model,scenario,region,sector,product_category,product_long,product_short,flow_category,flow_long,flow_short,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,poland,Industrial,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,Liquefaction (LNG)/regasification plants,ELNG,TJ,0.0,0.0,0.0,0.0,0.0,0.0,36.0,79.22,127.44,153.0,155.2908646759443,156.89912693873984,158.5073892015354,160.11565146433094,161.72391372712647,163.33217598992204,164.94043825271757,166.54870051551313,168.15696277830867,169.7652250411042,171.37348730389976,172.9817495666953,174.59001182949083,176.1982740922864,177.80653635508193,179.41479861787747,181.02306088067303,182.63132314346856,184.23958540626413,185.8478476690597,187.4561099318552,189.0643721946508,190.6726344574463,192.28089672024183,193.8891589830374,195.49742124583287,197.1056835086285,198.713945771424,200.3222080342196,201.93047029701512,203.53873255981063
PD22,baseline,poland,Industrial,Electricity and Heat,Other sources,OTHER,Heat output,Heat output-autoproducer CHP plants,HEAUTOC,TJ,119.0,101.0,191.0,128.0,76.0,96.0,54.0,78.27,115.24,286.34,290.6273607275156,293.6372288080965,296.6470968886774,299.6569649692583,302.6668330498392,305.67670113042004,308.686569211001,311.69643729158184,314.7063053721627,317.71617345274365,320.7260415333245,323.7359096139054,326.74577769448626,329.7556457750672,332.76551385564807,335.775381936229,338.78525001680987,341.79511809739074,344.8049861779716,347.81485425855254,350.8247223391334,353.8345904197143,356.8444585002952,359.8543265808761,362.86419466145696,365.8740627420378,368.8839308226188,371.8937989031997,374.9036669837805,377.91353506436144,380.9234031449423
PD22,baseline,poland,Industrial,Electricity and Heat,Heat – Low Temperature,LHEAT,Energy industry own use and Losses,Losses,DISTLOSS,TJ,15099.999925,13050.0001,13749.999825,12049.999875,10799.999625,12649.9998,13900.000075,14097.670775,13936.579075,13393.020275,13642.23367751544,13770.429611709213,13898.625545902984,14026.821480096758,14155.017414290533,14283.213348484303,14411.409282678078,14539.60521687185,14667.801151065623,14795.997085259396,14924.193019453169,15052.388953646943,15180.584887840716,15308.780822034489,15436.97675622826,15565.172690422034,15693.368624615809,15821.56455880958,15949.760493003352,16077.956427197129,16206.1523613909,16334.348295584672,16462.544229778447,16590.74016397222,16718.936098165992,16847.132032359765,16975.327966553537,17103.52390074731,17231.719834941083,17359.915769134856,17488.11170332863
PD22,baseline,poland,Industrial,Electricity and Heat,Heat – Low Temperature,LHEAT,Energy industry own use and Losses,BKB/peat briquette plants,EBKB,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,poland,Industrial,Electricity and Heat,Heat – Low Temperature,LHEAT,Energy industry own use and Losses,Coke ovens,ECOKEOVS,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,poland,Industrial,Electricity and Heat,Heat – Low Temperature,LHEAT,Energy industry own use and Losses,Gas works,EGASWKS,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,poland,Industrial,Electricity and Heat,Heat – Low Temperature,LHEAT,Energy industry own use and Losses,Coal mines,EMINES,TJ,2828.0,2308.0,2492.5,2380.5,1884.0,1683.0,1787.0,1748.745,1636.325,1532.76,1561.281149598541,1575.9524930341686,1590.623836469796,1605.2951799054235,1619.9665233410512,1634.6378667766787,1649.3092102123062,1663.9805536479337,1678.6518970835612,1693.3232405191886,1707.994583954816,1722.6659273904438,1737.3372708260713,1752.0086142616988,1766.6799576973262,1781.3513011329535,1796.0226445685812,1810.693988004209,1825.365331439836,1840.036674875464,1854.7080183110916,1869.3793617467188,1884.0507051823463,1898.7220486179735,1913.3933920536008,1928.0647354892287,1942.7360789248564,1957.407422360484,1972.0787657961116,1986.7501092317389,2001.4214526673663
PD22,baseline,poland,Industrial,Electricity and Heat,Heat – Low Temperature,LHEAT,Energy industry own use and Losses,Non-specified (energy),ENONSPEC,TJ,8709.5,6801.5,7235.0,6196.5,5559.0,6497.5,6911.0,7262.44,7179.45,7488.995,7628.348027700178,7700.031538251535,7771.715048802891,7843.398559354247,7915.082069905605,7986.765580456961,8058.449091008318,8130.132601559674,8201.816112111032,8273.499622662388,8345.183133213744,8416.8666437651,8488.550154316457,8560.233664867814,8631.91717541917,8703.600685970527,8775.284196521883,8846.96770707324,8918.651217624596,8990.334728175952,9062.018238727307,9133.701749278664,9205.385259830022,9277.06877038138,9348.752280932737,9420.435791484091,9492.11930203545,9563.802812586806,9635.486323138162,9707.16983368952,9778.853344240875
PD22,baseline,poland,Industrial,Electricity and Heat,Heat – Low Temperature,LHEAT,Energy industry own use and Losses,Oil and gas extraction,EOILGASEX,TJ,33.5,14.5,13.5,24.0,12.5,4.5,7.0,0.065,11.385,0.065,0.0662095009811745,0.0668316710034323,0.06745384102569,0.0680760110479478,0.0686981810702055,0.0693203510924633,0.069942521114721,0.0705646911369788,0.0711868611592365,0.0718090311814943,0.072431201203752,0.0730533712260098,0.0736755412482675,0.0742977112705253,0.074919881292783,0.0755420513150408,0.0761642213372985,0.0767863913595563,0.077408561381814,0.0780307314040718,0.0786529014263295,0.0792750714485873,0.079897241470845,0.0805194114931028,0.0811415815153605,0.0817637515376183,0.082385921559876,0.0830080915821338,0.0836302616043915,0.0842524316266493,0.084874601648907
PD22,baseline,poland,Industrial,Electricity and Heat,Heat – Low Temperature,LHEAT,Energy industry own use and Losses,Patent fuel plants,EPATFUEL,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,poland,Industrial,Electricity and Heat,Heat – Low Temperature,LHEAT,Energy industry own use and Losses,"Own use in electricity, CHP and heat plants",EPOWERPLT,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,poland,Industrial,Electricity and Heat,Heat – Low Temperature,LHEAT,Energy industry own use and Losses,Oil refineries,EREFINER,TJ,274.0,745.0,915.5,759.0,765.0,151.0,158.5,166.23,144.305,16.255,16.55746828383066,16.713058648627577,16.868649013424495,17.024239378221417,17.179829743018335,17.335420107815253,17.49101047261217,17.64660083740909,17.80219120220601,17.95778156700293,18.113371931799847,18.268962296596765,18.424552661393683,18.580143026190605,18.735733390987523,18.89132375578444,19.04691412058136,19.20250448537828,19.3580948501752,19.51368521497212,19.669275579769035,19.824865944565957,19.98045630936287,20.136046674159797,20.29163703895671,20.44722740375363,20.602817768550548,20.758408133347466,20.913998498144387,21.069588862941306,21.225179227738224
PD22,baseline,poland,Industrial,Electricity and Heat,Heat – Low Temperature,LHEAT,Energy industry own use and Losses,Energy industry own use,TOTENGY,TJ,15452.0,14123.0,15149.0,14021.5,13003.0,13086.5,13555.5,13637.36,15567.385,12969.425,13210.75626558108,13334.897610826009,13459.038956070932,13583.18030131586,13707.321646560784,13831.46299180571,13955.604337050638,14079.745682295565,14203.88702754049,14328.028372785417,14452.169718030342,14576.311063275269,14700.452408520194,14824.59375376512,14948.735099010046,15072.876444254973,15197.0177894999,15321.159134744825,15445.300479989752,15569.441825234677,15693.583170479604,15817.72451572453,15941.865860969456,16066.007206214384,16190.148551459308,16314.289896704237,16438.43124194916,16562.57258719409,16686.713932439012,16810.85527768394,16934.996622928866
PD22,baseline,poland,Industrial,Electricity and Heat,Heat – Low Temperature,LHEAT,Final consumption,Agriculture/forestry,AGRICULT,TJ,549.9995,500.0001,500.0001,500.0001,449.999675,445.00015,449.999675,449.999675,400.0003,384.99965,392.1636108373365,395.84876838825534,399.5339259391742,403.21908349009306,406.9042410410119,410.5893985919308,414.2745561428496,417.9597136937685,421.64487124468735,425.3300287956062,429.015186346525,432.70034389744393,436.3855014483628,440.0706589992817,443.7558165502005,447.4409741011194,451.1261316520382,454.81128920295714,458.496446753876,462.18160430479486,465.86676185571366,469.5519194066326,473.2370769575514,476.9222345084703,480.6073920593892,484.292549610308,487.9777071612269,491.6628647121457,495.3480222630646,499.03317981398345,502.7183373649023
PD22,baseline,poland,Industrial,Electricity and Heat,Heat – Low Temperature,LHEAT,Final consumption,Chemical and petrochemical,CHEMICAL,TJ,3628.719464,3396.230201,3241.459363500001,2320.209531,2275.99067,2612.3297990000005,2882.339933,3603.896299000001,6845.135735000001,9253.839167500002,9426.031899080355,9514.608227092867,9603.184555105376,9691.760883117886,9780.337211130394,9868.913539142904,9957.489867155413,10046.066195167925,10134.642523180431,10223.218851192942,10311.795179205452,10400.37150721796,10488.94783523047,10577.52416324298,10666.100491255487,10754.676819268,10843.253147280508,10931.829475293018,11020.405803305526,11108.982131318036,11197.558459330545,11286.134787343057,11374.711115355563,11463.287443368074,11551.863771380584,11640.440099393092,11729.016427405602,11817.59275541811,11906.16908343062,11994.745411443131,12083.32173945564
PD22,baseline,poland,Industrial,Electricity and Heat,Heat – Low Temperature,LHEAT,Final consumption,Construction,CONSTRUC,TJ,306.500475,306.500475,329.499525,268.9999,253.500125,219.000525,173.5005,175.440775,158.409825,149.685725,152.47103317315893,153.90380195554226,155.33657073792563,156.76933952030896,158.20210830269232,159.63487708507566,161.06764586745902,162.50041464984236,163.9331834322257,165.36595221460905,166.7987209969924,168.23148977937575,169.66425856175908,171.09702734414245,172.52979612652578,173.96256490890914,175.39533369129248,176.8281024736758,178.26087125605918,179.6936400384425,181.12640882082587,182.5591776032092,183.9919463855925,185.4247151679759,186.85748395035924,188.2902527327426,189.72302151512596,191.15579029750927,192.58855907989263,194.021327862276,195.45409664465933
PD22,baseline,poland,Industrial,Electricity and Heat,Heat – Low Temperature,LHEAT,Final consumption,Fishing,FISHING,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
