model,scenario,region,sector,product_category,product_long,product_short,flow_category,flow_long,flow_short,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,hungary,Commercial,Electricity and Heat,Electricity,ELECTR,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,hungary,Commercial,Electricity and Heat,Geothermal,GEOTHERM,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,hungary,Commercial,Electricity and Heat,Heat – High Temperature,HHEAT,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,hungary,Commercial,Electricity and Heat,Heat – Low Temperature,LHEAT,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,hungary,Commercial,Electricity and Heat,Solar thermal,SOLARTH,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,hungary,Electric Power,Electricity and Heat,Elec/heat from manufactured gases,MANGAS,Electricity output,Electricity output -autoproducer CHP plants,ELAUTOC,TJ,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,313.2,315.4918630747747,319.342530809298,323.1931985438213,327.04386627834464,330.89453401286795,334.74520174739126,338.5958694819146,342.44653721643783,346.29720495096115,350.14787268548446,353.99854042000777,357.8492081545311,361.6998758890544,365.5505436235777,369.401211358101,373.25187909262434,377.1025468271477,380.95321456167096,384.8038822961943,388.6545500307176,392.5052177652409,396.3558854997642,400.2065532342875,404.0572209688109,407.9078887033341,411.7585564378574,415.6092241723807,419.459891906904,423.31055964142735,427.16122737595066
PD22,baseline,hungary,Electric Power,Electricity and Heat,Elec/heat from manufactured gases,MANGAS,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,TJ,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.64783531346173,62.40026464089732,63.15269396833291,63.9051232957685,64.65755262320408,65.40998195063968,66.16241127807527,66.91484060551085,67.66726993294644,68.41969926038203,69.17212858781761,69.9245579152532,70.6769872426888,71.42941657012437,72.18184589755997,72.93427522499556,73.68670455243114,74.43913387986673,75.19156320730232,75.9439925347379,76.6964218621735,77.44885118960909,78.20128051704467,78.95370984448026,79.70613917191585,80.45856849935143,81.21099782678702,81.96342715422261,82.7158564816582,83.46828580909379
PD22,baseline,hungary,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,Losses,DISTLOSS,TJ,13683.6012,13622.3986,13262.4008,13186.7997,13071.5999,13301.9995,12837.5997,12441.5996,12085.1982,11851.1979,11300.3993,11383.09076834572,11522.024622023053,11660.95847570038,11799.89232937771,11938.82618305504,12077.76003673237,12216.6938904097,12355.627744087027,12494.56159776436,12633.49545144169,12772.429305119018,12911.363158796348,13050.297012473678,13189.230866151009,13328.164719828335,13467.098573505667,13606.032427182996,13744.966280860326,13883.900134537656,14022.833988214988,14161.767841892315,14300.701695569644,14439.635549246976,14578.569402924306,14717.503256601634,14856.437110278965,14995.370963956297,15134.304817633623,15273.238671310954,15412.172524988284
PD22,baseline,hungary,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,"Own use in electricity, CHP and heat plants",EPOWERPLT,TJ,9928.7994,8949.599,8222.4021,8146.801,8143.2004,7956.0002,8474.4014,7873.202,7833.5991,7754.4016,7257.6001,7310.7081002575715,7399.937367611157,7489.166634964743,7578.395902318329,7667.6251696719155,7756.854437025501,7846.083704379087,7935.312971732673,8024.542239086259,8113.771506439844,8203.00077379343,8292.230041147017,8381.459308500602,8470.688575854188,8559.917843207775,8649.14711056136,8738.376377914947,8827.605645268532,8916.834912622118,9006.064179975703,9095.29344732929,9184.522714682877,9273.75198203646,9362.981249390046,9452.210516743631,9541.43978409722,9630.669051450805,9719.898318804391,9809.127586157978,9898.356853511565
PD22,baseline,hungary,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
