model,scenario,region,sector,product_category,product_long,product_short,flow_category,flow_long,flow_short,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,angola,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,Losses,DISTLOSS,TJ,2257.2002,2293.1983,2516.4008,3333.6013,3844.8012,3880.7993,4201.1984,4346.5432,5210.7154,6267.066,6471.074294463924,6694.157810935764,6917.241327407605,7140.324843879445,7363.408360351286,7586.491876823126,7809.5753932949665,8032.658909766807,8255.742426238648,8478.825942710488,8701.909459182329,8924.99297565417,9148.076492126009,9371.16000859785,9594.24352506969,9817.327041541532,10040.410558013373,10263.494074485212,10486.577590957051,10709.661107428892,10932.744623900731,11155.828140372574,11378.911656844415,11601.995173316254,11825.078689788095,12048.162206259934,12271.245722731775,12494.329239203616,12717.412755675456,12940.496272147298,13163.579788619138
PD22,baseline,angola,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,"Own use in electricity, CHP and heat plants",EPOWERPLT,TJ,489.6002,500.398,550.7987,730.8018,842.4009,849.598,921.5984,953.4809,1143.0508,1374.7776,1419.5299663295082,1468.4667768521224,1517.4035873747364,1566.3403978973506,1615.2772084199646,1664.2140189425788,1713.150829465193,1762.087639987807,1811.0244505104213,1859.9612610330355,1908.8980715556493,1957.8348820782635,2006.7716926008777,2055.708503123492,2104.645313646106,2153.58212416872,2202.5189346913344,2251.4557452139484,2300.3925557365624,2349.329366259177,2398.266176781791,2447.202987304405,2496.139797827019,2545.0766083496333,2594.0134188722477,2642.9502293948617,2691.887039917476,2740.8238504400897,2789.760660962704,2838.6974714853177,2887.634282007932
PD22,baseline,angola,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,angola,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,angola,Electric Power,Electricity and Heat,Hydro,HYDRO,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,angola,Electric Power,Electricity and Heat,Hydro,HYDRO,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,13330.8,14425.2,13579.2,17161.2,18147.6,18316.8,20934.0,27551.052,35253.468,39144.6324,40418.88572577338,41812.28452623113,43205.68332668888,44599.08212714663,45992.48092760438,47385.87972806213,48779.27852851988,50172.677328977625,51566.07612943537,52959.47492989313,54352.87373035087,55746.27253080862,57139.67133126637,58533.07013172412,59926.468932181866,61319.867732639614,62713.26653309737,64106.66533355511,65500.064134012864,66893.46293447062,68286.86173492836,69680.26053538611,71073.65933584385,72467.05813630161,73860.45693675935,75253.8557372171,76647.25453767486,78040.6533381326,79434.05213859034,80827.45093904811,82220.84973950585
PD22,baseline,angola,Electric Power,Electricity and Heat,Hydro,HYDRO,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,angola,Electric Power,Electricity and Heat,Hydro,HYDRO,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,13330.8005,14425.2007,13579.1992,17161.1992,18147.6009,18316.802,20934.0,27551.0532,35253.4673,39144.6331,40418.886448560086,41812.28527393515,43205.684099310216,44599.08292468528,45992.481750060346,47385.88057543541,48779.27940081047,50172.67822618553,51566.0770515606,52959.47587693566,54352.87470231073,55746.27352768579,57139.67235306086,58533.07117843592,59926.47000381099,61319.868829186045,62713.26765456112,64106.666479936175,65500.06530531125,66893.4641306863,68286.86295606138,69680.26178143643,71073.66060681149,72467.05943218656,73860.45825756164,75253.8570829367,76647.25590831175,78040.65473368682,79434.05355906188,80827.45238443694,82220.85120981201
PD22,baseline,angola,Electric Power,Electricity and Heat,Offshore wind energy,OFFSHORE,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,angola,Electric Power,Electricity and Heat,Offshore wind energy,OFFSHORE,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
