model,scenario,region,sector,product_category,product_long,product_short,flow_category,flow_long,flow_short,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,italy,Commercial,Electricity and Heat,Electricity,ELECTR,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,italy,Commercial,Electricity and Heat,Geothermal,GEOTHERM,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,italy,Commercial,Electricity and Heat,Heat – High Temperature,HHEAT,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,italy,Commercial,Electricity and Heat,Heat – Low Temperature,LHEAT,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,italy,Commercial,Electricity and Heat,Solar thermal,SOLARTH,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,italy,Electric Power,Electricity and Heat,Elec/heat from manufactured gases,MANGAS,Electricity output,Electricity output -autoproducer CHP plants,ELAUTOC,TJ,2858.4,2858.4,2858.4,2858.4,2858.4,2858.4,2858.4,2858.4,2858.4,2858.4,2858.4,2879.316543464036,2914.459419110145,2949.602294756254,2984.745170402364,3019.8880460484725,3055.030921694582,3090.173797340691,3125.3166729868003,3160.459548632909,3195.6024242790186,3230.745299925128,3265.888175571237,3301.031051217346,3336.173926863455,3371.3168025095647,3406.459678155674,3441.602553801783,3476.745429447892,3511.888305094001,3547.0311807401104,3582.1740563862195,3617.3169320323286,3652.4598076784378,3687.602683324547,3722.745558970656,3757.8884346167656,3793.0313102628743,3828.174185908984,3863.317061555093,3898.459937201202
PD22,baseline,italy,Electric Power,Electricity and Heat,Elec/heat from manufactured gases,MANGAS,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,TJ,9957.6,9957.6,9957.6,9957.6,9957.6,9957.6,9957.6,9957.6,9957.6,9957.6,9957.6,10030.465439825595,10152.890117454235,10275.314795082872,10397.73947271151,10520.164150340146,10642.588827968784,10765.01350559742,10887.43818322606,11009.862860854695,11132.287538483331,11254.71221611197,11377.136893740608,11499.561571369244,11621.986248997882,11744.41092662652,11866.835604255157,11989.260281883791,12111.684959512431,12234.109637141068,12356.534314769706,12478.958992398342,12601.38367002698,12723.808347655617,12846.233025284257,12968.657702912891,13091.08238054153,13213.507058170166,13335.931735798804,13458.356413427442,13580.781091056078
PD22,baseline,italy,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,Losses,DISTLOSS,TJ,74051.9986,75052.7987,75600.0009,76273.2007,70023.602,70981.1985,67510.8019,67203.4405,64757.3738,64145.6488,62517.1385,62974.61206726925,63743.23508156259,64511.85809585593,65280.48111014928,66049.10412444262,66817.72713873597,67586.3501530293,68354.97316732265,69123.59618161598,69892.21919590933,70660.84221020268,71429.46522449602,72198.08823878937,72966.7112530827,73735.33426737605,74503.95728166938,75272.58029596273,76041.20331025607,76809.82632454942,77578.44933884277,78347.0723531361,79115.69536742945,79884.31838172278,80652.94139601613,81421.56441030947,82190.18742460282,82958.81043889615,83727.4334531895,84496.05646748285,85264.67948177618
PD22,baseline,italy,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,Nuclear industry,ENUC,TJ,25.2003,25.2003,25.2003,21.5997,21.5997,21.5997,21.5997,19.5733,19.2802,16.4039,2.7884,2.808804313530338,2.8430865673967007,2.8773688212630635,2.9116510751294262,2.9459333289957885,2.9802155828621517,3.014497836728514,3.0487800905948768,3.0830623444612395,3.117344598327602,3.1516268521939645,3.1859091060603277,3.22019135992669,3.2544736137930528,3.2887558676594155,3.3230381215257783,3.357320375392141,3.3916026292585038,3.425884883124866,3.460167136991229,3.494449390857591,3.528731644723954,3.5630138985903166,3.5972961524566798,3.631578406323042,3.665860660189405,3.700142914055768,3.73442516792213,3.7687074217884926,3.802989675654856
PD22,baseline,italy,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,"Own use in electricity, CHP and heat plants",EPOWERPLT,TJ,40742.718,40103.3936,41305.0261,39503.5298,38445.8688,38034.1682,36235.2174,38031.7021,35509.7287,35651.3431,31978.8914,32212.899191736564,32606.066769322148,32999.23434690773,33392.401924493315,33785.5695020789,34178.73707966448,34571.90465725006,34965.07223483564,35358.23981242123,35751.40739000681,36144.5749675924,36537.74254517798,36930.91012276356,37324.077700349146,37717.24527793473,38110.41285552031,38503.58043310589,38896.74801069147,39289.91558827706,39683.08316586264,40076.25074344823,40469.41832103381,40862.58589861939,41255.753476204976,41648.92105379056,42042.088631376144,42435.25620896172,42828.4237865473,43221.59136413289,43614.75894171847
PD22,baseline,italy,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,Pumped storage plants,EPUMPST,TJ,4187.1643,2177.2909,2555.6102,2148.4815,2225.1544,1716.6801,2314.0653,2347.9281,2145.3917,2283.2379,2608.234,2627.319936126986,2659.3871216566367,2691.454307186288,2723.5214927159386,2755.5886782455896,2787.6558637752405,2819.7230493048914,2851.7902348345424,2883.857420364193,2915.9246058938443,2947.9917914234948,2980.0589769531457,3012.1261624827966,3044.193348012448,3076.2605335420985,3108.327719071749,3140.3949046014004,3172.462090131052,3204.5292756607023,3236.596461190353,3268.663646720004,3300.730832249655,3332.798017779306,3364.865203308957,3396.932388838608,3428.9995743682584,3461.06675989791,3493.1339454275603,3525.2011309572117,3557.268316486862
PD22,baseline,italy,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,italy,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,italy,Electric Power,Electricity and Heat,Geothermal,GEOTHERM,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,19353.2976,20355.3468,20130.066000000003,20373.2208,21298.7988,22265.8956,22638.862800000003,22324.1724,21979.404,21869.496,21694.0032,21852.75059743973,22119.46962092277,22386.1886444058,22652.907667888827,22919.62669137186,23186.34571485489,23453.06473833792,23719.783761820952,23986.502785303983,24253.221808787013,24519.940832270044,24786.659855753074,25053.37887923611,25320.09790271914,25586.81692620217,25853.5359496852,26120.25497316823,26386.973996651264,26653.69302013429,26920.412043617325,27187.13106710036,27453.850090583383,27720.569114066417,27987.288137549447,28254.00716103248,28520.726184515508,28787.445207998546,29054.164231481573,29320.883254964603,29587.602278447637
PD22,baseline,italy,Electric Power,Electricity and Heat,Geothermal,GEOTHERM,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,193533.0004,203553.0009,201301.0007,203731.9991,212988.0007,222658.9979,226389.0013,223241.7209,219794.0419,218694.9734,216940.0468,218527.5208826974,221194.7112994877,223861.90171627808,226529.0921330684,229196.2825498588,231863.47296664916,234530.66338343947,237197.85380022984,239865.04421702016,242532.2346338105,245199.42505060084,247866.6154673912,250533.80588418155,253200.9963009719,255868.18671776223,258535.37713455255,261202.5675513429,263869.75796813326,266536.9483849236,269204.13880171394,271871.3292185043,274538.5196352947,277205.710052085,279872.90046887536,282540.0908856657,285207.28130245605,287874.4717192464,290541.6621360367,293208.8525528271,295876.0429696174
PD22,baseline,italy,Electric Power,Electricity and Heat,Hydro,HYDRO,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,TJ,3338.9928000000004,3123.2052000000003,2063.826,2256.7392,2657.5812,2191.59,2022.1344,1759.2948,1677.0384,1771.3404,1673.6760000000002,1685.923242093029,1706.5004137764456,1727.077585459862,1747.6547571432784,1768.231928826695,1788.8091005101112,1809.386272193528,1829.963443876944,1850.5406155603605,1871.117787243777,1891.6949589271933,1912.27213061061,1932.8493022940263,1953.4264739774428,1974.003645660859,1994.580817344276,2015.157989027692,2035.7351607111088,2056.312332394525,2076.8895040779416,2097.4666757613577,2118.043847444774,2138.6210191281907,2159.198190811607,2179.775362495024,2200.35253417844,2220.9297058618567,2241.506877545273,2262.0840492286893,2282.661220912106
