model,scenario,region,sector,product_category,product_long,product_short,flow_category,flow_long,flow_short,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,nethland,Commercial,Electricity and Heat,Electricity,ELECTR,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,nethland,Commercial,Electricity and Heat,Heat – High Temperature,HHEAT,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,nethland,Commercial,Electricity and Heat,Heat – Low Temperature,LHEAT,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,nethland,Commercial,Electricity and Heat,Solar thermal,SOLARTH,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,nethland,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,Losses,DISTLOSS,TJ,20278.79965,18712.79895,18687.831,18478.80095,17762.399250000002,18951.992,19561.8007,19491.4023,19201.7588,18210.989500000003,18210.989500000003,18344.249699202304,18568.14647340854,18792.043247614776,19015.94002182101,19239.836796027244,19463.73357023348,19687.63034443972,19911.52711864595,20135.423892852185,20359.32066705842,20583.217441264656,20807.11421547089,21031.010989677125,21254.90776388336,21478.8045380896,21702.70131229583,21926.598086502065,22150.494860708302,22374.391634914537,22598.28840912077,22822.185183327005,23046.081957533243,23269.97873173948,23493.87550594571,23717.77228015195,23941.669054358183,24165.565828564417,24389.46260277065,24613.35937697689,24837.256151183123
PD22,baseline,nethland,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,"Own use in electricity, CHP and heat plants",EPOWERPLT,TJ,15999.4,17344.8,14616.55,15049.58,16718.4,16134.22,15046.66,13658.9,12278.68,12563.26,12563.26,12655.192540526165,12809.652757392152,12964.11297425814,13118.573191124127,13273.033407990117,13427.493624856104,13581.95384172209,13736.414058588078,13890.874275454064,14045.334492320051,14199.79470918604,14354.254926052028,14508.715142918016,14663.175359784003,14817.635576649993,14972.09579351598,15126.556010381966,15281.016227247954,15435.47644411394,15589.936660979927,15744.396877845917,15898.857094711904,16053.317311577892,16207.77752844388,16362.237745309869,16516.697962175855,16671.158179041842,16825.61839590783,16980.078612773817,17134.538829639805
PD22,baseline,nethland,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,nethland,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,nethland,Electric Power,Electricity and Heat,Hydro,HYDRO,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,378.0,205.2,375.8004,411.5196,403.92,333.72,360.2862,218.7306,260.4564,267.05160000000006,267.05160000000006,269.0057689051709,272.2890606662591,275.5723524273473,278.85564418843546,282.13893594952367,285.4222277106119,288.7055194717001,291.9888112327883,295.27210299387644,298.55539475496465,301.83868651605286,305.12197827714107,308.4052700382292,311.6885617993174,314.97185356040563,318.25514532149384,321.53843708258205,324.82172884367026,328.1050206047584,331.3883123658466,334.6716041269348,337.95489588802303,341.2381876491112,344.5214794101994,347.8047711712876,351.0880629323758,354.371354693464,357.6546464545522,360.9379382156404,364.2212299767286
PD22,baseline,nethland,Electric Power,Electricity and Heat,Hydro,HYDRO,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,378.00055,205.19965,375.7994,411.5224,403.92075,333.72075,360.28125,218.7284,260.45125,267.0575,267.0575,269.0117120788367,272.2950763780463,275.578440677256,278.8618049764656,282.14516927567524,285.42853357488485,288.71189787409446,291.9952621733041,295.27862647251374,298.5619907717234,301.845355070933,305.1287193701427,308.4120836693523,311.6954479685619,314.9788122677716,318.2621765669812,321.54554086619083,324.82890516540044,328.1122694646101,331.3956337638197,334.6789980630293,337.962362362239,341.2457266614486,344.5290909606582,347.8124552598679,351.0958195590775,354.37918385828715,357.6625481574968,360.9459124567064,364.229276755916
