model,scenario,region,variable,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,pathway,world,Concentration|HCFC141b,PPM,0.0,1.1355308889153529e-08,1.1389140618111636e-07,5.13371625895045e-07,1.381081208480449e-06,2.730676337328925e-06,4.380523724086069e-06,6.053960334454332e-06,7.758360032047526e-06,9.57557995248264e-06,1.1429235047101108e-05,1.3330095971917885e-05,1.52571747567472e-05,1.700062246084977e-05,1.849744272902208e-05,1.9907065710086794e-05,2.0129245989216985e-05,1.9103225566377368e-05,1.8008282541450354e-05,1.7019128618852616e-05,1.621483097317863e-05,1.5544268899857156e-05,1.498088387594123e-05,1.4496752220801086e-05,1.4104455295904313e-05,1.3671516558403468e-05,1.3162322076769702e-05,1.2705572907201276e-05,1.2295867359662576e-05,1.1928360099950221e-05,1.159870484692115e-05,1.1299943784801626e-05,1.102134826588387e-05,1.0755546889434822e-05,1.0499565313007522e-05,1.0250655245395064e-05,1.0006283989888774e-05,9.764130781067157e-06,9.52208966407655e-06,9.278278203160277e-06,9.03105071167859e-06,8.779014037272274e-06,8.521043329274556e-06,8.256294811844898e-06,7.98421253831616e-06,7.7045265166015e-06,7.417240484911274e-06,7.122608873445398e-06,6.821103894269865e-06,6.513374985801368e-06,6.200203749875635e-06,5.88245790206644e-06,5.561047585817299e-06,5.236886778556916e-06,4.910861623194741e-06,4.583806550614248e-06,4.256488185390287e-06,3.929596354398404e-06,3.603741087159802e-06,3.279454295867436e-06,2.957194807926606e-06
PD22,pathway,world,Concentration|HCFC142b,PPM,0.0,5.944057036024161e-07,1.3585036330237141e-06,2.2242218096803513e-06,3.156411602850279e-06,4.155755695325464e-06,5.181830301702043e-06,6.200032319848921e-06,7.20129496385932e-06,8.227479433599223e-06,9.31239146510727e-06,1.0399254679864285e-05,1.131263105891736e-05,1.2081480894229645e-05,1.2915985339619141e-05,1.3883355003335524e-05,1.4687044408020674e-05,1.503841168130147e-05,1.5008307330628558e-05,1.482219161018021e-05,1.4690823415167354e-05,1.4626102259024047e-05,1.460938684386597e-05,1.4618316909582831e-05,1.4675583926301439e-05,1.4635302098840912e-05,1.4456666092851662e-05,1.4288119754924125e-05,1.4129093203297722e-05,1.3979048744111327e-05,1.3837479053375481e-05,1.3701155962230936e-05,1.3563669698036486e-05,1.3421188893664252e-05,1.3272903359784347e-05,1.3118000108311897e-05,1.2955672262629931e-05,1.2785131151560922e-05,1.2605621676597995e-05,1.2416440717744433e-05,1.2216957922906956e-05,1.2006637750898744e-05,1.1785061183434361e-05,1.1551945187213e-05,1.1307157898240195e-05,1.1050727695410346e-05,1.0782844848655127e-05,1.0503855209580513e-05,1.021424632650536e-05,9.914627236368073e-06,9.605703845726655e-06,9.288252149706811e-06,8.963091521277968e-06,8.63105998443218e-06,8.292992869144552e-06,7.949705656544538e-06,7.6019812673009255e-06,7.25056159744326e-06,6.8961427964780744e-06,6.539373612153577e-06,6.180856072501914e-06
PD22,pathway,world,Concentration|Halon 1211,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,world,Concentration|Halon 1202,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,world,Concentration|Halon 1301,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,world,Concentration|Halon 2401,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,pathway,world,Concentration|CH3Br,PPM,13.0975,3.752496576876341,1.075108269476515,0.30802367634907957,0.08825026082052201,0.02528412304924245,0.00724402253801126,0.002075447205703555,0.0005946255800641463,0.00017036308102415097,4.880983992130049e-05,1.3984253271430596e-05,4.006555642772672e-06,1.1478974105416329e-06,3.2887811442356884e-07,9.422515736468696e-08,2.6995959569889083e-08,7.734471912616977e-09,2.2159633041451738e-09,6.348841163037487e-10,1.818973447713669e-10,5.211446181312844e-11,1.49310432952485e-11,4.277815526215875e-12,1.2256146683438468e-12,3.511444815827231e-13,1.0060457836443487e-13,2.882369428750749e-14,8.258126676602556e-15,2.365992905925733e-15,6.778683168849031e-16,1.9421252442706817e-16,5.564281985868189e-17,1.5941934800339807e-17,4.5674407915297524e-18,1.3085936961481777e-18,3.74918371087459e-19,1.0741591174756581e-19,3.0775173974788454e-20,8.817234967983776e-21,2.526180113370757e-21,7.237627202135411e-22,2.0736149112975925e-22,5.94100618927578e-23,1.7021267714035895e-23,4.8766748487127674e-24,1.3971907368836498e-24,4.003018482457895e-25,1.1468839971441856e-25,3.2858776662399777e-26,9.414197132735206e-27,2.697212637116085e-27,7.727643586856817e-28,2.214006956060364e-28,6.343236131931226e-29,1.817367579415174e-29,5.206845291606399e-30,1.4917861525541292e-30,4.274038885963655e-31,1.2245326427955705e-31,3.5083447607281667e-32
PD22,pathway,world,Concentration|CH3Cl,PPM,547.996,201.59646224418572,74.16319387253081,27.28311431731597,10.036896848470775,3.6923680037108397,1.3583462778044577,0.49970766959601265,0.18383217824006487,0.06762807900028404,0.024878979910122646,0.00915246522625146,0.0033670037927744454,0.0012386514737079898,0.00045567441195387877,0.00016763324802571855,6.166882560545513e-05,2.2686693101433966e-05,8.345967980183542e-06,3.0703100365846726e-06,1.12950394048184e-06,4.155212784254014e-07,1.5286173570197999e-07,5.623468990654111e-08,2.0687586297267695e-08,7.610537686224828e-09,2.7997603510225912e-09,1.0299742733481522e-09,3.7890636010028066e-10,1.3939186000999657e-10,5.127939956432546e-11,1.8864636855331153e-11,6.93991206424142e-12,2.553050971972084e-12,9.392149648512979e-13,3.455178764093513e-13,1.2710892328821562e-13,4.67607596671725e-14,1.7202322135111537e-14,6.328380653915965e-15,2.3280811384827723e-15,8.564531882268175e-16,3.1507152027438173e-16,1.1590833480757631e-16,4.264029343612361e-17,1.5686487320667474e-17,5.770736189470066e-18,2.1229352045300665e-18,7.809842166857025e-19,2.873080371980528e-19,1.0569472016848363e-19,3.888291459035373e-20,1.4304224890616252e-20,5.2622302591505424e-21,1.9358663270517556e-21,7.121654225784124e-22,2.6199101767977046e-22,9.638110917597142e-23,3.545662858314014e-23,1.3043764708988985e-23,4.7985328719146484e-24
PD22,baseline,world,Concentration|CO2,PPM,281.1127181198353,283.44140715734386,285.4791772327104,287.39046275458963,289.2223898959374,290.9957644654308,292.7186960195974,294.50963441256664,296.1520596086415,297.77502073168495,299.40244658464184,300.9239245093251,302.5095415159466,304.11030891921337,305.825211229928,307.539185883387,309.31592177155505,311.06063047603664,312.7865899554797,314.4670648967578,316.23745680343256,317.9656563231395,319.69101832486024,321.45105211196153,323.23012169071205,325.02112702131126,326.71862405135994,328.4385390397549,330.212623616257,331.9744172222545,333.4672211104286,335.08244308499957,336.7418422357548,338.43635398022764,340.16201120901286,341.9170148895066,343.7004774731088,345.5118952176771,347.3509581869116,349.2174540551987,351.11122042150515,353.0321569230461,354.9801744120128,356.95522285700156,358.9572910171204,360.9863962206223,363.04257068952364,365.12584195937876,367.23623451201627,369.37375768313603,371.53838910368654,373.7300909125863,375.9488049704734,378.1945478552136,380.46739463028985,382.7674736794455,385.0949638986742,387.4500914604654,389.8330717182977,392.24403206535044,394.68315632984036
PD22,baseline,world,Concentration|CH4,PPM,722.0,758.2285266154493,792.3311898004731,823.4202161387974,851.4323958037318,877.0765815259666,901.136639131112,925.223627761944,947.143037578391,964.2483341610921,978.0083636231665,989.4754431019556,1000.4072267577678,1012.401274396538,1026.6978224920967,1042.0638161817508,1057.524641108565,1072.3632677938988,1085.3287587270709,1097.500159550168,1109.4299272194232,1121.6610138627377,1134.0837771970387,1145.677860695543,1156.760389728179,1167.7131371695202,1176.4929963985976,1183.3832952668604,1190.4059948631234,1198.1204046320559,1205.967078611446,1214.2922674262918,1223.9030679457342,1234.5839646071938,1246.2255866070584,1258.7296895328302,1272.0080199719384,1285.9812960041957,1300.5782918009625,1315.7350157558908,1331.393972650088,1347.4321387099785,1363.739004974804,1380.2866646724542,1397.0500304964926,1414.0065485290438,1431.1359417064798,1448.4199798068712,1465.8422732347876,1483.3880881455875,1501.0441806914212,1518.7986483880427,1536.6407967979865,1554.5610199041373,1572.5506927103,1590.6020747537664,1608.7082233505469,1626.8629155180479,1645.0605776335342,1663.2962219904678,1681.5654951242454
PD22,baseline,world,Concentration|N2O,PPM,273.0,270.7555749657218,268.5297351504351,266.3222774991794,264.1330129168562,261.96182970195764,259.8085542179573,257.6730003858454,255.55504206594446,253.4545175400167,251.3712481769789,249.3051245600748,247.25606005992478,245.2239176454619,243.20858102856988,241.2098927638905,239.22767396176886,237.26183304573374,235.31219324509982,233.3785794007028,231.46093118080864,229.55914184288733,227.6730471409075,225.80247568649438,223.94731098053006,222.10745587468216,220.2827731732097,218.4731548907274,216.67844823113532,214.8985175651658,213.13326602366948,211.38257401333323,209.64633071597578,207.92441461403965,206.21670778888944,204.52309329240788,202.84345513900823,201.17767829771225,199.52564868429332,197.8872531534843,196.2623794912496,194.65091376677523,193.05274298694417,191.46775772896393,189.89584947063608,188.33691058294391,186.79083432270127,185.2575148252617,183.73684709728778,182.22872700957998,180.73305128996424,179.24971751623852,177.778624109177,176.3196703255922,174.87275625145392,173.43778279506506,172.01465168029338,170.60326543985911,169.2035274086778,167.8153417172578,166.43861328515243
PD22,baseline,world,Concentration|CF4,PPM,34.497,34.49631075883279,34.49562160827855,34.49493273147515,34.49424390863114,34.493554884359654,34.49286585966677,34.492176882002916,34.4914879193814,34.49079898119761,34.490110069773635,34.48942112647645,34.48873219259639,34.48804328299332,34.48735437817012,34.486665461798665,34.48597635983605,34.48528717240773,34.48459799468159,34.483908713599696,34.483219387827,34.48253008071963,34.48184077822529,34.48115147665568,34.48046220693223,34.47977297967056,34.479083779986595,34.47839461118419,34.47770546779074,34.477016339340516,34.47632722467272,34.47563812778515,34.47494905118249,34.47425999337133,34.473570954351274,34.472881934121965,34.47219293268302,34.47150395003408,34.47081498617474,34.470126041104635,34.4694371148234,34.46874820733065,34.468059318626004,34.4673704487091,34.46668159757955,34.46599276523699,34.46530395168104,34.464615156911314,34.46392638092745,34.463237623729064,34.46254888531578,34.461860165687234,34.461171464843034,34.46048278278281,34.4597941195062,34.459105475012805,34.45841684930227,34.4577282423742,34.45703965422824,34.456351084864,34.4556625342811
PD22,baseline,world,Concentration|C2F6,PPM,0.0,1.0203510601841255e-07,1.8835130112031857e-07,2.701150862494664e-07,3.5738797155345365e-07,4.4962167476209286e-07,5.478040292162797e-07,6.529639722904548e-07,7.614778489981959e-07,8.720693429513582e-07,9.801268443972628e-07,1.0747581531545069e-06,1.1676491026754447e-06,1.2649059783712942e-06,1.3674984996770074e-06,1.475039566157382e-06,1.580894631654309e-06,1.6841932818608288e-06,1.7693054410046878e-06,1.8314590705888388e-06,1.8889714373775451e-06,1.948744658326115e-06,2.0042485408732365e-06,2.0544090220687152e-06,2.1030432869295536e-06,2.1512109099225158e-06,2.198834536910532e-06,2.245834748812555e-06,2.2904981550436757e-06,2.334916540329595e-06,2.3793304839990707e-06,2.424067741151808e-06,2.469420769186509e-06,2.515354241602031e-06,2.5618681003568388e-06,2.6089622874152003e-06,2.656636744747187e-06,2.704891414328672e-06,2.75372623814133e-06,2.8031411581726375e-06,2.8531361164158775e-06,2.903711054870127e-06,2.9548659155402634e-06,3.006600640436966e-06,3.0589151715767152e-06,3.111809450981782e-06,3.1652834206802365e-06,3.2193370227059516e-06,3.273970199098593e-06,3.329182891903617e-06,3.3849750431722806e-06,3.441346594961638e-06,3.4982974893345324e-06,3.5558276683596e-06,3.6139370741112763e-06,3.672625648669784e-06,3.7318933341211346e-06,3.791740072557134e-06,3.8521658060753825e-06,3.9131704767792645e-06,3.9747540267779535e-06
PD22,baseline,world,Concentration|C6F14,PPM,0.0,2.276288601505849e-08,4.658805205689459e-08,7.346606621804893e-08,1.0507291643324503e-07,1.3333708282260664e-07,1.56459313356529e-07,1.791944345190943e-07,1.9856456458641034e-07,2.1125387449998874e-07,2.189528603844803e-07,2.250369782842147e-07,2.3041160487975338e-07,2.3496931632021472e-07,2.395851326287259e-07,2.4461345299658746e-07,2.4981914654935547e-07,2.545758832790609e-07,2.583101798772384e-07,2.612632551097754e-07,2.642671496991083e-07,2.673563549592663e-07,2.702868113307712e-07,2.731391377606523e-07,2.7595746808786497e-07,2.787453980614638e-07,2.8147088626450343e-07,2.8415039913834677e-07,2.8684349434631293e-07,2.895547035188896e-07,2.922650382489089e-07,2.950010100376588e-07,2.977757842236378e-07,3.005760106798906e-07,3.034016811973325e-07,3.062527875695254e-07,3.0912932159267736e-07,3.120312750656432e-07,3.1495863978992355e-07,3.179114075696626e-07,3.208895702116471e-07,3.238931195253071e-07,3.2692204732271514e-07,3.299763454185839e-07,3.3305600563026515e-07,3.3616101977775063e-07,3.392913796836712e-07,3.4244707717329435e-07,3.456281040745233e-07,3.488344522178978e-07,3.5206611343659343e-07,3.553230795664188e-07,3.586053424458151e-07,3.6191289391585723e-07,3.65245725820251e-07,3.6860383000533194e-07,3.719871983200662e-07,3.7539582261604963e-07,3.788296947475055e-07,3.822888065712833e-07,3.8577314994685994e-07
PD22,baseline,world,Concentration|HFC23,PPM,0.0,7.894724191077208e-07,1.5820453358789022e-06,2.4127808558408734e-06,3.2436227142715877e-06,4.121724858060233e-06,4.955314518802309e-06,5.71898751286618e-06,6.548851991985573e-06,7.40766837166455e-06,8.249903180587379e-06,9.064781620514502e-06,9.814311974935497e-06,1.0541325095458897e-05,1.1353777058385514e-05,1.2344280368893912e-05,1.3486402175698298e-05,1.4548609562092427e-05,1.5390913156840823e-05,1.6175458327650097e-05,1.7055624766555614e-05,1.801422085523312e-05,1.9027263010966555e-05,2.007974165659838e-05,2.1216549694293998e-05,2.221478061654903e-05,2.299370084415742e-05,2.3788339233827427e-05,2.4617738093301723e-05,2.546257600198864e-05,2.6303616892772727e-05,2.7147782220267393e-05,2.7998222474443875e-05,2.8851169596398616e-05,2.9706612319329152e-05,3.0564539427070226e-05,3.142493975386625e-05,3.228780218414474e-05,3.315311565229072e-05,3.402086914242226e-05,3.489105168816692e-05,3.576365237243922e-05,3.663866032721918e-05,3.751606473333174e-05,3.8395854820227285e-05,3.927801986576311e-05,4.016254919598578e-05,4.104943218491463e-05,4.193865825432615e-05,4.283021687353931e-05,4.3724097559201884e-05,4.4620289875077775e-05,4.551878343183524e-05,4.641956788683608e-05,4.7322632943925785e-05,4.8227968353224644e-05,4.91355639109197e-05,5.004540945905775e-05,5.095749488533926e-05,5.1871810122913155e-05,5.278834515017258e-05
PD22,baseline,world,Concentration|HFC32,PPM,0.0,1.4261656040055476e-07,2.5569553135338636e-07,4.93513969379457e-07,9.003694149814551e-07,1.5238861632322037e-06,2.323997385063389e-06,3.280574842946197e-06,3.6362012829832056e-06,3.424858048989563e-06,3.4107061804491026e-06,3.497036929158726e-06,3.716410576695518e-06,4.110336618187235e-06,4.69745636782527e-06,5.298870118740265e-06,5.5977531856758195e-06,5.927285397268242e-06,6.412900459271607e-06,6.894677547017555e-06,7.655670008799164e-06,8.7385605955718e-06,1.0033347287784229e-05,1.1562458669513925e-05,1.3355580947973613e-05,1.538892553208815e-05,1.7638571416002002e-05,2.012730885550801e-05,2.2864352365790612e-05,2.5471816651473202e-05,2.7623112796671407e-05,2.945128242790516e-05,3.103969609135647e-05,3.240390253972739e-05,3.358312616007778e-05,3.46097291493294e-05,3.551041203407052e-05,3.6307204162982733e-05,3.70182809155565e-05,3.76586379425664e-05,3.824064745017575e-05,3.877451716378771e-05,3.926866899753227e-05,3.973005147665008e-05,4.016439750250708e-05,4.057643702238461e-05,4.097007249332078e-05,4.134852364907344e-05,4.171444694053238e-05,4.207003408038585e-05,4.241709334769004e-05,4.275711666844546e-05,4.3091334960625295e-05,4.342076379675542e-05,4.374624107796152e-05,4.4068458117053386e-05,4.4387985283715795e-05,4.470529316314948e-05,4.502077001307052e-05,4.53347361666595e-05,4.564745591575757e-05
PD22,baseline,world,Concentration|HFC43-10,PPM,0.0,9.656099218052698e-09,1.975214321237173e-08,4.2869087859726745e-08,7.470839263629563e-08,1.1696476255692736e-07,1.7789243985281174e-07,2.58866505083911e-07,3.122777040831583e-07,3.340310061087456e-07,3.675289513706386e-07,4.069594049372011e-07,4.535945491677476e-07,5.145244106123036e-07,5.903833131389503e-07,6.832937223473618e-07,8.000680063726472e-07,9.447461035441936e-07,1.1013887469091111e-06,1.2651818861836777e-06,1.4501999258655852e-06,1.6602247381429056e-06,1.8895015937743326e-06,2.135540095166028e-06,2.399138076083379e-06,2.6680781340269556e-06,2.9420847655149455e-06,3.227157417724517e-06,3.5188373122571235e-06,3.8047006344230054e-06,4.073348642027943e-06,4.3301653961926965e-06,4.57840297156045e-06,4.816770278504799e-06,5.045861726180517e-06,5.26623592712286e-06,5.4784178529982985e-06,5.682900860531223e-06,5.88014859542491e-06,6.0705967816241955e-06,6.254654902824853e-06,6.432707782718786e-06,6.605117070073405e-06,6.7722226343762765e-06,6.9343438774309946e-06,7.091780965965873e-06,7.244815990012258e-06,7.393714051522763e-06,7.538724287430529e-06,7.680080831097618e-06,7.818003715862886e-06,7.952699724176219e-06,8.084363185596054e-06,8.21317672672974e-06,8.339311976010846e-06,8.462930226033256e-06,8.584183055998034e-06,8.703212916675198e-06,8.820153680137792e-06,8.935131156389785e-06,9.048263578881517e-06
PD22,baseline,world,Concentration|HFC125,PPM,0.0,6.803029617815825e-08,1.3240044130435911e-07,2.62792808457714e-07,4.450025192454422e-07,7.020842201479976e-07,1.080093722539905e-06,1.590931244225061e-06,1.9433765493977966e-06,2.1212344255394117e-06,2.4074173672359953e-06,2.8153997442248793e-06,3.3717966156400314e-06,4.11445943337718e-06,5.082639584583727e-06,6.209959106041839e-06,7.473189947772627e-06,8.928791166785348e-06,1.0514794231133299e-05,1.2218899710561946e-05,1.4093495556382273e-05,1.6190183172820837e-05,1.85432098649606e-05,2.1175890419441928e-05,2.4055164841753683e-05,2.70660602536196e-05,3.0207804069873882e-05,3.352568357638153e-05,3.70053787951072e-05,4.050080035659833e-05,4.387444276472506e-05,4.718792079775187e-05,5.048449669099854e-05,5.374855340098331e-05,5.6981223883641846e-05,6.0183601623157315e-05,6.335674200714123e-05,6.650166365390347e-05,6.961934969348073e-05,7.271074900403432e-05,7.577677740517252e-05,7.881831880969791e-05,8.183622633522834e-05,8.483132337708944e-05,8.780440464382787e-05,9.075623715664778e-05,9.368756121402724e-05,9.659909132272785e-05,9.94915170963683e-05,0.00010236550412269198,0.00010522169480061922,0.00010806070914813716,0.00011088314558204284,0.00011368958167052047,0.00011648057485949908,0.00011925666317370425,0.00012201836589328545,0.0001247661842068699,0.00012750060184186436,0.0001302220856727972,0.0001329310863084665
PD22,baseline,world,Concentration|HFC134a,PPM,0.0,6.969069209857908e-08,1.5446405330032263e-07,4.3514044714385547e-07,1.0986626771471245e-06,2.3582185401896283e-06,4.234027801799263e-06,6.604279165981918e-06,9.329863553953594e-06,1.2323886241261032e-05,1.576250992826138e-05,1.9689439341602602e-05,2.3926694261693268e-05,2.8364495062630164e-05,3.3002200816384985e-05,3.78567050257718e-05,4.281731162172156e-05,4.783559422948012e-05,5.2936954081679156e-05,5.807317258065796e-05,6.328761631449908e-05,6.852160523554503e-05,7.373781678247297e-05,7.893217817648294e-05,8.419315638560868e-05,8.97253615757356e-05,9.552620918648063e-05,0.00010154711706515321,0.00010777248286687779,0.00011387611172761667,0.00011954082695154663,0.00012497031142918452,0.00013030165179825123,0.0001354899562688006,0.00014054551059179243,0.00014547786086699466,0.00015029586673150498,0.00015500775072347083,0.00015962114409605105,0.0001641431293368825,0.00016858027962996026,0.00017293869547980336,0.00017722403870196622,0.00018144156396928332,0.0001855961480896146,0.0001896923171782202,0.00019373427187616198,0.0001977259107552431,0.00020167085203989194,0.00020557245376701897,0.00020943383249617318,0.00021325788067424586,0.0002170472827514736,0.00022080453013853518,0.00022453193508807957,0.00022823164357802916,0.0002319056472684414,0.0002355557945985491,0.00023918380108580939,0.00024279125888434524,0.00024637964565603706
PD22,baseline,world,Concentration|HFC143a,PPM,0.0,9.68162197756017e-08,2.5867898930257983e-07,3.666131704987608e-07,3.8836405783921136e-07,4.1894151893766914e-07,4.732975020989663e-07,5.630008982673455e-07,6.982218772859041e-07,8.938078041977326e-07,1.162652795879497e-06,1.509934302085936e-06,1.9448480470910297e-06,2.490602501002842e-06,3.1759138687106592e-06,3.9190292471608795e-06,4.691345647932997e-06,5.566711104930297e-06,6.545044421199256e-06,7.616425429121516e-06,8.785607125140751e-06,1.007244613036572e-05,1.14445072299645e-05,1.2867574296695537e-05,1.4338110885479681e-05,1.5816018849743736e-05,1.7318243056570868e-05,1.8889759983802295e-05,2.0529210719215e-05,2.21844249946562e-05,2.3804867153414383e-05,2.5417728884416464e-05,2.704174301500082e-05,2.8668787630914924e-05,3.029879906886691e-05,3.193171500297931e-05,3.356747441669321e-05,3.52060175752625e-05,3.6847285998826064e-05,3.8491222436045665e-05,4.013777083829753e-05,4.1786876334406215e-05,4.343848520590926e-05,4.5092544862841356e-05,4.674900382002734e-05,4.8407811673873186e-05,5.0068919079644526e-05,5.173227772922252e-05,5.339784032932712e-05,5.506556058019764e-05,5.673539315472123e-05,5.840729367799995e-05,6.0081218707346995e-05,6.175712571270308e-05,6.343497305746435e-05,6.511471997971306e-05,6.67963265738424e-05,6.847975377256751e-05,7.016496332931426e-05,7.185191780097816e-05,7.35405805310453e-05
PD22,baseline,world,Concentration|HFC227ea,PPM,0.0,3.9912673559946575e-08,7.265205575758714e-08,1.0235215969616442e-07,1.3487329275807773e-07,1.5524117681386884e-07,1.6119050662674026e-07,1.6815634765808772e-07,1.780263571309404e-07,1.9377339967028757e-07,2.1571110045856681e-07,2.4523432931793023e-07,2.836935488394032e-07,3.3161863944345e-07,3.891264544518173e-07,4.5383760230528786e-07,5.237919891027733e-07,6.01896975902966e-07,6.89644633283245e-07,7.859939590589111e-07,8.896231006957257e-07,9.99279447266162e-07,1.1097778604096756e-06,1.220848165006189e-06,1.3396561620901405e-06,1.4687397506268611e-06,1.609275964736987e-06,1.7627328151576436e-06,1.929512339452733e-06,2.1004828774867493e-06,2.2671142976861818e-06,2.43239971511498e-06,2.5985082409914745e-06,2.7646709447857074e-06,2.930886451498386e-06,3.097153421026783e-06,3.2634705472790742e-06,3.4298365573111733e-06,3.596250210485464e-06,3.7627102976508817e-06,3.929215640343808e-06,4.095765090009239e-06,4.262357527241733e-06,4.428991861045609e-06,4.595667028113924e-06,4.762381992125753e-06,4.9291357430613e-06,5.095927296534398e-06,5.262755693141946e-06,5.4296199978298484e-06,5.5965192992750565e-06,5.763452709283295e-06,5.930419362202064e-06,6.097418414348536e-06,6.264449043451995e-06,6.431510448110404e-06,6.598601847260772e-06,6.765722479662971e-06,6.932871603396633e-06,7.10004849537083e-06,7.2672524508461986e-06
PD22,baseline,world,Concentration|HFC245fa,PPM,0.0,4.298355649184558e-08,7.861309514167492e-08,1.0745329982993421e-07,1.3679648521503386e-07,1.7003760248628025e-07,2.0706644457573415e-07,2.489580702863556e-07,2.739349377551474e-07,2.630125505610115e-07,2.3829867879708284e-07,2.1876682549267668e-07,2.0366416021360642e-07,2.116695133255729e-07,2.5055154893795133e-07,3.0719709222835747e-07,3.919313315360129e-07,5.136341512415977e-07,6.667673173187386e-07,8.479017297857295e-07,1.0546926546992148e-06,1.2724546367952118e-06,1.487920663414633e-06,1.7021074627391592e-06,1.915593463592625e-06,2.1277698210589665e-06,2.3391760551310564e-06,2.5501992631352264e-06,2.7600676803378307e-06,2.956576071848876e-06,3.1291516035236967e-06,3.2882968839474633e-06,3.441229431939406e-06,3.5866999278632877e-06,3.725617178945407e-06,3.858779308304395e-06,3.986887235226604e-06,4.110556513671702e-06,4.2303277289605e-06,4.346675628244682e-06,4.460017138971887e-06,4.570718410777729e-06,4.679100999742104e-06,4.7854472994616614e-06,4.890005310669116e-06,4.992992829958182e-06,5.094601128361459e-06,5.1949981819123725e-06,5.2943315087553465e-06,5.392730660722797e-06,5.490309411461676e-06,5.587167678066939e-06,5.683393208678241e-06,5.779063064543395e-06,5.87424492158053e-06,5.968998213422292e-06,6.0633751352480845e-06,6.1574215253591155e-06,6.251177639385902e-06,6.344678830204639e-06,6.437956145046238e-06
PD22,baseline,world,Concentration|SF6,PPM,0.0,2.0727752538559442e-07,4.1951103940573544e-07,6.334040566371057e-07,8.453261324248967e-07,1.058839294028586e-06,1.272760613126285e-06,1.4750478304239833e-06,1.6648041068783242e-06,1.8505726834715477e-06,2.0343412127263254e-06,2.2154715775431526e-06,2.4362953071251126e-06,2.7022898909269762e-06,2.9772918971663755e-06,3.2503228449979656e-06,3.5073345808833088e-06,3.759445881783887e-06,4.020295147505944e-06,4.284240427216436e-06,4.542351441475892e-06,4.79901882963059e-06,5.066142662801418e-06,5.345026060578234e-06,5.631120865177872e-06,5.922846883933111e-06,6.221458760784385e-06,6.528909681587278e-06,6.850971300159032e-06,7.182138184074948e-06,7.513201594508214e-06,7.847491302859926e-06,8.186889335935469e-06,8.529947393428054e-06,8.876664331758744e-06,9.227039007705914e-06,9.581070278405139e-06,9.938757001349082e-06,1.0300098034387392e-05,1.0665092235726578e-05,1.1033738463929908e-05,1.1406035577917286e-05,1.178198243696515e-05,1.2161577900706367e-05,1.25448208291301e-05,1.2931710082581717e-05,1.3322244521762673e-05,1.3716423007730403e-05,1.4114244401898194e-05,1.4515707566035086e-05,1.4920811362265776e-05,1.532955465307047e-05,1.574193630128481e-05,1.6157955170099744e-05,1.657761012306141e-05,1.7000900024071035e-05,1.742782373738483e-05,1.7858380127613866e-05,1.829256805972396e-05,1.8730386399035573e-05,1.917183401122371e-05
