model,scenario,region,sector,product_category,product_long,product_short,flow_category,flow_long,flow_short,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,yemen,Commercial,Electricity and Heat,Electricity,ELECTR,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,yemen,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,Losses,DISTLOSS,TJ,6674.3999,5724.0002,8387.9992,7883.9999,6926.39955,5122.8005,4190.400299999999,3451.5313,2634.4324,2570.29695,2122.39,2240.127014947807,2269.197478852002,2298.267942756197,2327.3384066603926,2356.408870564588,2385.479334468783,2414.549798372978,2443.620262277173,2472.6907261813685,2501.761190085564,2530.8316539897587,2559.902117893954,2588.972581798149,2618.0430457023444,2647.1135096065395,2676.183973510734,2705.2544374149297,2734.3249013191253,2763.3953652233204,2792.4658291275155,2821.5362930317106,2850.6067569359057,2879.6772208401007,2908.7476847442963,2937.8181486484914,2966.8886125526865,2995.9590764568816,3025.029540361077,3054.100004265272,3083.1704681694678
PD22,baseline,yemen,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,"Own use in electricity, CHP and heat plants",EPOWERPLT,TJ,3114.0,1940.4,2088.0,4827.6,4240.8,3135.6,2563.2,2111.25,1611.47,1486.38,1298.23,1370.2477370397012,1388.029647223194,1405.8115574066867,1423.5934675901794,1441.3753777736722,1459.157287957165,1476.9391981406577,1494.7211083241505,1512.5030185076432,1530.284928691136,1548.0668388746287,1565.8487490581217,1583.6306592416142,1601.412569425107,1619.1944796085995,1636.9763897920925,1654.758299975585,1672.540210159078,1690.3221203425703,1708.1040305260635,1725.885940709556,1743.6678508930488,1761.4497610765416,1779.2316712600343,1797.013581443527,1814.79549162702,1832.5774018105128,1850.359311994005,1868.141222177498,1885.9231323609908
PD22,baseline,yemen,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,yemen,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,yemen,Electric Power,Electricity and Heat,Offshore wind energy,OFFSHORE,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,yemen,Electric Power,Electricity and Heat,Onshore wind energy,ONSHORE,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,yemen,Electric Power,Electricity and Heat,Rooftop solar photovoltaics,ROOFTOP,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,TJ,1.728,1.728,2.592,4.320000000000001,8.640000000000002,100.224,133.92000000000002,167.4,418.50432,418.50432,423.1872,446.6629974227737,452.4594100624476,458.2558227021214,464.05223534179527,469.8486479814692,475.6450606211431,481.4414732608169,487.2378859004908,493.0342985401646,498.8307111798385,504.6271238195124,510.4235364591863,516.2199490988601,522.016361738534,527.8127743782079,533.6091870178817,539.4055996575556,545.2020122972294,550.9984249369033,556.7948375765772,562.5912502162511,568.3876628559249,574.1840754955988,579.9804881352727,585.7769007749465,591.5733134146204,597.3697260542942,603.1661386939682,608.9625513336421,614.7589639733159
PD22,baseline,yemen,Electric Power,Electricity and Heat,Rooftop solar photovoltaics,ROOFTOP,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,1.7280000000000002,1.7280000000000002,2.5920000000000005,4.319999999999999,8.639999999999999,100.224,133.92000000000002,167.4,418.5,418.5,423.1872,446.6629974227736,452.4594100624475,458.25582270212135,464.0522353417952,469.848647981469,475.6450606211429,481.4414732608168,487.23788590049065,493.0342985401645,498.8307111798384,504.6271238195122,510.4235364591861,516.21994909886,522.0163617385339,527.8127743782077,533.6091870178816,539.4055996575554,545.2020122972293,550.9984249369031,556.794837576577,562.5912502162508,568.3876628559248,574.1840754955986,579.9804881352725,585.7769007749464,591.5733134146202,597.369726054294,603.1661386939679,608.9625513336418,614.7589639733156
PD22,baseline,yemen,Electric Power,Electricity and Heat,Utility solar photovoltaics,SOLARPV,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,TJ,4.32,4.32,6.48,10.8,21.6,250.56,334.8,418.5,1046.2608,1046.2608,1057.968,1116.6574935569342,1131.148525156119,1145.6395567553036,1160.130588354488,1174.6216199536727,1189.1126515528574,1203.603683152042,1218.0947147512263,1232.5857463504112,1247.076777949596,1261.5678095487806,1276.058841147965,1290.5498727471495,1305.0409043463344,1319.531935945519,1334.0229675447035,1348.5139991438882,1363.005030743073,1377.4960623422576,1391.9870939414425,1406.4781255406267,1420.9691571398114,1435.460188738996,1449.9512203381803,1464.4422519373652,1478.93328353655,1493.4243151357346,1507.9153467349192,1522.4063783341037,1536.8974099332884
PD22,baseline,yemen,Electric Power,Electricity and Heat,Utility solar photovoltaics,SOLARPV,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,4.32,4.32,6.48,10.8,21.6,250.56,334.8,418.5,1046.25,1046.25,1057.9679999999998,1116.657493556934,1131.1485251561187,1145.6395567553034,1160.1305883544878,1174.6216199536725,1189.1126515528572,1203.603683152042,1218.0947147512263,1232.585746350411,1247.0767779495957,1261.5678095487804,1276.0588411479648,1290.5498727471495,1305.0409043463342,1319.5319359455189,1334.0229675447033,1348.513999143888,1363.005030743073,1377.4960623422571,1391.9870939414418,1406.4781255406265,1420.9691571398112,1435.4601887389958,1449.9512203381803,1464.442251937365,1478.9332835365497,1493.4243151357343,1507.9153467349188,1522.4063783341037,1536.897409933288
PD22,baseline,yemen,Industrial,Electricity and Heat,Electricity,ELECTR,Final consumption,Final consumption not elsewhere specified,ONONSPEC,TJ,2037.59915,2772.0003500000003,3088.79955,3247.19915,2142.0002,1155.59935,946.7994,779.85715,595.2395,580.74465,479.54,496.3690770145538,502.6081749794279,508.847272944302,515.0863709091761,521.3254688740502,527.5645668389243,533.8036648037984,540.0427627686724,546.2818607335466,552.5209586984207,558.7600566632948,564.9991546281689,571.238252593043,577.4773505579171,583.7164485227912,589.9555464876653,596.1946444525394,602.4337424174134,608.6728403822876,614.9119383471617,621.1510363120358,627.3901342769099,633.6292322417839,639.8683302066581,646.1074281715322,652.3465261364063,658.5856241012804,664.8247220661544,671.0638200310286,677.3029179959027
PD22,baseline,yemen,Industrial,Electricity and Heat,Electricity,ELECTR,Final consumption,Industry not elsewhere specified,INONSPEC,TJ,194.40075,532.7998,532.7998,730.8009,579.5998500000001,428.40085,349.20005000000003,287.6274,219.53535,214.1881,176.86,179.02800379780788,179.8245042576499,180.6210047174919,181.41750517733388,182.2140056371759,183.0105060970179,183.8070065568599,184.6035070167019,185.4000074765439,186.1965079363859,186.9930083962279,187.78950885606992,188.5860093159119,189.3825097757539,190.1790102355959,190.97551069543792,191.77201115527996,192.5685116151219,193.36501207496391,194.16151253480592,194.95801299464796,195.75451345448997,196.55101391433192,197.34751437417395,198.14401483401596,198.94051529385797,199.73701575369995,200.53351621354196,201.33001667338397,202.12651713322597
PD22,baseline,yemen,Residential,Electricity and Heat,Electricity,ELECTR,Final consumption,Residential,RESIDENT,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,pathway,yemen,Commercial,Electricity and Heat,Electricity,ELECTR,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
