model,scenario,region,sector,product_category,product_long,product_short,flow_category,flow_long,flow_short,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,georgia,Commercial,Electricity and Heat,Electricity,ELECTR,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,georgia,Commercial,Electricity and Heat,Geothermal,GEOTHERM,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,georgia,Commercial,Electricity and Heat,Heat – High Temperature,HHEAT,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,georgia,Commercial,Electricity and Heat,Heat – Low Temperature,LHEAT,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,georgia,Commercial,Electricity and Heat,Solar thermal,SOLARTH,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,georgia,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,Losses,DISTLOSS,TJ,3970.7988,4111.199,3938.4013,2897.9983,2159.9994,2559.6002,2822.4014,3252.9594,3189.6005,3305.5205,3305.5205,3247.641860893954,3271.0354761000654,3294.4290913061773,3317.8227065122887,3341.2163217184,3364.609936924512,3388.003552130624,3411.397167336735,3434.7907825428465,3458.1843977489584,3481.57801295507,3504.971628161182,3528.3652433672933,3551.7588585734047,3575.152473779516,3598.546088985628,3621.93970419174,3645.333319397851,3668.726934603963,3692.1205498100735,3715.514165016186,3738.907780222297,3762.301395428409,3785.6950106345207,3809.0886258406326,3832.482241046744,3855.875856252856,3879.269471458967,3902.663086665079,3926.0567018711904
PD22,baseline,georgia,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,"Own use in electricity, CHP and heat plants",EPOWERPLT,TJ,280.8003,316.7984,813.5999,716.3992,781.1983,867.6013,752.4015,775.4414,773.6411,851.3942,851.3942,836.486551525643,842.5119833157394,848.5374151058357,854.5628468959321,860.5882786860284,866.6137104761248,872.6391422662211,878.6645740563175,884.6900058464139,890.7154376365102,896.7408694266065,902.7663012167028,908.7917330067992,914.8171647968956,920.842596586992,926.8680283770884,932.8934601671848,938.9188919572812,944.9443237473774,950.9697555374738,956.9951873275702,963.0206191176665,969.0460509077628,975.0714826978592,981.0969144879556,987.122346278052,993.1477780681482,999.1732098582446,1005.198641648341,1011.2240734384374
PD22,baseline,georgia,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,georgia,Electric Power,Electricity and Heat,Hydro,HYDRO,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,33721.200000000004,28404.0,26002.8,29775.6,30006.0,30434.4,33584.4,33157.44,35817.84,32154.120000000003,32154.120000000003,31591.11132791568,31818.67037968109,32046.22943144651,32273.788483211923,32501.34753497734,32728.906586742756,32956.46563850817,33184.02469027358,33411.583742038994,33639.14279380441,33866.70184556982,34094.26089733524,34321.81994910065,34549.379000866065,34776.93805263148,35004.49710439689,35232.05615616231,35459.61520792772,35687.174259693136,35914.73331145855,36142.29236322396,36369.851414989374,36597.4104667548,36824.96951852021,37052.52857028562,37280.08762205103,37507.646673816445,37735.205725581865,37962.76477734728,38190.32382911269
PD22,baseline,georgia,Electric Power,Electricity and Heat,Hydro,HYDRO,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,33721.199,28404.0006,26002.7997,29775.6005,30006.0001,30434.4019,33584.3995,33157.438,35817.8395,32154.1216,32154.1216,31591.11289990017,31818.671962989003,32046.231026077832,32273.790089166665,32501.34915225549,32728.908215344323,32956.46727843316,33184.02634152198,33411.585404610814,33639.14446769965,33866.70353078847,34094.262593877305,34321.82165696613,34549.38072005496,34776.9397831438,35004.49884623262,35232.057909321455,35459.61697241029,35687.17603549911,35914.735098587946,36142.29416167677,36369.8532247656,36597.41228785444,36824.97135094326,37052.530414032095,37280.08947712093,37507.64854020975,37735.207603298586,37962.76666638741,38190.32572947624
