model,scenario,region,sector,product_category,product_long,product_short,flow_category,flow_long,flow_short,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,northmaced,Commercial,Electricity and Heat,Electricity,ELECTR,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,northmaced,Commercial,Electricity and Heat,Geothermal,GEOTHERM,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,northmaced,Commercial,Electricity and Heat,Heat – High Temperature,HHEAT,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,northmaced,Commercial,Electricity and Heat,Heat – Low Temperature,LHEAT,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,northmaced,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,Losses,DISTLOSS,TJ,4604.3999,4996.79965,4665.59915,4147.2006,3848.40095,3729.6007,3625.1404,3614.96845,3581.32795,3524.55145,3696.29,3631.569108103765,3657.728251860459,3683.887395617153,3710.0465393738464,3736.20568313054,3762.364826887234,3788.523970643928,3814.683114400621,3840.842258157315,3867.001401914009,3893.160545670702,3919.319689427396,3945.4788331840896,3971.637976940783,3997.797120697477,4023.95626445417,4050.115408210864,4076.274551967558,4102.433695724252,4128.592839480945,4154.751983237639,4180.911126994333,4207.070270751026,4233.22941450772,4259.388558264414,4285.547702021107,4311.706845777801,4337.865989534495,4364.0251332911885,4390.1842770478825
PD22,baseline,northmaced,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,"Own use in electricity, CHP and heat plants",EPOWERPLT,TJ,1558.8,1710.0,1674.0,1519.2,1432.8,1324.8,1242.9,1343.97,1167.9,1328.24,1129.37,1109.5950814517123,1117.5877855372946,1125.580489622877,1133.5731937084593,1141.5658977940416,1149.558601879624,1157.5513059652062,1165.5440100507883,1173.5367141363708,1181.5294182219532,1189.5221223075357,1197.5148263931178,1205.5075304787,1213.5002345642824,1221.4929386498648,1229.485642735447,1237.4783468210296,1245.471050906612,1253.4637549921945,1261.4564590777766,1269.449163163359,1277.4418672489412,1285.4345713345235,1293.4272754201058,1301.4199795056882,1309.4126835912705,1317.4053876768528,1325.3980917624351,1333.3907958480174,1341.3834999335998
PD22,baseline,northmaced,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,northmaced,Electric Power,Electricity and Heat,Hydro,HYDRO,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,8751.6,5158.8,3747.6,5702.400000000001,4345.2,6714.0,6829.812000000001,3997.0044,6448.9248,4189.2174,4597.704000000001,4517.199628439629,4549.738200869478,4582.276773299327,4614.815345729176,4647.353918159025,4679.892490588873,4712.431063018722,4744.969635448571,4777.50820787842,4810.046780308268,4842.585352738118,4875.123925167966,4907.662497597816,4940.201070027664,4972.739642457513,5005.278214887362,5037.816787317211,5070.35535974706,5102.8939321769085,5135.432504606757,5167.971077036606,5200.509649466455,5233.048221896303,5265.586794326153,5298.125366756001,5330.663939185851,5363.202511615699,5395.741084045548,5428.279656475397,5460.818228905246
PD22,baseline,northmaced,Electric Power,Electricity and Heat,Hydro,HYDRO,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,8751.60055,5158.79955,3747.60025,5702.40035,4345.1996,6713.99925,6829.819149999999,3996.9999,6448.91985,4189.2221,4597.72,4517.21534828459,4549.7540339486,4582.292719612611,4614.831405276622,4647.3700909406325,4679.908776604643,4712.447462268654,4744.986147932665,4777.524833596675,4810.063519260686,4842.602204924697,4875.140890588707,4907.679576252718,4940.218261916729,4972.75694758074,5005.29563324475,5037.834318908761,5070.373004572772,5102.911690236782,5135.450375900793,5167.989061564804,5200.527747228814,5233.066432892825,5265.605118556836,5298.143804220847,5330.682489884857,5363.221175548868,5395.759861212879,5428.298546876889,5460.8372325409
PD22,baseline,northmaced,Electric Power,Electricity and Heat,Offshore wind energy,OFFSHORE,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
