model,scenario,region,sector,product_category,product_long,product_short,flow_category,flow_long,flow_short,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,Togo,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,Losses,DISTLOSS,TJ,316.79920000000004,331.20050000000003,331.20050000000003,658.8007,1382.4009,608.40035,719.9999,615.601,709.20105,754.2101,778.7614795719505,805.6084668649803,832.45545415801,859.3024414510397,886.1494287440694,912.9964160370992,939.8434033301288,966.6903906231586,993.5373779161882,1020.384365209218,1047.2313525022478,1074.0783397952773,1100.925327088307,1127.7723143813369,1154.6193016743666,1181.4662889673964,1208.313276260426,1235.1602635534557,1262.0072508464855,1288.854238139515,1315.701225432545,1342.5482127255746,1369.3952000186043,1396.242187311634,1423.0891746046636,1449.9361618976934,1476.7831491907232,1503.6301364837527,1530.4771237767827,1557.3241110698123,1584.171098362842
PD22,baseline,Togo,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,"Own use in electricity, CHP and heat plants",EPOWERPLT,TJ,14.4,32.4,32.4,32.4,36.0,3.6,72.0,180.0,54.72,99.62,102.86287414469484,106.40896411900256,109.95505409331027,113.50114406761799,117.0472340419257,120.59332401623341,124.13941399054113,127.68550396484883,131.23159393915657,134.77768391346427,138.32377388777198,141.86986386207968,145.41595383638742,148.96204381069512,152.50813378500283,156.05422375931056,159.60031373361826,163.14640370792597,166.6924936822337,170.2385836565414,173.7846736308491,177.33076360515685,180.87685357946455,184.42294355377226,187.96903352808,191.5151235023877,195.0612134766954,198.60730345100313,202.15339342531084,205.69948339961854,209.24557337392628
PD22,baseline,Togo,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Togo,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Togo,Electric Power,Electricity and Heat,Hydro,HYDRO,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,334.8,381.6,320.40000000000003,133.20000000000002,432.0,201.6,734.4,370.8,14.4,851.112,878.8177729275197,909.1140962583066,939.4104195890934,969.7067429198803,1000.0030662506672,1030.2993895814539,1060.5957129122407,1090.8920362430276,1121.1883595738145,1151.4846829046014,1181.7810062353883,1212.0773295661752,1242.3736528969619,1272.6699762277487,1302.9662995585356,1333.2626228893225,1363.5589462201092,1393.855269550896,1424.151592881683,1454.4479162124699,1484.7442395432568,1515.0405628740436,1545.3368862048305,1575.6332095356172,1605.929532866404,1636.225856197191,1666.5221795279776,1696.8185028587645,1727.1148261895514,1757.4111495203383,1787.7074728511252
PD22,baseline,Togo,Electric Power,Electricity and Heat,Hydro,HYDRO,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,334.8008,381.60085000000004,320.39955,133.19945,431.9991,201.5993,734.3991,370.7999,14.3992,851.1118,878.8175664170316,909.1138826285854,939.4101988401393,969.7065150516931,1000.002831263247,1030.2991474748007,1060.5954636863546,1090.8917798979085,1121.1880961094623,1151.4844123210162,1181.78072853257,1212.077044744124,1242.3733609556778,1272.6696771672316,1302.9659933787855,1333.2623095903393,1363.5586258018932,1393.854942013447,1424.151258225001,1454.4475744365548,1484.7438906481086,1515.0402068596625,1545.3365230712163,1575.6328392827702,1605.929155494324,1636.225471705878,1666.5217879174318,1696.8181041289856,1727.1144203405395,1757.4107365520933,1787.7070527636472
PD22,baseline,Togo,Electric Power,Electricity and Heat,Utility solar photovoltaics,SOLARPV,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,TJ,0.0,0.0,0.0,0.0,2.16,2.16,4.32,4.6872,6.4799999999999995,6.5447999999999995,6.757849214035321,6.9908189958446885,7.223788777654055,7.456758559463422,7.689728341272788,7.922698123082156,8.155667904891523,8.38863768670089,8.621607468510256,8.854577250319622,9.08754703212899,9.320516813938356,9.553486595747723,9.78645637755709,10.019426159366457,10.252395941175823,10.48536572298519,10.718335504794556,10.951305286603924,11.18427506841329,11.417244850222659,11.650214632032025,11.883184413841391,12.116154195650758,12.349123977460124,12.58209375926949,12.815063541078858,13.048033322888225,13.281003104697593,13.51397288650696,13.746942668316326
PD22,baseline,Togo,Electric Power,Electricity and Heat,Utility solar photovoltaics,SOLARPV,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,0.0,0.0,0.0,0.0,2.16,2.16,4.32,4.692,6.48,6.546,6.759088276964189,6.99210077417176,7.225113271379333,7.458125768586904,7.691138265794477,7.924150763002048,8.15716326020962,8.390175757417191,8.623188254624765,8.856200751832336,9.089213249039908,9.32222574624748,9.555238243455051,9.788250740662624,10.021263237870196,10.254275735077767,10.487288232285339,10.720300729492912,10.953313226700484,11.186325723908055,11.419338221115627,11.652350718323198,11.88536321553077,12.118375712738342,12.351388209945915,12.584400707153486,12.81741320436106,13.050425701568631,13.283438198776203,13.516450695983774,13.749463193191346
PD22,baseline,Togo,Electric Power,Electricity and Heat,Offshore wind energy,OFFSHORE,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Togo,Electric Power,Electricity and Heat,Offshore wind energy,OFFSHORE,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Togo,Electric Power,Electricity and Heat,Onshore wind energy,ONSHORE,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Togo,Electric Power,Electricity and Heat,Onshore wind energy,ONSHORE,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Togo,Electric Power,Electricity and Heat,Offshore wind energy,OFFSHORE,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Togo,Electric Power,Electricity and Heat,Offshore wind energy,OFFSHORE,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Togo,Electric Power,Electricity and Heat,Onshore wind energy,ONSHORE,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Togo,Electric Power,Electricity and Heat,Onshore wind energy,ONSHORE,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Togo,Electric Power,Electricity and Heat,Rooftop solar photovoltaics,ROOFTOP,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,TJ,0.0,0.0,0.0,0.0,0.864,0.864,1.728,1.8748799999999999,2.592,2.61792,2.7031396856141288,2.7963275983378755,2.889515511061622,2.9827034237853693,3.075891336509116,3.1690792492328628,3.2622671619566095,3.355455074680356,3.448642987404103,3.5418309001278496,3.6350188128515963,3.728206725575343,3.82139463829909,3.914582551022837,4.007770463746583,4.100958376470331,4.1941462891940775,4.287334201917824,4.380522114641571,4.473710027365318,4.566897940089064,4.660085852812811,4.753273765536558,4.8464616782603045,4.939649590984052,5.032837503707798,5.1260254164315455,5.219213329155291,5.312401241879039,5.405589154602786,5.498777067326532
PD22,baseline,Togo,Electric Power,Electricity and Heat,Rooftop solar photovoltaics,ROOFTOP,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,0.0,0.0,0.0,0.0,0.8640000000000001,0.8640000000000001,1.7280000000000002,1.8768000000000002,2.5920000000000005,2.6184000000000003,2.7036353107856756,2.7968403096687044,2.8900453085517332,2.983250307434762,3.076455306317791,3.169660305200819,3.262865304083848,3.356070302966877,3.4492753018499056,3.5424803007329344,3.635685299615963,3.7288902984989916,3.8220952973820204,3.915300296265049,4.008505295148078,4.101710294031107,4.194915292914136,4.288120291797164,4.381325290680193,4.474530289563222,4.567735288446251,4.66094028732928,4.754145286212308,4.847350285095336,4.940555283978366,5.033760282861394,5.126965281744424,5.2201702806274515,5.31337527951048,5.406580278393509,5.499785277276538
PD22,baseline,Togo,Industrial,Electricity and Heat,Electricity,ELECTR,Final consumption,Final consumption not elsewhere specified,ONONSPEC,TJ,0.0,97.20035,216.00060000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Togo,Industrial,Electricity and Heat,Electricity,ELECTR,Final consumption,Chemical and petrochemical,CHEMICAL,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Togo,Industrial,Electricity and Heat,Electricity,ELECTR,Final consumption,Construction,CONSTRUC,TJ,79.20085,82.7991,89.99975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,Togo,Industrial,Electricity and Heat,Electricity,ELECTR,Final consumption,Fishing,FISHING,TJ,0.0,0.0,0.0,179.99945,251.99965,0.0,0.0,1.7295500000000001,5.04045,5.86995,6.0353368194566475,6.231658388695863,6.42797995793508,6.624301527174296,6.820623096413513,7.016944665652729,7.213266234891946,7.409587804131162,7.605909373370379,7.802230942609595,7.998552511848811,8.194874081088027,8.391195650327244,8.587517219566461,8.783838788805676,8.980160358044893,9.17648192728411,9.372803496523325,9.569125065762542,9.765446635001759,9.961768204240975,10.158089773480192,10.354411342719407,10.550732911958624,10.74705448119784,10.943376050437056,11.139697619676273,11.33601918891549,11.532340758154707,11.728662327393923,11.924983896633139
PD22,baseline,Togo,Industrial,Electricity and Heat,Electricity,ELECTR,Final consumption,Food and tobacco,FOODPRO,TJ,14.3992,14.3992,14.3992,50.40035,269.9992,68.3999,86.3994,367.19955,367.19955,381.77874999999995,392.53542990334404,405.3040911870324,418.07275247072073,430.84141375440913,443.6100750380975,456.3787363217858,469.14739760547417,481.9160588891625,494.6847201728509,507.45338145653926,520.2220427402276,532.9907040239159,545.7593653076043,558.5280265912927,571.296687874981,584.0653491586694,596.8340104423578,609.6026717260461,622.3713330097345,635.1399942934228,647.9086555771112,660.6773168607995,673.4459781444879,686.2146394281763,698.9833007118646,711.751961995553,724.5206232792414,737.2892845629297,750.0579458466179,762.8266071303063,775.5952684139947
