model,scenario,region,sector,product_category,product_long,product_short,flow_category,flow_long,flow_short,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
PD22,baseline,southafric,Commercial,Electricity and Heat,Electricity,ELECTR,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,southafric,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,Losses,DISTLOSS,TJ,88084.79995,79192.79935,79995.6004,77356.79944999999,75383.99985,71622.00039999999,77036.39994999999,77144.3992,81853.2001,82454.3998,93211.2,96245.45206259767,99279.70412519536,102313.95618779302,105348.20825039069,108382.46031298838,110824.23430779694,113266.00830260564,115707.7822974142,118149.5562922229,120591.3302870315,123650.02348166825,126708.716676305,129767.40987094138,132826.10306557867,135884.79626021595,138931.0599832165,141977.32370621702,145023.58742921753,148069.8511522181,151116.1148752186,154108.53509522945,157100.95531523903,160093.37553524858,163085.79575525943,166078.215975269,170784.9644128578,175491.71285044658,180198.46128803538,184905.20972562418,189611.95816321298,191513.44224476395,195363.02657356314,199212.6109023636,203062.1952311615,206911.779559962,210761.36388876112,214610.94821756033,218460.53254635952,222310.11687515996,226159.70120395918,230009.2855327571,233858.86986155756,237708.45419035677,241558.03851915593,245407.6228479551,249257.20717675556,253106.79150555344,256956.3758343539,260805.9601631531,264655.54449195357,268505.12882075144,272354.7131495506,276204.2974783511,280053.881807149,283903.4661359495,287753.05046474864,291602.63479354914,295452.219122347,299301.8034511475,303151.38777994673,307000.9721087459,310850.5564375451,314700.1407663456,318549.72509514476,322399.30942394264,326248.89375274314,330098.4780815423,333948.06241034146,337797.6467391406,341647.2310679411,345496.81539674033,349346.3997255395,353195.98405433865,357045.5683831391,360895.15271193703,364744.73704073747,368594.3213695366,372443.90569833707,376293.4900271349,380143.0743559341
PD22,baseline,southafric,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,"Own use in electricity, CHP and heat plants",EPOWERPLT,TJ,53600.4,53838.0,52844.4,52588.8,51696.0,50176.8,49413.6,47149.2,49870.8,48376.8,46821.6,48345.75735849472,49869.91471698944,51394.07207548416,52918.22943397887,54442.3867924736,55668.93215692904,56895.47752138454,58122.02288583998,59348.56825029548,60575.11361475093,62111.54817714262,63647.98273953431,65184.41730192581,66720.85186431777,68257.28642670972,69787.47745024382,71317.66847377793,72847.85949731202,74378.05052084613,75908.24154438022,77411.38604389594,78914.53054341102,80417.6750429261,81920.81954244182,83423.9640419569,85788.2452940533,88152.52654614969,90516.8077982461,92881.08905034249,95245.3703024389,96200.51868667541,98134.23156248116,100067.94443828754,102001.65731409262,103935.37018989901,105869.08306570472,107802.79594151047,109736.50881731622,111670.2216931226,113603.93456892835,115537.64744473345,117471.36032053982,119405.07319634558,121338.7860721513,123272.49894795704,125206.21182376341,127139.9246995685,129073.63757537487,131007.35045118062,132941.063326987,134874.7762027921,136808.4890785978,138742.2019544042,140675.9148302093,142609.62770601572,144543.34058182145,146477.05345762786,148410.76633343296,150344.47920923936,152278.19208504513,154211.90496085084,156145.61783665657,158079.33071246298,160013.04358826872,161946.7564640738,163880.46933988022,165814.18221568596,167747.8950914917,169681.6079672974,171615.32084310378,173549.03371890952,175482.74659471525,177416.459470521,179350.17234632737,181283.88522213246,183217.59809793884,185151.31097374458,187085.02384955095,189018.73672535602,190952.44960116176
PD22,baseline,southafric,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,Pumped storage plants,EPUMPST,TJ,3632.4,3672.0,3711.6,3531.6,3625.2,4057.2,5450.4,5587.2,5007.6,5648.4,6588.0,6802.455479474499,7016.910958948999,7231.366438423498,7445.821917897996,7660.277397372496,7832.857592432734,8005.437787492981,8178.017982553219,8350.598177613465,8523.178372673705,8739.361307409734,8955.544242145763,9171.727176881765,9387.91011161783,9604.093046353897,9819.397488385835,10034.701930417776,10250.006372449714,10465.310814481654,10680.615256513593,10892.114136577698,11103.613016641715,11315.11189670573,11526.610776769836,11738.10965683385,12070.774172544785,12403.438688255717,12736.103203966652,13068.767719677584,13401.432235388518,13535.825710950015,13807.907408837491,14079.989106725057,14352.07080461244,14624.152502500008,14896.234200387478,15168.315898274956,15440.397596162431,15712.479294049996,15984.560991937473,16256.642689824857,16528.724387712424,16800.8060855999,17072.88778348737,17344.969481374847,17617.051179262413,17889.132877149797,18161.214575037364,18433.29627292484,18705.377970812406,18977.45966869979,19249.541366587262,19521.62306447483,19793.704762362213,20065.78646024978,20337.86815813725,20609.949856024818,20882.031553912202,21154.11325179977,21426.194949687248,21698.27664757472,21970.358345462195,22242.44004334976,22514.521741237237,22786.60343912462,23058.685137012188,23330.766834899663,23602.84853278714,23874.93023067461,24147.011928562177,24419.093626449652,24691.175324337124,24963.257022224596,25235.338720112162,25507.420417999547,25779.50211588711,26051.583813774585,26323.665511662148,26595.74720954953,26867.828907437004
PD22,baseline,southafric,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,southafric,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,southafric,Electric Power,Electricity and Heat,Hydro,HYDRO,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,TJ,554.4,550.8000000000001,460.8,295.2,223.20000000000002,439.2,367.2,363.6,270.0,154.8,205.20000000000002,211.87976083609098,218.55952167218197,225.2392825082729,231.91904334436384,238.59880418045483,243.97425287905241,249.34970157765028,254.72515027624783,260.1005989748457,265.4760476734433,272.2096144930901,278.9431813127369,285.67674813238284,292.4103149520308,299.14388177167876,305.85008570382115,312.55628963596354,319.26249356810587,325.9686975002483,332.67490143239064,339.26257146717427,345.8502415019551,352.43791153673595,359.0255815715196,365.6132516063004,375.9749332431984,386.3366148800963,396.6982965169943,407.0599781538922,417.42165979079016,421.6076860787712,430.08236191461066,438.5570377504529,447.0317135862894,455.5063894221317,463.98106525797095,472.4557410938104,480.9304169296498,489.405092765492,497.8797686013314,506.354444437168,514.8291202730102,523.3037961088496,531.7784719446889,540.2531477805283,548.7278236163704,557.202499452207,565.6771752880492,574.1518511238886,582.6265269597308,591.1012027955674,599.5758786314067,608.050554467249,616.5252303030854,624.9999061389277,633.474581974767,641.9492578106093,650.4239336464458,658.8986094822881,667.3732853181275,675.8479611539668,684.3226369898063,692.7973128256485,701.2719886614879,709.7466644973244,718.2213403331667,726.6960161690062,735.1706920048455,743.6453678406848,752.1200436765271,760.5947195123665,769.0693953482058,777.5440711840452,786.0187470198873,794.4934228557239,802.9680986915661,811.4427745274055,819.9174503632477,828.3921261990841,836.8668020349236
PD22,baseline,southafric,Electric Power,Electricity and Heat,Hydro,HYDRO,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,7056.0,6854.400000000001,3877.2000000000003,3729.6,3063.6,2476.8,2084.4,2552.4,3704.4,2476.8,4993.2,5155.740847011546,5318.281694023093,5480.8225410346395,5643.363388046186,5805.904235057733,5936.70682005694,6067.509405056155,6198.311990055362,6329.114575054577,6459.917160053786,6623.767285998524,6787.6174119432635,6951.467537887982,7115.317663832749,7279.167789777516,7442.352085459647,7605.536381141778,7768.720676823908,7931.90497250604,8095.0892681881705,8255.389239034572,8415.689209880906,8575.98918072724,8736.289151573641,8896.589122419975,9148.723375584492,9400.857628749007,9652.991881913524,9905.126135078039,10157.260388242556,10259.120361250094,10465.33747325552,10671.554585261014,10877.77169726637,11083.988809271865,11290.205921277287,11496.423033282714,11702.64014528814,11908.857257293634,12115.07436929906,12321.291481304417,12527.50859330991,12733.725705315337,12939.942817320762,13146.159929326186,13352.37704133168,13558.594153337035,13764.811265342529,13971.028377347955,14177.245489353449,14383.462601358804,14589.679713364227,14795.896825369722,15002.113937375078,15208.331049380573,15414.548161385997,15620.765273391493,15826.982385396848,16033.199497402344,16239.41660940777,16445.633721413193,16651.85083341862,16858.067945424114,17064.28505742954,17270.502169434898,17476.719281440393,17682.93639344582,17889.153505451246,18095.37061745667,18301.587729462164,18507.80484146759,18714.021953473013,18920.239065478436,19126.456177483928,19332.673289489285,19538.890401494777,19745.107513500203,19951.324625505695,20157.54173751105,20363.758849516475
PD22,baseline,southafric,Electric Power,Electricity and Heat,Hydro,HYDRO,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,554.3996500000001,550.79935,460.7996,295.19935,223.19914999999997,439.19975,367.19955,363.59925,269.9992,154.79930000000002,205.2,211.87976083609095,218.55952167218194,225.23928250827288,231.9190433443638,238.5988041804548,243.9742528790524,249.34970157765025,254.7251502762478,260.10059897484564,265.47604767344325,272.20961449309004,278.94318131273684,285.6767481323828,292.4103149520307,299.1438817716787,305.8500857038211,312.5562896359635,319.2624935681058,325.96869750024825,332.6749014323906,339.2625714671742,345.85024150195505,352.4379115367359,359.0255815715195,365.61325160630037,375.97493324319834,386.33661488009625,396.6982965169942,407.05997815389213,417.4216597907901,421.60768607877117,430.0823619146106,438.5570377504528,447.03171358628936,455.50638942213163,463.9810652579709,472.45574109381033,480.93041692964977,489.40509276549193,497.87976860133136,506.35444443716796,514.8291202730102,523.3037961088496,531.7784719446889,540.2531477805283,548.7278236163704,557.202499452207,565.6771752880492,574.1518511238886,582.6265269597308,591.1012027955674,599.5758786314067,608.050554467249,616.5252303030854,624.9999061389277,633.474581974767,641.9492578106093,650.4239336464458,658.8986094822881,667.3732853181275,675.8479611539668,684.3226369898063,692.7973128256485,701.2719886614879,709.7466644973244,718.2213403331667,726.6960161690062,735.1706920048455,743.6453678406848,752.1200436765271,760.5947195123665,769.0693953482058,777.5440711840452,786.0187470198873,794.4934228557239,802.9680986915661,811.4427745274055,819.9174503632477,828.3921261990841,836.8668020349236
PD22,baseline,southafric,Electric Power,Electricity and Heat,Hydro,HYDRO,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,7056.00075,6854.39935,3877.19935,3729.6007,3063.5994,2476.8010000000004,2084.3992,2552.39945,3704.4005500000003,2476.8010000000004,4993.2,5155.740847011546,5318.281694023093,5480.8225410346395,5643.363388046186,5805.904235057733,5936.70682005694,6067.509405056155,6198.311990055362,6329.114575054577,6459.917160053786,6623.767285998524,6787.6174119432635,6951.467537887982,7115.317663832749,7279.167789777516,7442.352085459647,7605.536381141778,7768.720676823908,7931.90497250604,8095.0892681881705,8255.389239034572,8415.689209880906,8575.98918072724,8736.289151573641,8896.589122419975,9148.723375584492,9400.857628749007,9652.991881913524,9905.126135078039,10157.260388242556,10259.120361250094,10465.33747325552,10671.554585261014,10877.77169726637,11083.988809271865,11290.205921277287,11496.423033282714,11702.64014528814,11908.857257293634,12115.07436929906,12321.291481304417,12527.50859330991,12733.725705315337,12939.942817320762,13146.159929326186,13352.37704133168,13558.594153337035,13764.811265342529,13971.028377347955,14177.245489353449,14383.462601358804,14589.679713364227,14795.896825369722,15002.113937375078,15208.331049380573,15414.548161385997,15620.765273391493,15826.982385396848,16033.199497402344,16239.41660940777,16445.633721413193,16651.85083341862,16858.067945424114,17064.28505742954,17270.502169434898,17476.719281440393,17682.93639344582,17889.153505451246,18095.37061745667,18301.587729462164,18507.80484146759,18714.021953473013,18920.239065478436,19126.456177483928,19332.673289489285,19538.890401494777,19745.107513500203,19951.324625505695,20157.54173751105,20363.758849516475
