model,scenario,region,sector,product_category,product_long,product_short,flow_category,flow_long,flow_short,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
PD22,baseline,singapore,Commercial,Electricity and Heat,Electricity,ELECTR,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,singapore,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,Losses,DISTLOSS,TJ,8204.39945,4204.79955,3092.3999000000003,3970.7994,3614.4008000000003,3200.39915,3542.4006,2348.95905,2049.9087499999996,2055.0085,1801.84,1877.8271106490354,1953.8142212980704,2029.8013319470924,2105.788442596128,2181.7755532451633,2251.604159298496,2321.4327653518153,2391.261371405148,2461.0899774584814,2530.9185835118005,2601.0886802437135,2671.258776975627,2741.4288737075403,2811.5989704394538,2881.7690671713667,2952.570674511515,3023.3722818516626,3094.1738891918235,3164.9754965319717,3235.777103872133,3299.5974290023964,3363.417754132673,3427.238079262937,3491.058404393213,3554.8787295234765,3614.1050861281497,3673.331442732823,3732.5577993375096,3791.784155942182,3851.010512546855,3917.7542721934274,3979.2776130608822,4040.8009539283635,4102.324294795832,4163.847635663314,4225.370976530782,4286.894317398263,4348.417658265731,4409.9409991331995,4471.464340000668,4532.9876808681365,4594.511021735617,4656.034362603085,4717.557703470567,4779.081044338036,4840.604385205517,4902.127726072986,4963.651066940441,5025.174407807921,5086.697748675389,5148.221089542871,5209.74443041034,5271.267771277821,5332.79111214529,5394.314453012744,5455.837793880226,5517.3611347476935,5578.884475615176,5640.407816482643,5701.931157350125,5763.454498217593,5824.977839085075,5886.50117995253,5948.024520820012,6009.54786168748,6071.07120255496,6132.594543422429,6194.117884289896,6255.641225157378,6317.164566024846,6378.687906892314,6440.211247759782,6501.734588627263,6563.25792949473,6624.781270362211,6686.304611229679,6747.827952097148,6809.3512929646295,6870.874633832085,6932.397974699566
PD22,baseline,singapore,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,"Own use in electricity, CHP and heat plants",EPOWERPLT,TJ,6678.0,6627.6,6760.8,6908.4,7110.0,7261.2,7441.2,7544.43,7652.75,7843.63,7689.15,8013.41646752599,8337.682935051978,8661.949402577911,8986.215870103902,9310.482337629894,9608.468077892618,9906.453818155283,10204.439558418006,10502.42529868073,10800.411038943394,11099.854052355344,11399.297065767296,11698.740079179248,11998.1830925912,12297.62610600315,12599.764020068495,12901.901934133837,13204.039848199236,13506.17776226458,13808.315676329981,14080.661751994505,14353.007827659083,14625.353903323607,14897.699978988185,15170.046054652708,15422.787885163087,15675.529715673467,15928.271546183903,16181.01337669428,16433.755207204656,16718.57671160374,16981.120664691134,17243.664617778642,17506.208570866096,17768.752523953604,18031.296477041054,18293.840430128563,18556.384383216013,18818.928336303466,19081.472289390917,19344.01624247837,19606.560195565875,19869.10414865333,20131.648101740837,20394.19205482829,20656.7360079158,20919.279961003253,21181.823914090644,21444.36786717815,21706.9118202656,21969.455773353107,22231.999726440565,22494.54367952807,22757.08763261552,23019.63158570291,23282.175538790423,23544.719491877873,23807.26344496538,24069.80739805283,24332.35135114034,24594.89530422779,24857.4392573153,25119.983210402694,25382.527163490202,25645.071116577652,25907.615069665157,26170.15902275261,26432.702975840057,26695.246928927565,26957.79088201501,27220.33483510246,27482.87878818991,27745.42274127742,28007.966694364866,28270.510647452375,28533.054600539825,28795.598553627282,29058.142506714787,29320.686459802186,29583.230412889687
PD22,baseline,singapore,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,singapore,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,singapore,Electric Power,Electricity and Heat,Offshore wind energy,OFFSHORE,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,singapore,Electric Power,Electricity and Heat,Onshore wind energy,ONSHORE,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.26,1.26,1.26,1.313136659979679,1.3662733199593575,1.4194099799390272,1.4725466399187062,1.5256832998983851,1.5745134089131698,1.623343517927945,1.6721736269427296,1.7210037359575143,1.7698338449722895,1.8189027533560587,1.867971661739828,1.9170405701235975,1.9661094785073667,2.0151783868911357,2.064688901281196,2.1141994156712567,2.1637099300613265,2.213220444451387,2.262730958841457,2.3073595660785764,2.3519881733157053,2.3966167805528253,2.4412453877899543,2.485873995027074,2.527290108179123,2.5687062213311718,2.6101223344832305,2.651538447635279,2.692954560787328,2.739627482442237,2.782649842636812,2.8256722028314054,2.86869456302599,2.9117169232205837,2.9547392834151682,2.9977616436097616,3.0407840038043457,3.0838063639989306,3.126828724193515,3.1698510843881,3.212873444582693,3.255895804777278,3.2989181649718717,3.3419405251664567,3.38496288536105,3.427985245555635,3.4710076057502097,3.514029965944803,3.5570523261393876,3.600074686333981,3.643097046528566,3.6861194067231593,3.729141766917744,3.7721641271123185,3.815186487306913,3.858208847501497,3.901231207696091,3.944253567890675,3.987275928085269,4.0302982882798535,4.073320648474447,4.1163430086690225,4.159365368863616,4.2023877290582,4.245410089252793,4.288432449447378,4.331454809641962,4.374477169836556,4.41749953003114,4.460521890225724,4.503544250420308,4.546566610614902,4.589588970809486,4.63261133100408,4.675633691198664,4.718656051393249,4.761678411587842,4.804700771782418,4.847723131977011
PD22,baseline,singapore,Electric Power,Electricity and Heat,Rooftop solar photovoltaics,ROOFTOP,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,4.320000000000001,6.912,11.232000000000001,14.688,32.83200000000001,59.616,126.144,151.20000000000002,204.40512,354.60288,429.31296,447.4179256987218,465.5228913974435,483.6278570961622,501.732822794884,519.8377884936058,536.4754064604787,553.1130244273484,569.7506423942212,586.3882603610942,603.0258783279639,619.7448611074915,636.4638438870192,653.1828266665468,669.9018094460744,686.6207922256019,703.4902410223634,720.3596898191248,737.2291386158894,754.0985874126509,770.9680362094156,786.1740992837373,801.3801623580621,816.5862254323838,831.7922885067085,846.9983515810302,861.1098389849993,875.2213263889685,889.3328137929408,903.4443011969098,917.5557886008788,933.4583998290669,948.1171750682091,962.7759503073576,977.434725546503,992.0935007856516,1006.752276024797,1021.4110512639455,1036.0698265030908,1050.7286017422364,1065.3873769813817,1080.0461522205273,1094.7049274596757,1109.3637026988213,1124.0224779379698,1138.6812531771154,1153.340028416264,1167.9988036554096,1182.6575788945518,1197.3163541337,1211.9751293728455,1226.633904611994,1241.2926798511396,1255.9514550902882,1270.6102303294335,1285.2690055685755,1299.9277808077243,1314.5865560468696,1329.2453312860184,1343.9041065251638,1358.5628817643124,1373.2216570034577,1387.8804322426065,1402.5392074817487,1417.1979827208972,1431.8567579600426,1446.515533199191,1461.1743084383363,1475.8330836774815,1490.4918589166302,1505.1506341557754,1519.8094093949207,1534.4681846340661,1549.1269598732147,1563.7857351123598,1578.4445103515084,1593.1032855906537,1607.7620608297993,1622.4208360689477,1637.07961130809,1651.7383865472384
PD22,baseline,singapore,Electric Power,Electricity and Heat,Rooftop solar photovoltaics,ROOFTOP,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,4.319999999999999,6.912000000000001,11.232,14.688,32.832,59.616,126.144,151.1976,204.40800000000002,354.6,429.3144,447.4194264263332,465.5244528526663,483.6294792789963,501.7345057053295,519.8395321316627,536.4772059043745,553.1148796770831,569.7525534497948,586.3902272225066,603.0279009952151,619.7469398534951,636.4659787117752,653.1850175700553,669.9040564283353,686.6230952866152,703.4926006668218,720.3621060470282,737.2316114272378,754.1011168074443,770.970622187654,786.1767362660983,801.3828503445455,816.5889644229899,831.7950785014372,847.0011925798814,861.1127273165513,875.2242620532212,889.3357967898943,903.4473315265641,917.5588662632339,933.4615308319039,948.1203552394578,962.7791796470179,977.4380040545751,992.0968284621354,1006.7556528696924,1021.4144772772526,1036.0733016848096,1050.7321260923668,1065.3909504999237,1080.049774907481,1094.708599315041,1109.3674237225982,1124.0262481301584,1138.6850725377155,1153.3438969452757,1168.0027213528329,1182.6615457603866,1197.3203701679467,1211.9791945755037,1226.6380189830638,1241.2968433906212,1255.9556677981814,1270.6144922057385,1285.2733166132923,1299.9321410208527,1314.5909654284096,1329.24978983597,1343.908614243527,1358.5674386510873,1373.2262630586442,1387.8850874662046,1402.5439118737584,1417.2027362813187,1431.8615606888757,1446.5203850964358,1461.179209503993,1475.8380339115497,1490.49685831911,1505.1556827266668,1519.8145071342237,1534.4733315417807,1549.1321559493408,1563.7909803568975,1578.4498047644577,1593.1086291720146,1607.767453579572,1622.4262779871322,1637.0851023946861,1651.743926802246
PD22,baseline,singapore,Electric Power,Electricity and Heat,Utility solar photovoltaics,SOLARPV,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,10.8,17.28,28.08,36.72,82.08,149.04,315.36,378.0,511.0128,886.5072,1073.2823999999998,1118.5448142468044,1163.8072284936088,1209.0696427404055,1254.33205698721,1299.5944712340147,1341.188516151197,1382.7825610683713,1424.3766059855534,1465.9706509027358,1507.56469581991,1549.362152768729,1591.1596097175482,1632.9570666663674,1674.7545236151864,1716.5519805640051,1758.7256025559088,1800.8992245478123,1843.0728465397237,1885.2464685316277,1927.4200905235393,1965.4352482093434,2003.4504058951554,2041.4655635809597,2079.4807212667715,2117.495878952576,2152.7745974624986,2188.0533159724214,2223.3320344823524,2258.6107529922747,2293.8894715021975,2333.6459995726677,2370.2929376705233,2406.9398757683944,2443.586813866258,2480.2337519641296,2516.8806900619934,2553.5276281598644,2590.1745662577277,2626.8215043555915,2663.468442453455,2700.1153805513186,2736.7623186491896,2773.4092567470534,2810.056194844925,2846.703132942789,2883.3500710406606,2919.9970091385244,2956.64394723638,2993.290885334251,3029.9378234321143,3066.584761529986,3103.23169962785,3139.878637725721,3176.525575823585,3213.17251392144,3249.819452019312,3286.4663901171753,3323.1133282150467,3359.76026631291,3396.4072044107816,3433.054142508645,3469.701080606517,3506.348018704372,3542.9949568022435,3579.6418949001068,3616.288832997978,3652.9357710958416,3689.5827091937044,3726.229647291576,3762.876585389439,3799.523523487302,3836.1704615851654,3872.817399683037,3909.4643377808998,3946.1112758787713,3982.7582139766346,4019.405152074499,4056.05209017237,4092.699028270226,4129.345966368097
