model,scenario,region,sector,product_category,product_long,product_short,flow_category,flow_long,flow_short,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
PD22,baseline,brunei,Commercial,Electricity and Heat,Electricity,ELECTR,Final consumption,Commercial and public services,COMMPUB,TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD22,baseline,brunei,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,Losses,DISTLOSS,TJ,1324.7998,961.2014,874.7984,1472.4013,1040.3989,968.3985,874.4969,1732.8621,1729.8727,1789.1997,1582.108,1648.8285832120077,1715.549166424015,1782.2697496360113,1848.990332848019,1915.710916060027,1977.0240161498389,2038.3371162396388,2099.6502163294504,2160.9633164192624,2222.276416509062,2283.889362941783,2345.5023093745044,2407.1152558072254,2468.7282022399463,2530.341148672667,2592.508593831897,2654.676038991127,2716.8434841503686,2779.010929309599,2841.1783744688405,2897.215895531305,2953.2534165937805,3009.290937656245,3065.328458718721,3121.365979781185,3173.369760691314,3225.3735416014424,3277.377322511583,3329.381103421711,3381.384884331839,3439.989330945811,3494.009981932096,3548.0306329184036,3602.0512839047005,3656.0719348910084,3710.092585877305,3764.1132368636127,3818.1338878499087,3872.1545388362056,3926.175189822502,3980.195840808799,4034.2164917951063,4088.2371427814032,4142.2577937677115,4196.278444754009,4250.299095740317,4304.3197467266145,4358.340397712899,4412.361048699207,4466.381699685503,4520.402350671811,4574.423001658109,4628.443652644416,4682.4643036307125,4736.484954616997,4790.505605603306,4844.526256589603,4898.546907575911,4952.567558562207,5006.588209548515,5060.608860534811,5114.62951152112,5168.650162507404,5222.670813493713,5276.691464480008,5330.7121154663155,5384.732766452612,5438.7534174389075,5492.774068425216,5546.794719411511,5600.815370397808,5654.836021384104,5708.8566723704125,5762.877323356708,5816.897974343016,5870.918625329313,5924.93927631561,5978.959927301918,6032.980578288203,6087.0012292745105
PD22,baseline,brunei,Electric Power,Electricity and Heat,Electricity,ELECTR,Energy industry own use and Losses,"Own use in electricity, CHP and heat plants",EPOWERPLT,TJ,572.3984,244.798,284.401,1584.0004,1623.5992,1512.0,1706.4015,492.2128,463.5374,480.5107,486.929,507.4637465930516,527.9984931861031,548.5332397791511,569.0679863722028,589.6027329652544,608.4732061021275,627.3436792389969,646.2141523758698,665.084625512743,683.9550986496123,702.917856181676,721.8806137137399,740.8433712458037,759.8061287778675,778.7688863099312,797.9023031840882,817.035720058245,836.1691369324055,855.3025538065625,874.4359706807231,891.6827667865672,908.9295628924148,926.1763589982589,943.4231551041064,960.6699512099505,976.6752738774219,992.6805965448934,1008.6859192123686,1024.69124187984,1040.6965645473115,1058.7333892048537,1075.3594485915078,1091.9855079781692,1108.6115673648271,1125.2376267514885,1141.8636861381462,1158.4897455248076,1175.1158049114654,1191.7418642981233,1208.367923684781,1224.993983071439,1241.6200424581002,1258.2461018447582,1274.8721612314196,1291.4982206180775,1308.124280004739,1324.750339391397,1341.376398778051,1358.0024581647122,1374.62851755137,1391.2545769380313,1407.8806363246892,1424.5066957113504,1441.1327550980081,1457.7588144846623,1474.3848738713239,1491.0109332579816,1507.6369926446432,1524.2630520313007,1540.889111417962,1557.5151708046199,1574.1412301912815,1590.7672895779356,1607.393348964597,1624.0194083512545,1640.6454677379156,1657.2715271245736,1673.897586511231,1690.5236458978925,1707.14970528455,1723.7757646712078,1740.4018240578655,1757.0278834445269,1773.6539428311844,1790.2800022178458,1806.9060616045035,1823.5321209911615,1840.1581803778226,1856.784239764477,1873.410299151138
PD22,baseline,brunei,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Autoproducer electricity plants,AUTOELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,brunei,Electric Power,Electricity and Heat,Electricity,ELECTR,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,brunei,Electric Power,Electricity and Heat,Offshore wind energy,OFFSHORE,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,brunei,Electric Power,Electricity and Heat,Onshore wind energy,ONSHORE,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,brunei,Electric Power,Electricity and Heat,Rooftop solar photovoltaics,ROOFTOP,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,1.728,1.728,1.728,1.728,1.728,1.728,0.864,1.33488,1.33488,1.33488,1.33488,1.391174495772757,1.4474689915455137,1.5037634873182608,1.5600579830910177,1.6163524788637749,1.6680844915000097,1.7198165041362343,1.771548516772469,1.8232805294087038,1.8750125420449284,1.9269975455555044,1.9789825490660806,2.030967552576657,2.082952556087233,2.134937559597809,2.1873904131287643,2.2398432666597197,2.292296120190685,2.3447489737216407,2.3972018272526063,2.444482648862675,2.4917634704727534,2.539044292082822,2.5863251136929,2.6336059353029686,2.677483348893768,2.7213607624845677,2.765238176075377,2.809115589666176,2.8529930032569752,2.902439629970233,2.948018747570657,2.993597865171101,3.039176982771535,3.084756100371979,3.1303352179724127,3.1759143355728563,3.22149345317329,3.2670725707737245,3.3126516883741584,3.3582308059745927,3.403809923575036,3.4493890411754706,3.4949681587759143,3.540547276376349,3.5861263939767927,3.631705511577227,3.677284629177651,3.7228637467780943,3.768442864378528,3.814021981978972,3.8596010995794066,3.90518021717985,3.950759334780284,3.9963384523807077,4.041917569981152,4.087496687581585,4.133075805182029,4.178654922782463,4.224234040382907,4.26981315798334,4.315392275583784,4.360971393184208,4.406550510784652,4.4521296283850855,4.497708745985529,4.543287863585963,4.5888669811863965,4.6344460987868406,4.680025216387274,4.725604333987707,4.771183451588142,4.816762569188586,4.862341686789019,4.907920804389463,4.953499921989897,4.999079039590332,5.044658157190775,5.0902372747912,5.135816392391643
PD22,baseline,brunei,Electric Power,Electricity and Heat,Rooftop solar photovoltaics,ROOFTOP,Transformation processes,Main activity producer electricity plants,MAINELEC,TJ,1.728312,1.728312,1.728312,1.728312,1.728312,1.728312,0.864144,1.3344240000000003,1.3344240000000003,1.3344240000000003,1.3344240000000003,1.3906992653624788,1.446974530724957,1.5032497960874258,1.5595250614499045,1.6158003268123833,1.6675146675996413,1.719229008386889,1.7709433491741469,1.8226576899614049,1.8743720307486527,1.926339275987623,1.9783065212265938,2.0302737664655646,2.082241011704535,2.1342082569435052,2.1866431923835385,2.239078127823572,2.291513063263615,2.3439479987036487,2.396382934143692,2.4436476044482847,2.4909122747528865,2.538176945057479,2.5854416153620807,2.632706285666673,2.6765687105689033,2.7204311354711335,2.764293560373374,2.8081559852756035,2.8520184101778336,2.9014481457384926,2.947011693341894,2.992575240945315,3.0381387885487263,3.083702336152147,3.1292658837555583,3.174829431358979,3.22039297896239,3.2659565265658017,3.311520074169213,3.3570836217726243,3.4026471693760447,3.4482107169794562,3.493774264582877,3.539337812186289,3.58490135978971,3.6304649073931214,3.6760284549965228,3.721592002599943,3.7671555502033542,3.812719097806775,3.858282645410187,3.903846193013608,3.949409740617019,3.99497328822042,4.040536835823842,4.086100383427253,4.131663931030674,4.1772274786340855,4.222791026237506,4.268354573840917,4.313918121444339,4.3594816690477405,4.405045216651162,4.450608764254573,4.496172311857994,4.541735859461405,4.587299407064815,4.632862954668237,4.678426502271647,4.723990049875058,4.7695535974784695,4.81511714508189,4.860680692685301,4.906244240288721,4.9518077878921325,4.9973713354955445,5.042934883098965,5.0884984307023675,5.1340619783057875
PD22,baseline,brunei,Electric Power,Electricity and Heat,Utility solar photovoltaics,SOLARPV,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,TJ,4.32,4.32,4.32,4.32,4.32,4.32,2.16,3.3371999999999997,3.3371999999999997,3.3371999999999997,3.3371999999999997,3.4779362394318922,3.618672478863784,3.7594087182956515,3.900144957727544,4.040881197159437,4.1702112287500235,4.299541260340585,4.428871291931172,4.558201323521758,4.68753135511232,4.817493863888759,4.9474563726652,5.07741888144164,5.207381390218081,5.33734389899452,5.4684760328219095,5.599608166649298,5.730740300476711,5.8618724343041,5.993004568131514,6.111206622156685,6.229408676181881,6.3476107302070535,6.465812784232249,6.58401483825742,6.693708372234418,6.803401906211417,6.913095440188441,7.022788974165438,7.132482508142436,7.25609907492558,7.37004686892664,7.483994662927749,7.597942456928835,7.711890250929945,7.82583804493103,7.9397858389321385,8.053733632933223,8.16768142693431,8.281629220935395,8.395577014936482,8.50952480893759,8.623472602938676,8.737420396939786,8.851368190940873,8.965315984941983,9.07926377894307,9.19321157294413,9.307159366945237,9.421107160946322,9.535054954947432,9.649002748948519,9.762950542949628,9.876898336950713,9.990846130951773,10.104793924952885,10.21874171895397,10.33268951295508,10.446637306956164,10.560585100957274,10.674532894958359,10.78848068895947,10.90242848296053,11.01637627696164,11.130324070962725,11.244271864963833,11.358219658964918,11.472167452966001,11.586115246967111,11.700063040968194,11.81401083496928,11.927958628970364,12.041906422971474,12.155854216972557,12.269802010973667,12.383749804974752,12.497697598975838,12.611645392976946,12.725593186978008,12.839540980979116
