Scenario,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
DAU21+eCDR,0,0.320380950294548,0.622029114777715,0.904944493449502,1.16912708630991,1.41457689335893,1.64129391459658,1.84927815002284,2.03852959963773,2.20904826344123,2.36083414143335,2.4938872336141,2.60820753998346,2.70379506054144,2.78064979528804,2.83877174422326,2.8781609073471,2.89881728465956,2.90074087616064,2.88393168185034,2.84893433680914,2.79901665151994,2.73472326106322,2.65605416543897,2.56300936464721,2.45558885868793,2.33379264756112,2.1976207312668,2.04707310980495,1.88214978317559,1.70285075137871,1.5091760144143,1.30112557228238,1.07869942498293,0.859070422975318,0.659411416718893,0.479722406213656,0.320003391459607,0.180254372456745,0.060475349205071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000958397433824,0.013184684152828,0.02194163886698,0.027229261576279,0.029047552280725,0.027396510980319,0.022757215039396,0.018016128643974,0.013654329158389,0.009671816582641,0.006068590916731,0.002844652160657,3.14420515615644E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V4,0,0.302581728879529,0.584067793951983,0.844458195217364,1.08375293267567,1.3019520063269,1.49905541617106,1.67506316220815,1.82997524443816,1.96379166286109,2.07651241747696,2.16813750828575,2.23866693528746,2.2881006984821,2.31643879786967,2.32368123345016,2.30982800522358,2.27487911318993,2.2188345573492,2.1416943377014,2.04584887331262,1.94564067857951,1.84346017256817,1.73930735527858,1.63318222671077,1.52508478686471,1.41501503574043,1.30297297333791,1.18895859965715,1.07297191469816,0.955012918460931,0.835081610945469,0.713177992151773,0.589302062079841,0.469867025615535,0.361286087644717,0.263559248167386,0.176686507183542,0.100667864693185,0.035503320696316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002022567942855,0.008549011534186,0.013182730080556,0.015923723581963,0.016771992038408,0.01572753544989,0.013054140573279,0.010334527949782,0.007832484336267,0.005548009732735,0.003481104139185,0.001631767555618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V5,0,0.090681991118807,0.177567131296067,0.260655420531781,0.339946858825948,0.415441446178569,0.487139182589644,0.555040068059172,0.619144102587154,0.679451286173589,0.735961618818478,0.788675100521821,0.837591731283617,0.882711511103867,0.92403443998257,0.961560517919727,0.995289744915338,1.0252221209694,1.05135764608192,1.07369632025289,1.09154355536177,1.1007318226853,1.10056653410294,1.09104768961469,1.07217528922055,1.04394933292051,1.00636982071458,0.959436752602751,0.903150128585034,0.837509948661425,0.762516212831923,0.678168921096528,0.58446807345524,0.48141366990806,0.378464444542635,0.285079131446612,0.201257730619992,0.127000242062775,0.062306665774961,0.007177001756549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005556792889177,0.011760560119656,0.016067093986844,0.018476394490741,0.018988461631347,0.017603295408661,0.014588442581868,0.01154918370607,0.008753065540452,0.006200088085013,0.003890251339753,0.001823555304673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V6,0,0.131118897592981,0.256176876699324,0.37517393731903,0.488110079452098,0.594985303098529,0.695799608258322,0.790552994931478,0.879245463117996,0.961877012817876,1.03844764403112,1.10895735675772,1.17340615099769,1.23179402675102,1.28412098401771,1.33038702279777,1.37059214309119,1.40473634489797,1.43281962821811,1.45484199305161,1.47012565809153,1.47460393549614,1.46759904395851,1.44911098347862,1.41913975405648,1.37768535569208,1.32474778838544,1.26032705213654,1.18442314694539,1.09703607281199,0.998165829736332,0.887812417718426,0.765975836758267,0.632656086855857,0.499694856975966,0.378933836083367,0.27037302417806,0.174012421260044,0.08985202732932,0.017891842385887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005571471631623,0.011418368735014,0.015065866966015,0.016513966324626,0.015762666810847,0.013114214565369,0.010382086432333,0.007868528552431,0.005573540925663,0.003497123552027,0.001639276431525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL,0,0.153610476580186,0.294359649469226,0.422247518667121,0.537274084173871,0.639439345989475,0.728743304113935,0.805185958547249,0.868767309289417,0.91948735634044,0.957346099700318,0.982343539369051,0.994479675346639,0.993754507633081,0.980168036228378,0.953720261132529,0.914411182345535,0.862240799867397,0.797209113698112,0.719316123837683,0.630959721311318,0.546527252270281,0.46841660773978,0.396627787719816,0.33116079221039,0.2720156212115,0.219192274723148,0.172690752745332,0.132511055278054,0.098653182321313,0.071117133875109,0.049902909939442,0.035010510514312,0.026439935599719,0.021263491369283,0.016553483996625,0.012309913481745,0.008532779824642,0.005222083025317,0.00237782308377,7.77156117237609E-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000330357882211,0.000581161901788,0.000752412058728,0.000844108353031,0.000856250784697,0.000788839353726,0.000653179082703,0.00051710010714,0.000391907449622,0.000277601110149,0.000174181088721,8.16473853378502E-05,1.9618144171014E-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAU21+NCSmax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
