model,scenario,region,sector,product_long,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
PD22,baseline,germany,Electric Power,Geothermal,% Adoption,0.0044802984954069,0.0031443253962396,0.0040452406772574,0.0127395148219477,0.0159041585544638,0.0209052823467433,0.0273961742917681,0.0254122141765108,0.0283733814579888,0.0331706668526469,0.0413734228307932,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.041373072906841,0.0413730729068409,0.0413730729068409,0.0413730729068409,0.041373072906841
PD22,baseline,germany,Electric Power,Hydro,% Adoption,3.352703370509357,2.924553600123496,3.520330246976506,3.6622920234394334,3.178721975574329,2.9828537074748045,3.2164674114209677,3.1414485623109987,2.8204416377396324,3.3222864348709447,3.2815751216701017,3.281547367095848,3.281547367095848,3.281547367095849,3.2815473670958486,3.2815473670958486,3.281547367095848,3.2815473670958486,3.2815473670958486,3.2815473670958486,3.281547367095848,3.281547367095848,3.281547367095848,3.281547367095848,3.281547367095848,3.2815473670958486,3.281547367095848,3.2815473670958477,3.281547367095848,3.281547367095848,3.281547367095847,3.2815473670958477,3.2815473670958477,3.281547367095847,3.281547367095847,3.281547367095847,3.2815473670958477,3.281547367095847,3.2815473670958477,3.2815473670958477,3.2815473670958477,3.2815473670958477,3.281547367095847,3.2815473670958477,3.281547367095847,3.281547367095847,3.281547367095847,3.281547367095847,3.281547367095846,3.281547367095846,3.281547367095846,3.281547367095847,3.281547367095847,3.281547367095846,3.281547367095847,3.281547367095846,3.281547367095846,3.281547367095846,3.281547367095846,3.281547367095846,3.281547367095847
PD22,baseline,germany,Electric Power,Nuclear,% Adoption,22.49045840430073,17.868208281967743,16.09358551040096,15.492842462841224,15.762806288127788,14.4271597404375,13.249416085768624,11.899152360785344,12.115274481541809,12.640381377132265,11.531184886113117,11.531137109993464,11.531137109993464,11.531137109993466,11.531137109993466,11.531137109993464,11.531137109993464,11.531137109993466,11.531137109993466,11.531137109993464,11.531137109993464,11.531137109993464,11.531137109993464,11.531137109993466,11.531137109993466,11.531137109993466,11.531137109993464,11.531137109993464,11.531137109993464,11.531137109993464,11.531137109993466,11.531137109993466,11.531137109993466,11.531137109993464,11.531137109993466,11.531137109993466,11.531137109993466,11.531137109993466,11.531137109993466,11.531137109993466,11.531137109993466,11.531137109993466,11.531137109993464,11.531137109993466,11.531137109993464,11.531137109993466,11.531137109993464,11.531137109993466,11.531137109993464,11.531137109993466,11.531137109993464,11.531137109993464,11.531137109993464,11.531137109993464,11.531137109993466,11.531137109993464,11.531137109993464,11.531137109993464,11.531137109993464,11.531137109993464,11.531137109993464
PD22,baseline,germany,Electric Power,Offshore wind energy,% Adoption,0.0281618762568437,0.0956536883698155,0.1184446470300975,0.1461859325818506,0.2387246656491467,1.3021004433114447,1.92148939004093,2.7555882550296227,3.103059645183532,4.166370459908097,4.890660968907532,4.8906196051697,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.8906196051697,4.890619605169701,4.890619605169701,4.8906196051697,4.890619605169701,4.890619605169701,4.8906196051697,4.8906196051697,4.8906196051697,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169702,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701,4.890619605169701
PD22,baseline,germany,Electric Power,Onshore wind energy,% Adoption,6.139769055973586,8.155387132983583,8.243876880996462,8.251861481981388,9.2545974053761,11.370587405739968,10.590578233360674,13.722283849006924,14.423241841823948,17.031537828148398,18.76956371850999,18.769454722361747,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361747,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361747,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.76945472236174,18.769454722361743,18.76945472236174,18.76945472236174,18.76945472236174,18.769454722361743,18.76945472236174,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.769454722361743,18.76945472236174,18.769454722361743,18.76945472236174,18.769454722361743,18.76945472236174,18.769454722361743
PD22,baseline,germany,Electric Power,Rooftop solar photovoltaics,% Adoption,0.4504236090225275,0.7784290539903177,1.0244491110340896,1.1851570638858004,1.404343691852449,1.4608925669052344,1.4314141003443903,1.4742576453036107,1.6625781367857129,1.7935598459951605,2.090851594714404,2.0908836620911204,2.0908836620911204,2.0908836620911204,2.0908836620911204,2.0908836620911204,2.09088366209112,2.0908836620911204,2.0908836620911204,2.0908836620911204,2.0908836620911195,2.09088366209112,2.09088366209112,2.09088366209112,2.09088366209112,2.09088366209112,2.0908836620911195,2.0908836620911195,2.0908836620911195,2.09088366209112,2.0908836620911195,2.0908836620911195,2.0908836620911195,2.0908836620911195,2.0908836620911195,2.0908836620911195,2.09088366209112,2.0908836620911195,2.09088366209112,2.09088366209112,2.09088366209112,2.0908836620911195,2.0908836620911195,2.09088366209112,2.09088366209112,2.09088366209112,2.09088366209112,2.09088366209112,2.09088366209112,2.09088366209112,2.09088366209112,2.09088366209112,2.09088366209112,2.09088366209112,2.09088366209112,2.0908836620911195,2.0908836620911195,2.0908836620911195,2.09088366209112,2.0908836620911195,2.09088366209112
PD22,baseline,germany,Electric Power,Solar thermal,% Adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.975116992164624e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164623e-05,4.975116992164623e-05,4.975116992164623e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164623e-05,4.975116992164623e-05,4.975116992164623e-05,4.975116992164623e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164623e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164623e-05,4.975116992164624e-05,4.975116992164623e-05,4.975116992164623e-05,4.975116992164623e-05,4.975116992164623e-05,4.975116992164623e-05,4.975116992164623e-05,4.975116992164623e-05,4.975116992164623e-05,4.975116992164623e-05,4.975116992164623e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164624e-05,4.975116992164625e-05,4.975116992164625e-05,4.975116992164624e-05,4.975116992164625e-05
PD22,baseline,germany,Electric Power,Utility solar photovoltaics,% Adoption,1.126059022556319,1.946072634975794,2.5611227775852243,2.962892659714501,3.510859229631122,3.652231417263085,3.578535250860975,3.685644113259027,4.1564453419642815,4.483899614987901,5.227128986786009,5.227134528472918,5.227134528472918,5.227134528472918,5.227134528472918,5.227134528472917,5.2271345284729165,5.227134528472918,5.227134528472918,5.227134528472918,5.227134528472917,5.227134528472917,5.227134528472917,5.227134528472919,5.227134528472918,5.227134528472919,5.227134528472918,5.227134528472917,5.227134528472919,5.227134528472919,5.227134528472919,5.227134528472918,5.227134528472918,5.2271345284729165,5.227134528472918,5.227134528472919,5.227134528472919,5.227134528472918,5.227134528472918,5.227134528472919,5.227134528472919,5.227134528472919,5.227134528472919,5.227134528472919,5.227134528472918,5.227134528472919,5.227134528472919,5.22713452847292,5.227134528472919,5.227134528472919,5.227134528472919,5.22713452847292,5.227134528472919,5.22713452847292,5.227134528472921,5.22713452847292,5.227134528472919,5.227134528472919,5.227134528472919,5.227134528472919,5.227134528472919
PD22,pathway,germany,Electric Power,Geothermal,% Adoption,0.0044802984954069,0.0031443253962396,0.0040452406772574,0.0127395148219477,0.0159041585544638,0.0209052823467433,0.0273961742917681,0.0254122141765108,0.0283733814579888,0.0331706668526469,0.0413734228307932,0.0369137784541161,0.0371664839496606,0.037418531064666,0.037670134138211,0.0379211597880019,0.0382137179354778,0.0385006843048879,0.0387796083590208,0.0390467047721879,0.0392965483272332,0.0396829592466811,0.0400095360624124,0.040262477597569,0.0404262031191644,0.0404849688799445,0.0403844176086016,0.0401754569707899,0.039752881600589,0.0390752417820809,0.0383323618836867,0.0375610975159506,0.0367992544357222,0.0354228462898183,0.0339937770195876,0.0327791883053625,0.0317272036364659,0.0307388182080344,0.0299351368832622,0.0292845790258467,0.0287595369897943,0.0283366280898816,0.0279964940993979,0.0277233708016425,0.0275045733310269,0.0273299825067476,0.0271915756808598,0.0270830197155799,0.0269993290623415,0.0269365845212811,0.0268917051601644,0.0268622651228688,0.0268463474785756,0.0268424281820287,0.0268492842744975,0.0268659214783661,0.026891517249741,0.0269253761296425,0.0269668948772933,0.0270155353919184,0.0270708038491891
PD22,pathway,germany,Electric Power,Hydro,% Adoption,3.352703370509357,2.924553600123496,3.5203302469765068,3.6622920234394334,3.178721975574328,2.982853707474805,3.216467411420967,3.1414485623109987,2.820441637739633,3.3222864348709447,3.2815751216701017,2.929539726608887,2.9512788462492283,2.973556638929239,2.996567715799284,3.0205283532506546,3.0490865323150524,3.0788590606114754,3.110104633277516,3.143075808935408,3.178001529828717,3.2281717656327027,3.27864831049604,3.329213692898004,3.3794320102853006,3.428637858963924,3.472442023798472,3.5148133225990046,3.545382409510913,3.55799822981215,3.56684530899909,3.572506078971334,3.5757823311547696,3.512351997947268,3.4335513937755118,3.3655738413850127,3.303842449056233,3.238965979444678,3.1848401599209444,3.139596567919384,3.101630508645873,3.0696031454047428,3.0424193351545723,3.019195067861946,2.999222922155574,2.9819399048839568,2.9668994781565377,2.953748149991279,2.94220631697963,2.932052784903078,2.923112348141762,2.915245859728037,2.908342307387792,2.9023124970712404,2.897084022426703,2.8925972631519894,2.8888022075642503,2.8856559367127703,2.883120640778104,2.881162065027069,2.879748303611292
