model,scenario,region,sector,product_long,unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
PD22,baseline,albania,Electric Power,Hydro,% Adoption,99.9734707639363,98.56851418222485,99.97867121680709,99.98551725802616,99.97866670278654,99.98290368669784,99.98704870918802,99.97772861477507,99.98689904954928,99.64162095222513,99.48940125059448,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183213,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183213,99.47378430183214,99.47378430183214,99.47378430183213,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183213,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214,99.47378430183214
PD22,baseline,albania,Electric Power,Offshore wind energy,% Adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,albania,Electric Power,Onshore wind energy,% Adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,albania,Electric Power,Rooftop solar photovoltaics,% Adoption,0.0038049900330399,0.0068702158965345,0.0060939380551196,0.0041379262782456,0.0060952277752757,0.0048846609434722,0.003700368803424,0.0063632529214069,0.0037431287002036,0.1023940136499671,0.1458853569730058,0.1458624572056297,0.1458624572056297,0.1458624572056297,0.1458624572056297,0.1458624572056297,0.1458624572056297,0.1458624572056297,0.1458624572056297,0.1458624572056297,0.1458624572056297,0.1458624572056297,0.1458624572056297,0.1458624572056297,0.1458624572056297,0.1458624572056297,0.1458624572056297,0.1458624572056297,0.1458624572056297,0.1458624572056297,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296,0.1458624572056296
PD22,baseline,albania,Electric Power,Utility solar photovoltaics,% Adoption,0.0095124750825999,0.0171755397413363,0.0152348451377991,0.0103448156956141,0.0152380694381893,0.0122116523586806,0.0092509220085601,0.0159081323035174,0.009357821750509,0.2559850341249179,0.3647133924325144,0.3646561430140742,0.3646561430140743,0.3646561430140743,0.3646561430140742,0.3646561430140742,0.3646561430140743,0.3646561430140744,0.3646561430140744,0.3646561430140744,0.3646561430140743,0.3646561430140743,0.3646561430140743,0.3646561430140744,0.3646561430140744,0.3646561430140743,0.3646561430140743,0.3646561430140743,0.3646561430140743,0.3646561430140743,0.3646561430140743,0.3646561430140743,0.3646561430140743,0.3646561430140743,0.3646561430140743,0.3646561430140743,0.3646561430140743,0.3646561430140743,0.3646561430140743,0.3646561430140743,0.3646561430140744,0.3646561430140743,0.3646561430140744,0.3646561430140744,0.3646561430140744,0.3646561430140743,0.3646561430140744,0.3646561430140744,0.3646561430140744,0.3646561430140743,0.3646561430140744,0.3646561430140743,0.3646561430140744,0.3646561430140744,0.3646561430140744,0.3646561430140744,0.3646561430140743,0.3646561430140743,0.3646561430140742,0.3646561430140742,0.3646561430140743
PD22,pathway,albania,Electric Power,Hydro,% Adoption,99.9734707639363,98.56851418222485,99.97867121680709,99.98551725802614,99.97866670278654,99.98290368669784,99.98704870918802,99.97772861477507,99.9868990495493,99.64162095222513,99.48940125059448,99.20827166543572,99.1291789902752,99.02697014940942,98.89509405528918,98.72528108237162,98.50718817131458,98.228016156244,97.87218522607677,97.42111480157878,96.85325999226636,96.14459251788632,95.26976714792036,94.20423299212824,92.9274604895344,91.42722302967168,89.70444049860463,87.77753826892054,85.68482758763143,83.48343603878193,81.2440906666679,79.04246369148339,76.94919268393282,75.02127131021393,73.29689730638489,71.79445550585618,70.51491770348457,69.44618699481788,68.56790708020301,67.85570651438113,67.28439771490564,66.83007169991636,66.47126227926269,66.18943022375994,65.96900767470372,65.79719024819161,65.6636087922663,65.55996416615774,65.47967293002814,65.41754802238984,65.36952375750917,65.33242604850808,65.30378442215952,65.28168053205695,65.26462742688757,65.25147411627155,65.24133059566566,65.23350921668009,65.22747900000199,65.22283012867604,65.21924640926434
PD22,pathway,albania,Electric Power,Offshore wind energy,% Adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351921241468432,0.0457871030889427,0.0595310075659537,0.0773317824996206,0.1003401949546233,0.1300019885972998,0.1681124772926812,0.2168669167426707,0.2788946581381912,0.3572578811937685,0.455386968092826,0.5769165260304879,0.7253835145119735,0.9037598781494022,1.1138264916847345,1.3554588557450649,1.6259788692651058,1.919796842610012,2.228568051734945,2.5419734109969983,2.849019333140459,3.139534418107421,3.4054484829360345,3.6415336781853873,3.845509297494905,4.017631048581295,4.160000968326393,4.275829581795107,4.368805187140028,4.442636025839041,4.500765479750675,4.546226913692332,4.581595793921388,4.609001503300714,4.630170626904654,4.646483055387152,4.659029755030984,4.668666297864377,4.676059564792637,4.681726965772343,4.686068539875801,4.689392760024522,4.691937011892536,4.693883694719622,4.695372793011521,4.696511642506125,4.697382487575759,4.69804831271169,4.69855733247336,4.698946442830392
PD22,pathway,albania,Electric Power,Onshore wind energy,% Adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0904311440054469,0.1176564419854673,0.1529733498189257,0.198714960490624,0.25783833285011,0.3340585098751828,0.4319888046465239,0.557270237401481,0.7166592981772878,0.9180246911641032,1.1701812689104247,1.4824686690378432,1.8639756096079128,2.322338922943497,2.862134818754868,3.4830433782819963,4.178182841785527,4.933189710597256,5.726621035191441,6.531960464469619,7.320958419971866,8.067478049613449,8.750781876039259,9.357436200173408,9.881580424216608,10.323871625339216,10.689711284826425,10.987349301242666,11.22626327872403,11.415982068603672,11.565353927935227,11.682173516952304,11.77305886072864,11.843481709918194,11.897878769246274,11.939795863054652,11.972036383619711,11.996798844363628,12.01579689016133,12.030360079129238,12.041516368284212,12.050058422458624,12.056596237740882,12.061598514793973,12.065424963618462,12.068351398584912,12.070589158248689,12.072300090174783,12.073608088497853,12.074607962634008
PD22,pathway,albania,Electric Power,Rooftop solar photovoltaics,% Adoption,0.0038049900330399,0.0068702158965345,0.0060939380551196,0.0041379262782456,0.0060952277752757,0.0048846609434722,0.003700368803424,0.0063632529214069,0.0037431287002036,0.1023940136499671,0.1458853569730058,0.244874413606572,0.2745502333206455,0.3129387562115063,0.362519778310416,0.4264263927587615,0.508582116729127,0.6138430401661202,0.7481269449745626,0.918497215596177,1.1331507752725387,1.4012369657673505,1.7324143686711309,2.136047629805897,2.61997679116444,3.188882294090526,3.8424326961030304,4.5736142133674695,5.367813184986405,6.203215744852635,7.052795417185013,7.887622669439881,8.68069229945047,9.41023609022437,10.06171355671385,10.628210707400852,11.109515076988826,11.510432303547802,11.838919336331973,12.10443764003666,12.316716084542437,12.48494685618327,12.617345568156368,12.72097541728189,12.801740959202796,12.864477194476532,12.913082711504364,12.950664782745228,12.979678345219298,13.00205007319872,13.019284403247338,13.032551533265108,13.042758992671349,13.050609011232892,13.05664401962038,13.061282455341903,13.064846775401248,13.06758527583794,13.069689031018788,13.07130501113733,13.072546220720534
PD22,pathway,albania,Electric Power,Utility solar photovoltaics,% Adoption,0.0095124750825999,0.0171755397413363,0.0152348451377991,0.0103448156956141,0.0152380694381893,0.0122116523586806,0.0092509220085601,0.0159081323035174,0.009357821750509,0.2559850341249179,0.3647133924325144,0.4056578332294193,0.4174507765835573,0.4324390758767572,0.4514574187828985,0.4755391658311848,0.5059516585116501,0.5442301032680997,0.5922043575943149,0.6520090284460816,0.7260631244920355,0.8170007886729258,0.927531593776302,1.0602106599110614,1.217109809522622,1.39940554812338,1.6069378393125646,1.837836329830892,2.088336788148025,2.3528940568545367,2.624626693966897,2.896023541726521,3.1597541301682504,3.4093999570895863,3.6399692151533256,3.84813945009597,4.032247385433011,4.192089832031108,4.32861435938687,4.443572673429533,4.539192809947067,4.617905029657795,4.682136212098118,4.734172048623971,4.776077206560053,4.809659705100976,4.836465880508671,4.857794400008324,4.874720591853467,4.888125045161996,4.898722632662982,4.907089737409217,4.913688579233257,4.918888248451244,4.922982475816562,4.926204393511768,4.928738643200799,4.930731213734676,4.932297376136148,4.9335280479474015,4.934494875552518
