IEA Region,Sector,Metric,Scenario,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
 OECD ,Transport,Transport,pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 OECD ,Transport,Oil,pathway,,,,,,,,,,,,-0.00937030755319,-0.0106377682439,-0.0120742526776,-0.0137016061292,-0.015544298162,-0.0176296807209,-0.0199882547096,-0.0226539395733,-0.025664338233,-0.0290609870395,-0.0328895771792,-0.0372001301436,-0.0420471054879,-0.0474894142167,-0.0535903059389,-0.0604170927137,-0.0680406677635,-0.0765347736338,-0.0859749728815,-0.0964372761526,-0.107996388968,-0.120723551196,-0.134683963492,-0.149933823987,-0.166517036504,-0.184461697598,-0.203776520994,-0.224447409707,-0.246434431281,-0.269669481515,-0.294054927412,-0.319463492975,-0.345739586926,-0.372702170405,-0.400149132625,-0.427862998022,-0.455617649179,-0.483185637122,-0.51034558314,-0.536889165587,-0.562627233171,-0.587394684595,-0.61105388656,-0.633496547189,-0.654644099104,-0.674446759082,-0.692881509202,-0.709949284622,-0.725671658542,-0.740087292727,-0.753248381209,-0.765217264496,-0.776063339515,-0.785860342219,-0.794684038697,-0.802610328417,-0.80971373988,-0.816066283757,-0.821736620053,-0.826789492568,-0.831285384414,-0.83528035129,-0.83882599366,-0.841969534096,-0.844753971275,-0.847218287173,-0.849397688557,-0.8513238679,-0.853025272314,-0.854527371929,-0.855852921535,-0.857022211156,-0.857207146678,-0.857585928322,-0.857947885706,-0.858293752714,-0.858624232392,-0.858939998145,-0.859241694886,-0.859529940158
 OECD ,Transport,International bunkers,pathway,,,,,,,,,,,,-0.0259137728586,-0.0269313874545,-0.0285297553305,-0.0302183552674,-0.0320017191309,-0.0338845384478,-0.035197392234,-0.0372568201102,-0.0394289682649,-0.0417190779957,-0.0433140009852,-0.0458127180988,-0.0484439957564,-0.0512135065546,-0.0531394829804,-0.0561522066349,-0.0593186456725,-0.0626446775977,-0.0661361789774,-0.0685586629695,-0.0723389064282,-0.0754707662324,-0.0792610165584,-0.0832138552159,-0.0873334487858,-0.0916237843871,-0.0960886356099,-0.100731526665,-0.105555694918,-0.110564052027,-0.11575914394,-0.121143110065,-0.126717641974,-0.132483942057,-0.138442682571,-0.144593965616,-0.150937284561,-0.157471487527,-0.16419474353,-0.171104511927,-0.178197515806,-0.185469719963,-0.192916314091,-0.200531701778,-0.208309495851,-0.216242520556,-0.224322820969,-0.232541679951,-0.240889642838,-0.24935654995,-0.257931576858,-0.266603282223,-0.27535966287,-0.284188215627,-0.293076005317,-0.302009738176,-0.310975839834,-0.319960536915,-0.328949941228,-0.337930135463,-0.346887259266,-0.355807594563,-0.364677649039,-0.373484236666,-0.382214554316,-0.390856253502,-0.399397506458,-0.407827065846,-0.416134317537,-0.424309326023,-0.43234287219,-0.440226483298,-0.447952455145,-0.455513866563,-0.462904586442,-0.470119273652,-0.477153370279,-0.484003088676,-0.4906653929,-0.497137975135
 OECD ,Transport,Electricity,pathway,,,,,,,,,,,,0.0969415648298,0.108152038802,0.120643414142,0.134558267162,0.150054125396,0.167304811385,0.18650185128,0.207855935858,0.231598416185,0.25798280959,0.287286283608,0.319811075999,0.355885797681,0.39586655237,0.440137791862,0.48911280933,0.543233755137,0.602971040887,0.668821978741,0.741308485642,0.82097366776,0.908377091567,1.00408854727,1.10868012143,1.22271642241,1.34674284844,1.48127185846,1.62676730212,1.78362699016,1.95216383771,2.13258608692,2.32497730162,2.52927701268,2.74526305733,2.97253677776,3.21051229723,3.45841105345,3.71526261974,3.97991257857,4.25103783337,4.52716927777,4.8067212238,5.0880264747,5.36937546997,5.6490575871,5.92540249768,6.196819471,6.46183269575,6.71911102708,6.96749101908,7.20599261778,7.43382740788,7.65039977763,7.8553017494,8.0483024959,8.22933371704,8.39847209596,8.55592000423,8.70198550691,8.83706255522,8.96161206909,9.07614442546,9.18120369301,9.27735380186,9.36516671008,9.44521253161,9.51805151825,9.58422774117,9.64426428985,9.69865979435,9.74788607701,9.79238674841,9.83257657628,9.86884147357,9.90153897036,9.93099905321,9.9575252734,9.98139604229,10.0028660467,10.0221677308
 OECD ,Transport,Bioenergy,pathway,,,,,,,,,,,,-0.00937030755319,-0.0106377682439,-0.0120742526776,-0.0137016061292,-0.015544298162,-0.0176296807209,-0.0199882547096,-0.0226539395733,-0.025664338233,-0.0290609870395,-0.0328895771792,-0.0372001301436,-0.0420471054879,-0.0474894142167,-0.0535903059389,-0.0604170927137,-0.0680406677635,-0.0765347736338,-0.0859749728815,-0.0964372761526,-0.107996388968,-0.120723551196,-0.134683963492,-0.149933823987,-0.166517036504,-0.184461697598,-0.203776520994,-0.224447409707,-0.246434431281,-0.269669481515,-0.294054927412,-0.319463492975,-0.345739586926,-0.372702170405,-0.400149132625,-0.427862998022,-0.455617649179,-0.483185637122,-0.51034558314,-0.536889165587,-0.562627233171,-0.587394684595,-0.61105388656,-0.633496547189,-0.654644099104,-0.674446759082,-0.692881509202,-0.709949284622,-0.725671658542,-0.740087292727,-0.753248381209,-0.765217264496,-0.776063339515,-0.785860342219,-0.794684038697,-0.802610328417,-0.80971373988,-0.816066283757,-0.821736620053,-0.826789492568,-0.831285384414,-0.83528035129,-0.83882599366,-0.841969534096,-0.844753971275,-0.847218287173,-0.849397688557,-0.8513238679,-0.853025272314,-0.854527371929,-0.855852921535,-0.857022211156,-0.857207146678,-0.857585928322,-0.857947885706,-0.858293752714,-0.858624232392,-0.858939998145,-0.859241694886,-0.859529940158
 OECD ,Transport,Other fuels,pathway,,,,,,,,,,,,-0.00937030755319,-0.0106377682439,-0.0120742526776,-0.0137016061292,-0.015544298162,-0.0176296807209,-0.0199882547096,-0.0226539395733,-0.025664338233,-0.0290609870395,-0.0328895771792,-0.0372001301436,-0.0420471054879,-0.0474894142167,-0.0535903059389,-0.0604170927137,-0.0680406677635,-0.0765347736338,-0.0859749728815,-0.0964372761526,-0.107996388968,-0.120723551196,-0.134683963492,-0.149933823987,-0.166517036504,-0.184461697598,-0.203776520994,-0.224447409707,-0.246434431281,-0.269669481515,-0.294054927412,-0.319463492975,-0.345739586926,-0.372702170405,-0.400149132625,-0.427862998022,-0.455617649179,-0.483185637122,-0.51034558314,-0.536889165587,-0.562627233171,-0.587394684595,-0.61105388656,-0.633496547189,-0.654644099104,-0.674446759082,-0.692881509202,-0.709949284622,-0.725671658542,-0.740087292727,-0.753248381209,-0.765217264496,-0.776063339515,-0.785860342219,-0.794684038697,-0.802610328417,-0.80971373988,-0.816066283757,-0.821736620053,-0.826789492568,-0.831285384414,-0.83528035129,-0.83882599366,-0.841969534096,-0.844753971275,-0.847218287173,-0.849397688557,-0.8513238679,-0.853025272314,-0.854527371929,-0.855852921535,-0.857022211156,-0.857207146678,-0.857585928322,-0.857947885706,-0.858293752714,-0.858624232392,-0.858939998145,-0.859241694886,-0.859529940158
 OECD ,Transport,Transport,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 OECD ,Transport,Oil,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 OECD ,Transport,International bunkers,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 OECD ,Transport,Electricity,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
