Region,Variable,Unit,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
ASIA ,Agricultural Demand | Crops,million t DM/yr,1510.703502,1510.703502,1739.87985,1938.983697,2110.922751,2266.187889,2331.675976,2349.543424,2294.907331,2217.725437,2117.310286
ASIA ,Agricultural Demand | Livestock,million t DM/yr,59.9248722,59.9248722,80.30044293,95.20473109,110.3558652,127.2949533,135.6406247,140.2117593,138.1794409,134.8645734,129.6625513
ASIA ,Agricultural Production | Energy | Crops,million t DM/yr,0,0,36.44105977,67.92594377,102.9432953,144.376743,205.0710578,237.6276246,261.5636007,272.6817725,280.4009148
ASIA ,Agricultural Production | Non-Energy | Crops,million t DM/yr,1373.266803,1373.266803,1491.470327,1638.009177,1729.717769,1798.946253,1857.559496,1891.606081,1903.445195,1894.839226,1871.640133
ASIA ,Capacity | Electricity,GW,1207.620104,1207.620104,1788.69789,2556.368073,3264.090317,3924.171633,4426.070862,4875.997346,5217.161167,5405.97679,5491.913479
ASIA ,Capacity | Electricity | Biomass,GW,3.320771896,3.320771896,14.45624247,33.13854888,55.41853429,78.049349,96.36854837,117.1358061,144.6887643,165.2389055,177.8549023
ASIA ,Capacity | Electricity | Coal,GW,643.7976824,643.7976824,1050.369668,1394.980362,1622.895296,1788.33396,1887.112669,1973.63776,1824.233458,1686.018797,1578.752211
ASIA ,Capacity | Electricity | Gas,GW,155.2457382,155.2457382,264.6277224,385.2932669,487.3693704,565.7752995,556.2343708,514.3122037,502.5215576,491.0192312,503.5814326
ASIA ,Capacity | Electricity | Geothermal,GW,2.775391616,2.775391616,14.58760579,22.59872713,26.42292008,29.55097567,31.18873379,31.3494142,32.08517944,32.39160301,32.22223471
ASIA ,Capacity | Electricity | Nuclear,GW,37.58003551,37.58003551,75.25206889,164.8626075,283.2440371,400.5910649,484.455137,562.110998,699.7847747,768.1612859,787.3956343
ASIA ,Capacity | Electricity | Oil,GW,196.5736175,196.5736175,105.5892449,124.0027857,116.8499368,99.44115134,98.75588732,103.1622044,129.1734255,149.0249558,161.6530239
ASIA ,Capacity | Electricity | Other,GW,0,0,0,0,0,0,0,0,0,0,0
ASIA ,Capacity | Electricity | Solar,GW,1.143816591,1.143816591,47.95991705,127.753543,275.1672604,494.1973211,778.2608751,1060.041723,1271.657697,1421.139622,1505.48288
ASIA ,Capacity | Electricity | Wind,GW,18.06122557,18.06122557,57.38028919,135.8816434,214.6718854,267.1735828,273.6281847,275.1730161,354.9343206,415.8929845,458.3777122
ASIA ,Carbon Sequestration | CCS,Mt CO2/yr,638.5469567,638.5469567,925.057045,1225.85943,1495.762033,1741.363983,1951.23049,2128.379073,2271.247477,2378.8435,2456.2703
ASIA ,Carbon Sequestration | CCS | Biomass,Mt CO2/yr,0,0,0,0,0,0,0,0,0,0,0
ASIA ,Carbon Sequestration | CCS | Fossil,Mt CO2/yr,638.5469567,638.5469567,925.057045,1225.85943,1495.762033,1741.363983,1951.23049,2128.379073,2271.247477,2378.8435,2456.2703
ASIA ,Emissions | BC,Mt BC/yr,3.332725978,3.332725978,3.193327947,3.107998398,2.491921473,1.724727222,1.561787807,1.374057585,1.234255174,1.13463879,1.048817021
ASIA ,Emissions | CH4,Mt CH4/yr,164.6834375,164.6834375,163.1014697,185.0975704,205.6162604,219.7805993,228.6924769,233.1624938,231.2211177,226.1642165,208.8063041
ASIA ,Emissions | CH4 | AFOLU,Mt CH4/yr,81.80435231,81.80435231,92.41845203,105.0721906,117.4820301,130.0662797,135.8660934,138.2866348,136.9485471,134.453562,129.4905845
ASIA ,Emissions | CH4 | Energy,Mt CH4/yr,58.96663366,58.96663366,45.47401819,53.47386929,60.86581299,62.34887635,65.94095003,68.88907695,69.45479404,68.23291536,57.1997595
ASIA ,Emissions | CO,Mt CO/yr,318.5301543,318.5301543,268.5808411,236.4255371,203.9224131,169.0750478,156.7851076,142.8339783,133.8184511,127.1048917,121.2457683
ASIA ,Emissions | CO2,Mt CO2/yr,15069.28237,15069.28237,18888.86546,24258.29177,27966.04981,30044.80461,31795.98823,32551.27466,31486.09677,30366.46999,29544.80868
ASIA ,Emissions | CO2 | AFOLU,Mt CO2/yr,1363.614477,1363.614477,-370.3547034,-286.5671138,62.38859921,-33.67934255,90.90133299,-54.6867707,-144.9012622,-232.1927785,-330.853707
ASIA ,Emissions | CO2 | Energy and Industrial Processes,Mt CO2/yr,13705.6679,13705.6679,19259.22016,24544.85888,27903.66121,30078.48395,31705.0869,32605.96143,31630.99803,30598.66277,29875.66239
ASIA ,Emissions | CO2 | Energy | Demand,Mt CO2/yr,7794.220063,7794.220063,10116.23092,11986.89372,13116.25637,13757.33971,14262.56514,14510.96514,14570.18335,14540.2482,14458.33965
ASIA ,Emissions | CO2 | Energy | Demand | Industry,Mt CO2/yr,5248.609379,5248.609379,6426.741744,7179.046448,7562.185542,7663.62794,7664.047162,7462.787507,7143.415191,6781.6311,6436.886411
ASIA ,Emissions | CO2 | Energy | Demand | Residential and Commercial,Mt CO2/yr,894.751855407667,894.751855407667,1390.20063381833,1795.82726295866,1983.40446639133,2056.73054077333,2103.190653234,2089.47618642033,2034.12746348167,1964.74536646667,1884.021660345
ASIA ,Emissions | CO2 | Energy | Supply,Mt CO2/yr,5911.448076,5911.448076,9142.989762,12557.96527,14787.40495,16321.14473,17442.52232,18094.99699,17060.81504,16058.41527,15417.32326
ASIA ,Emissions | CO2 | Energy | Supply | Electricity,Mt CO2/yr,5320.38260941733,5320.38260941733,8008.59571977667,10281.5231769433,11619.7098138,12446.9834658033,12765.7002864233,12970.4314531733,11666.1884189767,10567.7041487233,9805.48631344333
ASIA ,Emissions | F-Gases,Mt CO2-equiv/yr,305.6073743,305.6073743,652.6401016,1177.474671,1420.16764,1624.046873,1782.593583,1923.158592,2035.756144,2113.327199,2164.376138
ASIA ,Emissions | Kyoto Gases,Mt CO2-equiv/yr,19319.20235,19319.20235,25270.14009,31786.04186,36014.09068,38841.95189,40915.14335,42104.24492,41187.82194,40087.62636,38944.5271
ASIA ,Emissions | N2O,kt N2O/yr,3976.686344,3976.686344,4268.435419,4779.399365,5155.269912,5470.5139,5688.082691,5808.053665,5789.716112,5726.856237,5603.243464
ASIA ,Emissions | N2O | AFOLU,kt N2O/yr,3141.740115,3141.740115,3227.794961,3546.01454,3771.327059,3968.104125,4087.267635,4131.727401,4095.409028,4019.613519,3894.551815
ASIA ,Emissions | NH3,Mt NH3/yr,25.81252814,25.81252814,29.90526442,33.25949418,35.48335816,37.286791,38.31028348,38.68240043,38.36052814,37.65023557,36.50789276
ASIA ,Emissions | NOx,Mt NO2/yr,44.59496079,44.59496079,51.28107623,53.8634485,47.51613725,38.37091751,36.60365681,34.76158871,31.30685254,28.75308601,26.5432516
ASIA ,Emissions | OC,Mt OC/yr,12.60040236,12.60040236,8.830600904,7.655913083,5.904053707,3.882467048,3.733577522,3.080615602,2.681323462,2.524400579,2.408360046
ASIA ,Emissions | Sulfur,Mt SO2/yr,50.53740332,50.53740332,55.99954552,55.94662233,50.70678482,42.10291061,39.5377227,36.07588299,30.33223036,25.67576891,21.75333132
ASIA ,Emissions | VOC,Mt VOC/yr,59.24421601,59.24421601,51.51694547,48.32257982,44.78682802,39.04307541,37.23116695,35.52176159,34.41156822,33.03636398,30.74455045
ASIA ,Final Energy,EJ/yr,137.4038754,137.4038754,184.7424663,229.3585955,262.6824644,287.729009,306.1932863,319.8084156,328.6276102,333.8059988,336.6389099
ASIA ,Final Energy | Electricity,EJ/yr,21.24434892,21.24434892,34.56846666,49.02318318,62.01003758,73.67454176,81.36699073,87.99712509,92.75217842,95.33607123,96.6531641
ASIA ,Final Energy | Gases,EJ/yr,10.74473019,10.74473019,17.30603028,23.83053055,28.53145598,31.92891796,34.40618198,36.36747769,38.03338612,40.06543201,42.35453812
ASIA ,Final Energy | Heat,EJ/yr,3.0529687,3.0529687,4.2357199,4.9224896,5.1262011,5.0091401,4.7314606,4.2930253,3.812428,3.3277488,2.877372
ASIA ,Final Energy | Hydrogen,EJ/yr,0,0,0.078217795,0.229320523,0.451056247,0.746049269,0.946675292,1.165598196,1.37730998,1.594474379,1.74425881
ASIA ,Final Energy | Industry,EJ/yr,74.87179593,74.87179593,101.7107168,123.5302646,139.2942004,150.4520744,157.194423,160.6628945,161.4089719,160.2004282,158.0426319
ASIA ,Final Energy | Liquids,EJ/yr,42.63672606,42.63672606,61.61865016,81.8595007,96.88383319,108.992349,120.3240974,129.9719251,137.6855305,143.5511344,147.393149
ASIA ,Final Energy | Residential and Commercial,EJ/yr,39.54114455,39.54114455,49.87682337,61.50707744,70.06673024,76.35364127,80.61993287,83.49406479,84.7780264,84.79584868,84.05951512
ASIA ,Final Energy | Solids,EJ/yr,59.72510154,59.72510154,66.93538152,69.49357097,69.67988029,67.37801099,64.41788032,60.01326429,54.96677721,49.93113793,45.61642785
ASIA ,Final Energy | Solids | Biomass,EJ/yr,22.34033288,22.34033288,18.7909352,16.35587141,14.87617671,13.46179988,12.07038539,10.91460555,9.838746283,8.908547913,8.130282577
ASIA ,Final Energy | Solids | Biomass | Traditional,EJ/yr,18.91489816,18.91489816,14.1879275,10.38886944,7.90351632,5.91336415,4.40497676,3.13743907,2.170737051,1.472364376,0.997556026
ASIA ,Final Energy | Solids | Coal,EJ/yr,37.38476866,37.38476866,48.14444632,53.13769956,54.80370358,53.91621112,52.34749493,49.09865875,45.12803092,41.02259002,37.48614528
ASIA ,Final Energy | Transportation,EJ/yr,21.36365917,21.36365917,31.01395426,42.07727134,51.07773726,58.71602531,66.28870748,73.75749684,80.77644291,87.36663188,93.27630117
ASIA ,Final Energy | Transportation | Electricity,EJ/yr,0.2290134,0.2290134,0.399488603,0.56511538,0.706543656,0.834296996,0.952230781,1.086127926,1.240780715,1.43604755,1.64828272
ASIA ,Final Energy | Transportation | Hydrogen,EJ/yr,0,0,0.003634353,0.022128766,0.051459259,0.091612169,0.146605907,0.211428963,0.2882396,0.383820881,0.480125441
ASIA ,Final Energy | Transportation | Liquids,EJ/yr,20.55077726,20.55077726,29.53515046,39.18130274,46.2691562,51.72112534,57.16385773,62.62829944,67.78731279,72.44255668,76.31655499
ASIA ,Food Demand,kcal/cap/day,21687.85118,21687.85118,22655.09014,23383.21024,23922.04028,24446.00383,24891.89828,25339.4118,25635.00669,25935.50222,26174.94916
ASIA ,Food Demand | Crops,kcal/cap/day,18959.19771,18959.19771,19485.05566,19953.00142,20289.99974,20594.07189,20840.18019,21081.86916,21311.28711,21530.0583,21737.71069
ASIA ,Food Demand | Livestock,kcal/cap/day,2728.653471,2728.653471,3170.034482,3430.208822,3632.040548,3851.931935,4051.718087,4257.542643,4323.719579,4405.44392,4437.238472
ASIA ,GDP | PPP,billion US$2010/yr,20779.04882,20779.04882,40891.46429,66928.77569,91781.39352,116614.4749,140933.3932,165561.4564,190329.3874,214953.6077,239654.2255
ASIA ,Land Cover | Built-up Area,million ha,12.02721219,12.02721219,12.02721219,12.02721219,12.02721219,12.02721219,12.02721219,12.02721219,12.02721219,12.02721219,12.02721219
ASIA ,Land Cover | Cropland,million ha,473.9342979,473.9342979,476.669932,481.7010196,494.0648811,500.5836731,513.4868093,518.1620503,516.7758231,510.7987936,502.058203
ASIA ,Land Cover | Cropland | Energy Crops,million ha,0,0,4.716335216,7.962772781,11.70278555,15.89929241,22.22345345,25.52174329,27.84302913,28.8437029,29.58214823
ASIA ,Land Cover | Forest,million ha,578.8604007,578.8604007,579.8331694,579.2454541,575.9062608,575.7707163,571.0556809,570.3571726,572.8307834,577.2504831,582.823225
ASIA ,Land Cover | Other Natural Land,million ha,548.6698117,548.6698117,542.8042815,536.9329661,528.7641789,522.6082926,517.3118948,514.3351017,513.7078769,514.39637,516.3673644
ASIA ,Land Cover | Pasture,million ha,820.2769797,820.2769797,822.4335044,823.8609115,823.005728,822.7784935,819.8866991,818.8864611,818.4261623,819.2948196,820.4913462
ASIA ,Population,million,3758.607,3758.607,4100.368,4361.638,4526.681,4593.918,4561.697,4450.976,4285.974,4082.389,3866.238
ASIA ,Primary Energy,EJ/yr,183.4332075,183.4332075,256.9099419,332.8039084,386.7013824,424.8350034,451.2820723,466.9397492,466.2938254,462.199451,458.0681926
ASIA ,Primary Energy | Biomass,EJ/yr,23.21659806,23.21659806,24.5786725,27.45913444,30.46688132,32.39746715,33.18874676,33.17686007,33.32737305,32.99902438,32.48078203
ASIA ,Primary Energy | Biomass | Modern | w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
ASIA ,Primary Energy | Biomass | Modern | w/o CCS,EJ/yr,23.21659806,23.21659806,24.5786725,27.45913444,30.46688132,32.39746715,33.18874676,33.17686007,33.32737305,32.99902438,32.48078203
