Model,Scenario,Region,Country,Subvector,Initial Extent (Mha),Initial Loss Rate (%),Rate of Improvement,Mitigation (Mg CO2/ha),1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,2213,2214,2215,2216,2217,2218,2219,2220,2221,2222,2223,2224,2225,2226,2227,2228,2229,2230,2231,2232,2233,2234,2235,2236,2237,2238,2239,2240,2241,2242,2243,2244,2245,2246,2247,2248,2249,2250,2251,2252,2253,2254,2255,2256,2257,2258,2259,2260,2261,2262,2263,2264,2265,2266,2267,2268,2269,2270,2271,2272,2273,2274,2275,2276,2277,2278,2279,2280,2281,2282,2283,2284,2285,2286,2287,2288,2289,2290,2291,2292,2293,2294,2295,2296,2297,2298,2299,2300
PD21,baseline,ANUZ,Australia,Avoided Forest Conversion,118.1412,-0.032778171,0.00019,68928.3458,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1054.03369872125,1047.52731786494,1041.02093700864,1034.51455615234,1028.00817529603,1021.50179443973,1014.99541358342,1008.48903272712,1001.98265187082,995.476271014512,988.969890158208,982.463509301904,975.9571284456,969.450747589296,962.944366732992,956.437985876688,949.931605020384,943.42522416408,936.918843307776,930.412462451472,923.906081595168,917.399700738864,910.89331988256,904.386939026256,897.880558169952,891.374177313648,884.867796457344,878.36141560104,871.855034744736,865.348653888432,858.842273032128,852.335892175824,845.82951131952,839.323130463216,832.816749606912,826.310368750608,819.803987894304,813.297607038,806.791226181696,800.284845325392,793.778464469088,787.272083612784,780.76570275648,774.259321900176,767.752941043872,761.246560187568,754.740179331264,748.23379847496,741.727417618656,735.221036762352,728.714655906048,722.208275049744,715.70189419344,709.195513337136,702.689132480832,696.182751624528,689.676370768224,683.16998991192,676.663609055616,670.157228199312,663.650847343008,657.144466486704,650.6380856304,644.131704774096,637.625323917792,631.118943061488,624.612562205184,618.10618134888,611.599800492576,605.093419636272,598.587038779968,592.080657923664,585.57427706736,579.067896211056,572.561515354752,566.055134498448,559.548753642144,553.04237278584,546.535991929536,540.029611073232,533.523230216928,527.016849360624,520.51046850432,514.004087648016,507.497706791712,500.991325935408,494.484945079104,487.9785642228,481.472183366496,474.965802510192,468.459421653888,461.953040797584,455.44665994128,448.940279084976,442.433898228672,435.927517372368,429.421136516064,422.91475565976,416.408374803456,409.901993947152,403.395613090848,396.889232234544,390.38285137824,383.876470521936,377.370089665632,370.863708809328,364.357327953024,357.85094709672,351.344566240416,344.838185384112,338.331804527808,331.825423671504,325.3190428152,318.812661958896,312.306281102592,305.799900246288,299.293519389984,292.78713853368,286.280757677376,279.774376821072,273.267995964768,266.761615108464,260.25523425216,253.748853395856,247.242472539552,240.736091683248,234.229710826944,227.72332997064,221.216949114336,214.710568258032,208.204187401728,201.697806545424,195.19142568912,188.685044832816,182.178663976512,175.672283120208,169.165902263904,162.6595214076,156.153140551296,149.646759694992,143.140378838688,136.633997982384,130.12761712608,123.621236269776,117.114855413472,110.608474557168,104.102093700864,97.5957128445601,91.089331988256,84.582951131952,78.0765702756481,71.570189419344,65.0638085630401,58.5574277067361,52.051046850432,45.5446659941279,39.038285137824,32.53190428152,26.0255234252161,19.5191425689121,13.0127617126081,6.50638085630396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,baseline,ANUZ,Australia,Avoided Peat Impacts,1.145496112,-0.032778171,0.00019,252594.7261,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.90113367598,38.66100322119,38.4208727664,38.18074231161,37.94061185682,37.70048140203,37.46035094724,37.22022049245,36.98009003766,36.73995958287,36.49982912808,36.25969867329,36.0195682185,35.77943776371,35.53930730892,35.29917685413,35.05904639934,34.81891594455,34.57878548976,34.33865503497,34.09852458018,33.85839412539,33.6182636706,33.37813321581,33.13800276102,32.89787230623,32.65774185144,32.41761139665,32.17748094186,31.93735048707,31.69722003228,31.45708957749,31.2169591227,30.97682866791,30.73669821312,30.49656775833,30.25643730354,30.01630684875,29.77617639396,29.53604593917,29.29591548438,29.05578502959,28.8156545748,28.57552412001,28.33539366522,28.09526321043,27.85513275564,27.61500230085,27.37487184606,27.13474139127,26.89461093648,26.65448048169,26.4143500269,26.17421957211,25.93408911732,25.69395866253,25.45382820774,25.21369775295,24.97356729816,24.73343684337,24.49330638858,24.25317593379,24.013045479,23.77291502421,23.53278456942,23.29265411463,23.05252365984,22.81239320505,22.57226275026,22.33213229547,22.09200184068,21.85187138589,21.6117409311,21.37161047631,21.13148002152,20.89134956673,20.65121911194,20.41108865715,20.17095820236,19.93082774757,19.69069729278,19.45056683799,19.2104363832,18.97030592841,18.73017547362,18.49004501883,18.24991456404,18.00978410925,17.76965365446,17.52952319967,17.28939274488,17.04926229009,16.8091318353,16.56900138051,16.32887092572,16.08874047093,15.84861001614,15.60847956135,15.36834910656,15.12821865177,14.88808819698,14.64795774219,14.4078272874,14.16769683261,13.92756637782,13.68743592303,13.44730546824,13.20717501345,12.96704455866,12.72691410387,12.48678364908,12.24665319429,12.0065227395,11.76639228471,11.52626182992,11.28613137513,11.04600092034,10.80587046555,10.56574001076,10.32560955597,10.08547910118,9.84534864639,9.6052181916,9.36508773681,9.12495728202,8.88482682723,8.64469637244,8.40456591765,8.16443546286,7.92430500807,7.68417455328,7.44404409849,7.2039136437,6.96378318891,6.72365273412,6.48352227933,6.24339182454,6.00326136975,5.76313091496,5.52300046017,5.28287000538,5.04273955059,4.8026090958,4.56247864101,4.32234818622,4.08221773143,3.84208727664,3.60195682185,3.36182636706,3.12169591227,2.88156545748,2.64143500269,2.4013045479,2.16117409311,1.92104363832,1.68091318353,1.44078272874,1.20065227395,0.960521819160002,0.720391364370004,0.480260909580005,0.240130454789998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,baseline,EU15,Austria,Avoided Coastal Impacts,0,0,0.00196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,baseline,EU15,Austria,Avoided Forest Conversion,4.576044,,0.00019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,baseline,EU15,Austria,Avoided Peat Impacts,0.12,-0.000185858,0.00019,2881913.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,baseline,CAS,Azerbaijan,Avoided Coastal Impacts,0,0,0.00196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,baseline,CAS,Azerbaijan,Avoided Forest Conversion,1.607537,-0.000585419,0.00019,35.81245407,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0.06328544245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,baseline,CAS,Azerbaijan,Avoided Peat Impacts,0.00135,-0.000585419,0.00019,2957400.946,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0.000215269908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,baseline,LAM-M,Bahamas,Avoided Coastal Impacts,0.059453,0,0.00196,2096.334865,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,700.11650739888,699.62323365792,699.12995991696,698.636686176,698.14341243504,697.65013869408,697.15686495312,696.66359121216,696.1703174712,695.67704373024,695.18376998928,694.69049624832,694.19722250736,693.7039487664,693.21067502544,692.71740128448,692.22412754352,691.73085380256,691.2375800616,690.74430632064,690.25103257968,689.75775883872,689.26448509776,688.7712113568,688.27793761584,687.78466387488,687.29139013392,686.79811639296,686.304842652,685.81156891104,685.31829517008,684.82502142912,684.33174768816,683.8384739472,683.34520020624,682.85192646528,682.35865272432,681.86537898336,681.3721052424,680.87883150144,680.38555776048,679.89228401952,679.39901027856,678.9057365376,678.41246279664,677.91918905568,677.42591531472,676.93264157376,676.4393678328,675.94609409184,675.45282035088,674.95954660992,674.46627286896,673.972999128,673.47972538704,672.98645164608,672.49317790512,671.99990416416,671.5066304232,671.01335668224,670.52008294128,670.02680920032,669.53353545936,669.0402617184,668.54698797744,668.05371423648,667.56044049552,667.06716675456,666.5738930136,666.08061927264,665.58734553168,665.09407179072,664.60079804976,664.1075243088,663.61425056784,663.12097682688,662.62770308592,662.13442934496,661.641155604,661.14788186304,660.65460812208,660.16133438112,659.66806064016,659.1747868992,658.68151315824,658.18823941728,657.69496567632,657.20169193536,656.7084181944,656.21514445344,655.72187071248,655.22859697152,654.73532323056,654.2420494896,653.74877574864,653.25550200768,652.76222826672,652.26895452576,651.7756807848,651.28240704384,650.78913330288,650.29585956192,649.80258582096,649.30931208,648.81603833904,648.32276459808,647.82949085712,647.33621711616,646.8429433752,646.34966963424,645.85639589328,645.36312215232,644.86984841136,644.3765746704,643.88330092944,643.39002718848,642.89675344752,642.40347970656,641.9102059656,641.41693222464,640.92365848368,640.43038474272,639.93711100176,639.4438372608,638.95056351984,638.45728977888,637.96401603792,637.47074229696,636.977468556,636.48419481504,635.99092107408,635.49764733312,635.00437359216,634.5110998512,634.01782611024,633.52455236928,633.03127862832,632.53800488736,632.0447311464,631.55145740544,631.05818366448,630.56490992352,630.07163618256,629.5783624416,629.08508870064,628.59181495968,628.09854121872,627.60526747776,627.1119937368,626.61871999584,626.12544625488,625.63217251392,625.13889877296,624.645625032,624.15235129104,623.65907755008,623.16580380912,622.67253006816,622.1792563272,621.68598258624,621.19270884528,620.69943510432,620.20616136336,619.7128876224,619.21961388144,618.72634014048,618.23306639952,617.73979265856,617.2465189176,616.75324517664,616.25997143568,615.76669769472,615.27342395376,614.7801502128,614.28687647184,613.79360273088,613.30032898992,612.80705524896,612.313781508,611.82050776704,611.32723402608,610.83396028512,610.34068654416,609.8474128032,609.35413906224,608.86086532128,608.36759158032,607.87431783936,607.3810440984,606.88777035744,606.39449661648,605.90122287552,605.40794913456,604.9146753936,604.42140165264,603.92812791168,603.43485417072,602.94158042976,602.4483066888,601.95503294784,601.46175920688,600.96848546592,600.47521172496,599.981937984,599.48866424304,598.99539050208,598.50211676112,598.00884302016,597.5155692792,597.02229553824,596.52902179728,596.03574805632,595.54247431536,595.0492005744,594.55592683344,594.06265309248,593.56937935152,593.07610561056,592.5828318696,592.08955812864,591.59628438768,591.10301064672,590.60973690576,590.1164631648,589.62318942384,589.12991568288,588.63664194192,588.14336820096,587.65009446,587.15682071904,586.66354697808,586.17027323712,585.67699949616,585.1837257552,584.69045201424,584.19717827328,583.70390453232,583.21063079136,582.7173570504,582.22408330944,581.73080956848,581.23753582752,580.74426208656,580.2509883456,579.75771460464,579.26444086368,578.77116712272,578.27789338176,577.7846196408,577.29134589984,576.79807215888,576.30479841792,575.81152467696,575.318250936,574.82497719504,574.33170345408,573.83842971312,573.34515597216,572.8518822312,572.35860849024,571.86533474928,571.37206100832,570.87878726736,570.3855135264,569.89223978544,569.39896604448,568.90569230352,568.41241856256,567.9191448216,567.42587108064,566.93259733968,566.43932359872,565.94604985776,565.4527761168,564.95950237584,564.46622863488,563.97295489392,563.47968115296,562.986407412,562.49313367104,561.99985993008
PD21,baseline,LAM-M,Bahamas,Avoided Forest Conversion,0.284988,-0.083380761,0.00019,532.5310165,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4762550045,7.4582399322,7.4402248599,7.4222097876,7.4041947153,7.386179643,7.3681645707,7.3501494984,7.3321344261,7.3141193538,7.2961042815,7.2780892092,7.2600741369,7.2420590646,7.2240439923,7.20602892,7.1880138477,7.1699987754,7.1519837031,7.1339686308,7.1159535585,7.0979384862,7.0799234139,7.0619083416,7.0438932693,7.025878197,7.0078631247,6.9898480524,6.9718329801,6.9538179078,6.9358028355,6.9177877632,6.8997726909,6.8817576186,6.8637425463,6.845727474,6.8277124017,6.8096973294,6.7916822571,6.7736671848,6.7556521125,6.7376370402,6.7196219679,6.7016068956,6.6835918233,6.665576751,6.6475616787,6.6295466064,6.6115315341,6.5935164618,6.5755013895,6.5574863172,6.5394712449,6.5214561726,6.5034411003,6.485426028,6.4674109557,6.4493958834,6.4313808111,6.4133657388,6.3953506665,6.3773355942,6.3593205219,6.3413054496,6.3232903773,6.305275305,6.2872602327,6.2692451604,6.2512300881,6.2332150158,6.2151999435,6.1971848712,6.1791697989,6.1611547266,6.1431396543,6.125124582,6.1071095097,6.0890944374,6.0710793651,6.0530642928,6.0350492205,6.0170341482,5.9990190759,5.9810040036,5.9629889313,5.944973859,5.9269587867,5.9089437144,5.8909286421,5.8729135698,5.8548984975,5.8368834252,5.8188683529,5.8008532806,5.7828382083,5.764823136,5.7468080637,5.7287929914,5.7107779191,5.6927628468,5.6747477745,5.6567327022,5.6387176299,5.6207025576,5.6026874853,5.584672413,5.5666573407,5.5486422684,5.5306271961,5.5126121238,5.4945970515,5.4765819792,5.4585669069,5.4405518346,5.4225367623,5.40452169,5.3865066177,5.3684915454,5.3504764731,5.3324614008,5.3144463285,5.2964312562,5.2784161839,5.2604011116,5.2423860393,5.224370967,5.2063558947,5.1883408224,5.1703257501,5.1523106778,5.1342956055,5.1162805332,5.0982654609,5.0802503886,5.0622353163,5.044220244,5.0262051717,5.0081900994,4.9901750271,4.9721599548,4.9541448825,4.9361298102,4.9181147379,4.9000996656,4.8820845933,4.864069521,4.8460544487,4.8280393764,4.8100243041,4.7920092318,4.7739941595,4.7559790872,4.7379640149,4.7199489426,4.7019338703,4.683918798,4.6659037257,4.6478886534,4.6298735811,4.6118585088,4.5938434365,4.5758283642,4.5578132919,4.5397982196,4.5217831473,4.503768075,4.4857530027,4.4677379304,4.4497228581,4.4317077858,4.4136927135,4.3956776412,4.3776625689,4.3596474966,4.3416324243,4.323617352,4.3056022797,4.2875872074,4.2695721351,4.2515570628,4.2335419905,4.2155269182,4.1975118459,4.1794967736,4.1614817013,4.143466629,4.1254515567,4.1074364844,4.0894214121,4.0714063398,4.0533912675,4.0353761952,4.0173611229,3.9993460506,3.9813309783,3.963315906,3.9453008337,3.9272857614,3.9092706891,3.8912556168,3.8732405445,3.8552254722,3.8372103999,3.8191953276,3.8011802553,3.783165183,3.7651501107,3.7471350384,3.7291199661,3.7111048938,3.6930898215,3.6750747492,3.6570596769,3.6390446046,3.6210295323,3.60301446,3.5849993877,3.5669843154,3.5489692431,3.5309541708,3.5129390985,3.4949240262,3.4769089539,3.4588938816,3.4408788093,3.422863737,3.4048486647,3.3868335924,3.3688185201,3.3508034478,3.3327883755,3.3147733032,3.2967582309,3.2787431586,3.2607280863,3.242713014,3.2246979417,3.2066828694,3.1886677971,3.1706527248,3.1526376525,3.1346225802,3.1166075079,3.0985924356,3.0805773633,3.062562291,3.0445472187,3.0265321464,3.0085170741,2.9905020018,2.9724869295,2.9544718572,2.9364567849,2.9184417126,2.9004266403,2.882411568,2.8643964957,2.8463814234,2.8283663511,2.8103512788,2.7923362065,2.7743211342,2.7563060619,2.7382909896,2.7202759173,2.702260845,2.6842457727,2.6662307004,2.6482156281,2.6302005558,2.6121854835,2.5941704112,2.5761553389,2.5581402666,2.5401251943,2.522110122,2.5040950497,2.4860799774,2.4680649051,2.4500498328,2.4320347605
