WEO Sector,WEO Metric,GCAM Value,REGION,VARIABLE,UNIT,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Power sector,Coal,Secondary Energy|Electricity|Coal,World,Secondary Energy|Electricity|Coal,EJ/yr,1.0248858461822778,1.0242815785533366,1.023705960413377,1.0231570014536249,1.0226328915510767,1.02213198082916,1.0216527623088423,1.021193856765883,1.0207539994737176,1.020332028563609,1.016364349636276,1.0161008693802889,1.015845739203145,1.0155985683570172,1.0153589901000468,1.0151266598806925,1.0149012536844124,1.0146824665259957,1.0144700110727887,1.014263616385749,1.0130535029521432,1.0128853045906303,1.012721385661566,1.012561584895589,1.0124057490260052,1.0122537322984786,1.0121053960163273,1.0119606081184573,1.0118192427872224,1.011681180083771,1.0126677061687153,1.0125092427570752,1.0123546948796363,1.0122039191818095,1.012056779222584,1.0119131450627161,1.0117728928820051,1.0116359046232901,1.0115020676610156,1.011371274492412,1.0087775922593845,1.0087012165285363,1.0086261584560012,1.0085523842344186,1.0084798612031547,1.008408557800091,1.0083384435158256,1.008269488850144,1.0082016652706356,1.0081349451733292,1.009264959378889,1.0091799079050467,1.0090964037562968,1.0090144050879937,1.0089338715508305,1.0088547642246346,1.0087770455556504,1.0087006792970947,1.0086256304527899,1.0085518652236882
Power sector,Oil,Secondary Energy|Electricity|Oil,World,Secondary Energy|Electricity|Oil,EJ/yr,1.0152371330271994,1.0150084473188703,1.0147865245442191,1.0145710690737249,1.0143618022609573,1.0141584612403047,1.01396079782541,1.0137685774986083,1.0135815784827156,1.0133995908874416,1.0203392818319204,1.0199338418054462,1.0195442498213025,1.0191695944778543,1.0188090329438009,1.0184617846285215,1.0181271255408524,1.0178043832504933,1.0174929323782556,1.0171921905515042,1.03866501250747,1.0372256810828042,1.0358896639002833,1.034646222615209,1.0334860572221836,1.032401073036426,1.031384191553705,1.0304291958425569,1.0295306033304652,1.0286835604837155,1.03165126695029,1.0306801997576718,1.029766943970482,1.0289064862149384,1.028094376507701,1.0273266512780024,1.0265997686753359,1.0259105539344302,1.0252561530194437,1.024633993119732,1.0163146404999805,1.0160527457244486,1.0157991263662232,1.0155533962927699,1.0153151930263309,1.0150841759598626,1.0148600247320365,1.0146424377450085,1.0144311308105252,1.0142258359115959,1.0008466132653193,1.0008458971175982,1.000845182180428,1.0008444684507416,1.0008437559254824,1.0008430446016043,1.0008423344760715,1.0008416255458583,1.0008409178079491,1.0008402112593389
Power sector,Natural gas,Secondary Energy|Electricity|Gas,World,Secondary Energy|Electricity|Gas,EJ/yr,1.024488686147597,1.0239033251208292,1.0233452949457003,1.0228127251485915,1.0223039121313993,1.021817300967672,1.0213514695308163,1.020905114613116,1.0204770397502008,1.0200661445114074,1.0050530575147556,1.0050276524975215,1.005002501657569,1.0049776011993186,1.0049529474023884,1.00492853661974,1.0049043652758811,1.0048804298651193,1.0048567269498665,1.0048332531589936,1.009445152669034,1.009356776486628,1.0092700388055023,1.0091848944772737,1.0091012999971933,1.0090192134300282,1.0089385943399118,1.00885940372393,1.0087816039492006,1.0087051586932414,1.0100780141041585,1.0099774611103647,1.00987889482147,1.0097822569341015,1.0096874914041394,1.009594544338335,1.009503363892109,1.0094139001731197,1.0093261051502314,1.0092399325675256,1.0053313119996445,1.0053030398397123,1.005275065954797,1.0052473856494062,1.0052199943260895,1.0051928874828926,1.0051660607108914,1.0051395096917992,1.0051132301956522,1.005087218078561,1.008075363949362,1.0080106748345927,1.007947013890411,1.0078843567974247,1.0078226799972145,1.0077619606627986,1.0077021766704644,1.0076433065728936,1.0075853295735067,1.0075282255019706
Power sector,Nuclear,Secondary Energy|Electricity|Nuclear,World,Secondary Energy|Electricity|Nuclear,EJ/yr,0.8999999999999999,0.888888888888889,0.875,0.8571428571428571,0.8333333333333333,0.8000000000000002,0.7499999999999999,0.6666666666666665,0.49999999999999967,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Power sector,Hydro,Secondary Energy|Electricity|Hydro,World,Secondary Energy|Electricity|Hydro,EJ/yr,1.0084802217960782,1.0084089123542503,1.0083387921816545,1.0082698317731211,1.0082020025914868,1.008135277028219,1.0080696283659472,1.0080050307427948,1.0079414591184095,1.0078788892415989,1.007817391647535,1.0077567540631103,1.0076970499397164,1.007638257887305,1.0075803571644057,1.0075233276537257,1.0074671498388486,1.0074118047819653,1.0073572741025894,1.0073035399572052,1.0072504041605128,1.0071982141983407,1.0071467702155035,1.007096056331466,1.0070460571132756,1.0069967575599008,1.0069481430872278,1.0069001995136766,1.0068529130464063,1.0068062702680889,1.0067604273026827,1.0067150308249555,1.0066702399580276,1.0066260426634897,1.0065824272199013,1.0065393822124251,1.0064968965228676,1.0064549593201053,1.00641356005088,1.0063726884309425,1.0063323293247468,1.0062924832485467,1.0062531354981734,1.0062142767834237,1.0061758980435944,1.0061379904404417,1.0061005453513934,1.006063554363011,1.0060270092646884,1.005990902042574,1.005955181607362,1.005919927364802,1.005885088070887,1.0058506564424508,1.005816625365781,1.00578298789172,1.005749737230933,1.0057168667493401,1.0056843699637037,1.0056522405373653
Power sector,Bioenergy,Secondary Energy|Electricity|Biomass,World,Secondary Energy|Electricity|Biomass,EJ/yr,1.0734704322993036,1.0684419710955009,1.0640577335475931,1.0602013702151507,1.0567829583194503,1.053731901969492,1.0509920045782646,1.0485179757373382,1.0462729079138764,1.0442264227276403,1.045233862298657,1.043276307752965,1.041481156460051,1.0398290033408224,1.038303416439489,1.0368903885251939,1.035577905758838,1.0343556052721763,1.0332145009869562,1.0321467623182106,1.0201736913613395,1.019774761427556,1.0193913030362447,1.0190224332682534,1.01866733513142,1.0183252515199297,1.0179954798258983,1.0176773671224708,1.0173703058489494,1.0170737299379449,1.0158300776307945,1.0155833913361918,1.015344275486515,1.0151123868592873,1.0148874026707961,1.0146690190770113,1.014456949804533,1.0142509248986058,1.014050689576675,1.0138560031772579,1.0114105686421815,1.0112818364727,1.0111559765693512,1.0110328938639133,1.010912497437891,1.0107947002985402,1.0106794191692456,1.0105665742931857,1.0104560892493168,1.0103478907797812,1.0107217436355909,1.0106080073008268,1.0104966586690314,1.0103876233325273,1.0102808299435284,1.0101762100584477,1.0100736979916196,1.0099732306777711,1.0098747475426435,1.0097781903812053
Power sector,Other renewables,Secondary Energy|Electricity|Non-Biomass Renewables,World,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,1.030303655588288,1.029412353750201,1.0285719844366064,1.0277783031901813,1.0270275244222986,1.0263162610344854,1.0256414733290493,1.025000425583242,1.0243906489785273,1.0238099098257567,1.0184662733648397,1.01813145299729,1.0178085579655878,1.017496962298277,1.017196083080932,1.0169053768166778,1.0166243361497393,1.0163524869104559,1.01608938544556,1.0158346162021017,1.0146228033607334,1.0144120586609113,1.0142073021883595,1.0140082822887433,1.0138147612139075,1.01362651417441,1.0134433284684832,1.0132650026803163,1.0130913459413156,1.0129221772486388,1.0131426436334472,1.01297215522023,1.0128060333676296,1.0126441124417958,1.0124862350814512,1.012332251687794,1.012182019951684,1.0120354044149742,1.0118922760631397,1.011752511946635,1.0096177011711327,1.0095260821595904,1.0094361922172548,1.009347982854199,1.009261407376835,1.0091764208054936,1.0090929797965051,1.0090110425684844,1.0089305688325736,1.0088515197263839,1.0101892212620969,1.0100864482095413,1.0099857276844177,1.0098869988067178,1.0097902030805428,1.0096952842785323,1.0096021883329487,1.0095108632329763,1.0094212589278315,1.0093333272352896
Other energy sector,Other energy sector,Secondary Energy|Liquids|Fossil,World,Secondary Energy|Liquids|Fossil,EJ/yr,1.0736406725974266,1.0685896822623813,1.0641871088603116,1.0603156233766564,1.0568845936501217,1.053822899862379,1.0510739516757588,1.0485921581391393,1.0463403791092358,1.0442880539014332,1.036769250701321,1.0354652210956763,1.0342505188712652,1.0331162694592069,1.0320547361784767,1.0310591435267957,1.0301235324101352,1.0292426407730504,1.0284118045780601,1.027626875198809,1.0286048345881131,1.027809352655403,1.0270569173004271,1.026344126449725,1.0256679273265326,1.0250255727440338,1.0244145838011038,1.023832717912423,1.023277941303749,1.0227484052613218,1.014721325664933,1.0145077523183879,1.0143002872922697,1.0140986722289562,1.0139026631382602,1.0137120294123978,1.013526552920898,1.0133460271779913,1.0131702565757896,1.012999055677277,1.0077802186106795,1.0077201541238876,1.007661009946357,1.0076027650874027,1.0075453991898713,1.0074888925064203,1.0074332258768528,1.0073783807064562,1.0073243389452946,1.0072710830684024,1.0084127235157432,1.0083425400330261,1.0082735178789075,1.0082056284650938,1.008138844133995,1.0080731381211547,1.0080084845194879,1.0079448582452213,1.0078822350054475,1.007820591267198
Other,Petrochem. feedstock,Secondary Energy|Liquids|Fossil,World,Secondary Energy|Liquids|Fossil,EJ/yr,1.0736406725974266,1.0685896822623813,1.0641871088603116,1.0603156233766564,1.0568845936501217,1.053822899862379,1.0510739516757588,1.0485921581391393,1.0463403791092358,1.0442880539014332,1.036769250701321,1.0354652210956763,1.0342505188712652,1.0331162694592069,1.0320547361784767,1.0310591435267957,1.0301235324101352,1.0292426407730504,1.0284118045780601,1.027626875198809,1.0286048345881131,1.027809352655403,1.0270569173004271,1.026344126449725,1.0256679273265326,1.0250255727440338,1.0244145838011038,1.023832717912423,1.023277941303749,1.0227484052613218,1.014721325664933,1.0145077523183879,1.0143002872922697,1.0140986722289562,1.0139026631382602,1.0137120294123978,1.013526552920898,1.0133460271779913,1.0131702565757896,1.012999055677277,1.0077802186106795,1.0077201541238876,1.007661009946357,1.0076027650874027,1.0075453991898713,1.0074888925064203,1.0074332258768528,1.0073783807064562,1.0073243389452946,1.0072710830684024,1.0084127235157432,1.0083425400330261,1.0082735178789075,1.0082056284650938,1.008138844133995,1.0080731381211547,1.0080084845194879,1.0079448582452213,1.0078822350054475,1.007820591267198
TFC,Total final consumption,Final Energy,World,Final Energy,EJ/yr,1.0116069440822246,1.0114737686906201,1.01134361467967,1.0112163803825103,1.0110919686430193,1.0109702865683976,1.0108512452978562,1.0107347597862024,1.0106207486012189,1.0105091337338155,1.0105340590669205,1.010424249407929,1.0103167054967626,1.0102113579243353,1.010108140087948,1.0100069880508713,1.0099078404102757,1.0098106381729353,1.0097153246381776,1.0096218452875902,1.0088995171895871,1.0088210144201255,1.0087438844889605,1.0086680916964272,1.0085936015700159,1.008520380812092,1.0084483972502678,1.0083776197902676,1.008308018371144,1.0082395639227038,1.007439031919768,1.007384101354096,1.0073299760678875,1.0072766384819603,1.0072240715251042,1.0071722586158667,1.0071211836451128,1.007070830959328,1.007021185344622,1.0069722320114043,1.0054608383589037,1.0054311795651998,1.0054018411956833,1.0053728180856116,1.0053441051806455,1.0053156975339157,1.0052875903031808,1.0052597787480757,1.0052322582274464,1.005205024196769,1.0037627559232092,1.0037486506657125,1.0037346507646376,1.0037207550439675,1.0037069623451242,1.0036932715266447,1.0036796814638669,1.0036661910486224,1.0036527991889335,1.00363950480872
Other,Other,Final Energy,World,Final Energy,EJ/yr,1.0116069440822246,1.0114737686906201,1.01134361467967,1.0112163803825103,1.0110919686430193,1.0109702865683976,1.0108512452978562,1.0107347597862024,1.0106207486012189,1.0105091337338155,1.0105340590669205,1.010424249407929,1.0103167054967626,1.0102113579243353,1.010108140087948,1.0100069880508713,1.0099078404102757,1.0098106381729353,1.0097153246381776,1.0096218452875902,1.0088995171895871,1.0088210144201255,1.0087438844889605,1.0086680916964272,1.0085936015700159,1.008520380812092,1.0084483972502678,1.0083776197902676,1.008308018371144,1.0082395639227038,1.007439031919768,1.007384101354096,1.0073299760678875,1.0072766384819603,1.0072240715251042,1.0071722586158667,1.0071211836451128,1.007070830959328,1.007021185344622,1.0069722320114043,1.0054608383589037,1.0054311795651998,1.0054018411956833,1.0053728180856116,1.0053441051806455,1.0053156975339157,1.0052875903031808,1.0052597787480757,1.0052322582274464,1.005205024196769,1.0037627559232092,1.0037486506657125,1.0037346507646376,1.0037207550439675,1.0037069623451242,1.0036932715266447,1.0036796814638669,1.0036661910486224,1.0036527991889335,1.00363950480872
TFC,Natural gas,Final Energy|Gases,World,Final Energy|Gases,EJ/yr,1.006758863712887,1.006713488161366,1.006668717803342,1.0066245406114274,1.0065809448748426,1.0065379191890633,1.0064954524458756,1.0064535338238152,1.0064121527789724,1.0063712990361524,1.005251118988332,1.0052236887770059,1.0051965436502608,1.0051696791867093,1.0051430910559223,1.0051167750161016,1.0050907269118254,1.005064942671859,1.0050394183070344,1.0050141499081928,1.0049850338988102,1.0049603066022492,1.004935823404827,1.0049115807098048,1.0048875749907624,1.0048638027898864,1.0048402607163107,1.004816945444503,1.0047938537127001,1.0047709823213855,1.0026091915687465,1.0026024014049422,1.0025956464908676,1.002588926552746,1.002582241319628,1.002575590523356,1.0025689738985284,1.0025623911824628,1.002555842115163,1.0025493264392844,1.0033189433886087,1.0033079644418945,1.003297057891626,1.0032862230240709,1.0032754591348474,1.0032647655287732,1.0032541415197138,1.0032435864304379,1.0032330995924714,1.0032226803459583,1.0087815767935857,1.008705132008356,1.0086300066611378,1.0085561668839356,1.0084835799580414,1.0084122142656942,1.0083420392441598,1.0082730253420877,1.0082051439780224,1.008138367500931
TFC,Electricity,Final Energy|Electricity,World,Final Energy|Electricity,EJ/yr,1.0245155620739692,1.0239289308835302,1.0233697185046644,1.022836046525602,1.0223262042857915,1.0218386305586178,1.0213718975829669,1.0209246970995993,1.0204958281047032,1.020084186079201,1.014806772654135,1.0145907310171072,1.0143809031277866,1.0141770247088089,1.0139788462599806,1.013786132039678,1.0135986591293582,1.0134162165733713,1.0132386045871016,1.0130656338271835,1.0135202601481046,1.01333990121335,1.013164290873553,1.0129932440297542,1.0128265850797447,1.0126641473167244,1.0125057723730824,1.012351309705397,1.0122006161171377,1.0120535553158818,1.0126565923961903,1.0124984051762718,1.0123441233214543,1.0121936039703119,1.0120467111454594,1.0119033153438388,1.011763293155922,1.0116265269114768,1.0114929043497636,1.0113623183122096,1.0085534074741287,1.008480867161562,1.0084095469113181,1.0083394161995747,1.0082704455122922,1.0082026063037974,1.0081358709573955,1.00807021274788,1.008005605805851,1.0079420250837305,1.0076309686383422,1.007573177954876,1.0075162560105537,1.0074601833625152,1.007404941143794,1.00735051104215,1.0072968752798324,1.0072440165942196,1.0071919182192945,1.0071405638679167
TFC,Other renewables,Final Energy|Electricity,World,Final Energy|Electricity,EJ/yr,1.0245155620739692,1.0239289308835302,1.0233697185046644,1.022836046525602,1.0223262042857915,1.0218386305586178,1.0213718975829669,1.0209246970995993,1.0204958281047032,1.020084186079201,1.014806772654135,1.0145907310171072,1.0143809031277866,1.0141770247088089,1.0139788462599806,1.013786132039678,1.0135986591293582,1.0134162165733713,1.0132386045871016,1.0130656338271835,1.0135202601481046,1.01333990121335,1.013164290873553,1.0129932440297542,1.0128265850797447,1.0126641473167244,1.0125057723730824,1.012351309705397,1.0122006161171377,1.0120535553158818,1.0126565923961903,1.0124984051762718,1.0123441233214543,1.0121936039703119,1.0120467111454594,1.0119033153438388,1.011763293155922,1.0116265269114768,1.0114929043497636,1.0113623183122096,1.0085534074741287,1.008480867161562,1.0084095469113181,1.0083394161995747,1.0082704455122922,1.0082026063037974,1.0081358709573955,1.00807021274788,1.008005605805851,1.0079420250837305,1.0076309686383422,1.007573177954876,1.0075162560105537,1.0074601833625152,1.007404941143794,1.00735051104215,1.0072968752798324,1.0072440165942196,1.0071919182192945,1.0071405638679167
