,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
"('Transportation', 'Domestic aviation – Short-range')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001494532676527795,0.003783824953795228,0.00717344092266562,0.012063754714892082,0.018493963937271655,0.02715274761457542,0.03864079192383718,0.05366760432861189,0.07305140705012463,0.09768001843061042,0.1285669329469416,0.1667629041963181,0.21333663503297612,0.26933191232399833,0.3355669522204898,0.41298399675431563,0.5022711791749068,0.6039302443299066,0.7182541690196468,0.8464178967805287,0.9875168557686861,1.141202595402119,1.3068902038540877,1.4837609634858033,1.670368520033067,1.8657625047131858,2.0684842523508475,2.2769109815016484,2.4892937252202767,2.7048478121575004,2.9200508369567757,3.1337433727958395,3.344179108862751,3.5497458052235484,3.7490085080289544,3.9407422946425568,4.123953035182536,4.297885866906624,4.462022183541619,4.616066803070335,4.75992752040845,4.893689467424793,5.017586635355213,5.131972638244264,5.237292394837259,5.334055957796059,5.422815283934085,5.504144357673176,5.578622773125107,5.646822653629786,5.709298636107862,5.766580559959434,5.819168462732962,5.867529483725695,5.912096299931339,5.953266756439548,5.991404398011886,6.0268396547868095,6.059871479410602,6.090769273278685,6.119774974978269,6.14710521414053,6.172953458894469,6.197492105391897,6.220874474002387,6.243236689362461,6.264699431091529,6.28536954919878,6.305341543477338,6.324698909921539,6.343515359752,6.361855918270601,6.3797779117188504,6.39733185075842,6.414562219272008,6.431508177005392,6.448204184220571,6.4646805560690845,6.480963953868645
"('Transportation', 'Domestic navigation')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016434293827041902,0.004171535964954021,0.00792764705634956,0.013362556121747393,0.020565257154680265,0.03031103104543603,0.04330136870951051,0.06037019473386422,0.08248595085075036,0.11058831600264322,0.14594103574127404,0.18979501841527416,0.24343368906428556,0.30812409753249886,0.38487727938410615,0.47487087318257953,0.5789936544416283,0.6979263807117023,0.8321131197297533,0.9830918952750394,1.1498731406872131,1.3321571580486715,1.5293622836516088,1.7406246643996526,1.9627583639550576,2.1959347342503226,2.4384790756926735,2.6885113689275166,2.9439897383265063,3.2081093902201534,3.4701513375857265,3.7313585333421093,3.989629682205194,4.243007945680848,4.489734426722633,4.728289651648795,4.957421054898203,5.176155905861527,5.383800449671262,5.579927093307586,5.7643521588393964,5.9371070294623625,6.0984054766694795,6.248609662755264,6.388196860172142,6.517728410145679,6.637821930920369,6.749127330997336,6.852306811895476,6.948018766893716,7.036905292396336,7.119582914794519,7.196636082390151,7.268612963239739,7.336023111381164,7.399336604038371,7.458984301996599,7.515358937887156,7.568816788265787,7.619679732456622,7.668237542783225,7.714750286511089,7.7594507496607985,7.802546817235657,7.84422376394645,7.884646424879644,7.923961227410013,7.962298074627619,7.999772077185652,8.036485135256912,8.072527375617009,8.10797845108266,8.14290871089343,8.177380251351925,8.211447856299309,8.245159836934572,8.27855878018786,8.31168221440993,8.344563200597507
"('Transportation', 'International aviation bunkers')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160438408634088,0.03576038354064387,0.05970321669646828,0.08845261613603966,0.11939817589878138,0.15444694394050382,0.1937766760741463,0.23745833314399284,0.2854271165128358,0.3377336487664613,0.3937917694932746,0.4530320603803308,0.5147215939295863,0.5779961730875126,0.6422378032510054,0.7062055319063117,0.768957594885361,0.8296408052132451,0.8875347939682692,0.9436491026933611,0.9961840476151232,1.0448992110548185,1.0897053846204032,1.1306412275885924,1.1672884288833283,1.2003914258657082,1.2302158890302666,1.257053316390315,1.2812037914953114,1.3039565305046623,1.323923539988207,1.3420484410678946,1.3585708131063217,1.373706580490012,1.3876480087342917,1.4005646240977534,1.4126047080169322,1.4238971068510635,1.4345531716161477,1.4446687011374617,1.454325806763513,1.4635946496535512,1.4725350250225915,1.4811977837741992,1.4896260925231428,1.4978565396044907,1.5059200984463343,1.513842961529206,1.5216472587128163,1.5293516734453168,1.5369719696093238,1.5445214407282195,1.552011292106145,1.559450965304375,1.5668484132257496,1.5742103330228914,1.5815423630832985,1.5888492494811655,1.596134986522189,1.6034029353381503,1.6106559239060114,1.6178963313630879,1.6251261590569555,1.6323470903979564,1.6395605412652072,1.6467677024473075,1.653969575369376,1.6611670021633398,1.6683606909735174,1.6755512372497627,1.6827391416624586,1.6899248251739016,1.6971086417163617,1.7042908888561112,1.7114718167627978,1.7186516357530428,1.7258305226345212,1.7330086260411197,1.7401860709193115
"('Transportation', 'International marine bunkers')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018845933033509981,0.00477942978196301,0.009075317703996286,0.015285030039465642,0.02351130050264223,0.03463472603539708,0.04945200994812286,0.06890946306030811,0.09410503937575783,0.12627788166017345,0.166792601747843,0.21710094142342204,0.2786964200177849,0.35305836715282873,0.44133544174347583,0.5449352737502096,0.6649105810127657,0.8020774828928564,0.9569816067299248,1.131199912618226,1.3237826361595353,1.5344093129323193,1.762433312475965,2.006880814191791,2.264210307868666,2.534549067878069,2.815979903865647,3.106344068489923,3.403290985004158,3.7102100369866333,4.015202542321265,4.319502077105814,4.620669880340377,4.916430123465305,5.204732400247273,5.483800452813032,5.752164770737395,6.008678357754347,6.252516507922796,6.4831626690958615,6.7003832832674695,6.904194858273513,7.094826494239024,7.272680757548473,7.438295278151823,7.592306849311492,7.7354192178831465,7.868375226274815,7.99193353638707,8.106849841587746,8.213862250367935,8.313680390959147,8.406977722038409,8.494386522463634,8.576495056272504,8.653846454294964,8.726938910146252,8.796226848490281,8.86212278220109,8.924999629277243,8.9851933084336,9.043005473581307,9.098706281967525,9.152537119043174,9.204713225839281,9.255426192524618,9.304846295651048,9.353124667083241,9.400395290393746,9.44677682613213,9.492374271315596,9.537280461120917,9.581577422395997,9.625337589506199,9.668624893380992,9.711495734587675,9.753999850947507,9.796181089719479,9.838078093772411
"('Transportation', 'Rail – Heavy-duty')",0.4828289592859087,0.49101447961960676,0.48807972530688887,0.4843781555838805,0.47073771216180366,0.4723486421821345,0.4846060207101716,0.48656987492931186,0.4688070486941744,0.4831126932625391,0.5032383885515265,0.5151171393363754,0.5292972748856947,0.5547445660065697,0.5759405424120775,0.5783642669917396,0.5948582758363077,0.6155780687522661,0.6177532642931384,0.6254558166262697,0.6615610359245633,0.6966412013876205,0.7154896807568675,0.7374464990470836,0.7554933962496427,0.7673199195024447,0.7900550859286558,0.8435765658904973,0.8892032495786378,0.9206962957132924,0.8676287175239586,0.921038777300358,0.9781001742263654,1.035957307596681,1.094726531874877,1.1545289469296338,1.2439413494761347,1.3343051625426368,1.4256654982256387,1.5180435369627856,1.6114297349665783,1.7622152447703492,1.913858265963176,2.0662301917542747,2.2191651585611076,2.3724673202169244,2.5579572452281223,2.743376436042933,2.9285114445900597,3.1131691672928707,3.297186835999228,3.4928502318661825,3.6876865589048444,3.8816434791758834,4.074702934278837,4.266875748533027,4.4547759017995245,4.641859596732549,4.82818989746468,5.0138352993759145,5.198865834331209,5.388986868513847,5.574719282636787,5.760033327773576,5.944983804487641,6.129620010173871,6.313985768140043,6.498119661538619,6.682055393213703,6.865822212999682,7.049445370950782,7.232946568339329,7.416344388383049,7.599654696068575,7.782891001677698,7.96606478619789,8.149185789133456,8.332262260674439,8.515301180989075,8.698308449783122,8.88128904936333,9.064247184354247,9.247186401024422,9.430109688927486,9.613019567289594,9.795918158299672,9.978807249195508,10.161688344792477,10.344562711881093,10.527431416719397,10.71029535667149,10.893155286890757,11.076011842812395,11.25886555910566,11.441716885637804,11.62456620091664,11.807413823407872,11.99026002106078,12.173105019324847,12.355949007895555,12.538792146390213,12.721634569122783,12.904476389121095,13.087317701505691,13.270158586332498,13.452999110983633,13.635839332178426,13.818679297665145,14.001519047643823,14.18435861596303,14.36719803112676
"('Transportation', 'Rail – Light-duty')",0.109740991866074,0.11213449426816868,0.11114290200435113,0.1106035586481376,0.10881319770603753,0.1095983064808299,0.1122987009400246,0.1127765672500326,0.10948001034730256,0.11205880441203898,0.11618030397624562,0.11844500237815621,0.12150962302918715,0.12521685654671488,0.12960519309852195,0.13010616846402914,0.13237998383699742,0.13627377179307223,0.13636318486105223,0.13726898107160865,0.143916755252305,0.1499769510755149,0.15339441007022828,0.15751512174618967,0.16030588883993172,0.16276916006407122,0.1674746133279085,0.1771490479044709,0.18529884145678943,0.19072698019508352,0.17848772447680275,0.19089533624716493,0.20416002205946251,0.21761085024962523,0.231274867324293,0.24518018018547102,0.2668674041602245,0.2887713085545507,0.3109012029467749,0.33326074248261583,0.355846400362051,0.3919118429163445,0.4281687714993979,0.4645865382236518,0.501126040850021,0.5377414659727943,0.5822184073530077,0.6266723898428076,0.6710542615686405,0.71531975901308,0.7594317817170322,0.8056440773391558,0.8516632586899432,0.8974776197024973,0.9430833536794929,0.9884832927460523,1.0318338870500812,1.074996715778186,1.117986296725137,1.1608183923026947,1.2035091145424333,1.2491096003928996,1.292492538158666,1.3357791133742998,1.3789819750527976,1.4221124960729006,1.4651807817651918,1.5081957253860478,1.5511650923112486,1.5940956195102027,1.6369931207704997,1.6798625912207377,1.7227083070295464,1.7655339178614207,1.8083425308729046,1.851136785852001,1.8939189216376409,1.9366908342844855,1.9794541276216555,2.0222101569383866,2.0649600665493444,2.1077048219702323,2.150445237388666,2.1931819990564834,2.2359156851657334,2.2786467827066397,2.321375701744711,2.364102787497062,2.4068283305369342,2.449552575409149,2.4922757278987686,2.5349979611600535,2.5777194208817544,2.6204402296385645,2.663160490555744,2.7058802903943926,2.748599702148484,2.7913187872303906,2.834037597309879,2.8767561758613542,2.9194745594654696,2.962192778903974,3.0049108600807237,3.0476288247962238,3.0903466913991897,3.1330644753344803,3.1757821896039364,3.2184998451540165,3.2612174512017935,3.3039350155091274,3.3466525446133364
"('Transportation', 'Road – 2&3-wheel')",0.0007230570366145714,0.0007173686221775543,0.0007123938903914429,0.0007125049440026771,0.0007113108072234447,0.00070867500849286,0.000708844855319741,0.0007075528959127118,0.0007108982986452678,0.0007122373811687321,0.0007141995087078661,0.001249058925144884,0.0018237313552281885,0.002485811477514763,0.0032159626720495663,0.003953543334260226,0.004815805189959028,0.005717248134729827,0.006242912034996877,0.007148953197485438,0.007909328809705466,0.008234929602949638,0.008546648809799218,0.00908927441815139,0.009931801427353523,0.011988425764033058,0.014197325952110365,0.016283462707295224,0.01883349048757728,0.021658763914412432,0.024296255181743564,0.025590202649034714,0.039895142081609714,0.057305757698152264,0.0782976203978331,0.10337184708244537,0.131723818253472,0.16415421813689837,0.20093477400326595,0.24225352520104845,0.28818510708863204,0.3396609383502541,0.3954179474377547,0.4550570388586571,0.5180165976469081,0.5835948956542113,0.6503078147221264,0.7178395245706736,0.7853419531944863,0.8520240952317442,0.9171946295955268,0.9801985619407788,1.0407531394642666,1.0985872747144154,1.1535616251089496,1.2056494064587757,1.252407415637554,1.2964056226884197,1.3378366037315026,1.3769147645102353,1.413861366165796,1.453159763457992,1.4877998617294985,1.5209188856640206,1.5526855504602204,1.5832508167808994,1.6127483343013678,1.6412955884631504,1.6689954264443734,1.695937730217207,1.7222010809327177,1.7478543186227393,1.7729579454539262,1.7975653517503383,1.8217238643384217,1.8454756290195262,1.8688583453935008,1.8919058746954112,1.9146487412039541,1.937114546196722,1.9593283111083357,1.981312763985793,2.003088580835512,2.024674591188275,2.046087955248245,2.0673443183598548,2.08845794720519,2.109441851099943,2.1303078909470963,2.1510668777912936,2.1717286624549934,2.192302217395615,2.2127957116727566,2.233216579733261,2.2535715845910156,2.273866875884407,2.294108043226188,2.3143001652109403,2.3344478544080465,2.3545552986394926,2.37462629881894,2.3946643036092086,2.4146724411385634,2.434653548001054,2.4546101957519233,2.4745447150957696,2.494459217952352,2.514355617572658,2.5342356468658798,2.5541008750868865,2.573952723022602
"('Transportation', 'Road – Buses&Vans')",0.0011269939497874735,0.0011177597189259432,0.0011086594099284923,0.001105774991404308,0.0011042743524924425,0.001101215102216216,0.0011020137028683425,0.0010988952918867365,0.001099751879333741,0.0011041357620474562,0.0011082463033000136,0.001842689249140597,0.002636677848562075,0.0035502869360308684,0.004555728096434672,0.00557227178980637,0.006757964985030966,0.00799289482918818,0.008725633869373207,0.009964063344234988,0.01101286028898283,0.01146822584453782,0.011912355453468294,0.012689348204521363,0.013917142138458353,0.016872965829331177,0.020045280795424544,0.022941073115474886,0.026596453538355415,0.030663457864709465,0.03431965566296242,0.03624734705802957,0.0589469759900678,0.08655117265435319,0.11980717963502455,0.1595013352644121,0.20406913672832327,0.25488071014844615,0.3123249578019017,0.37665661086804164,0.4479511487136916,0.5277324889220881,0.6139120518920065,0.7058343406072367,0.8025962057759964,0.9030838658583467,1.0054814655437008,1.108850591143296,1.2118757339591568,1.313337550700862,1.4121780176178613,1.5079488698173196,1.5997314538903136,1.6871232319881697,1.7699268239657222,1.848119475754129,1.9185037316727505,1.9845342414634124,2.0465209549702785,2.1048070751786265,2.15974580040133,2.2172837061520565,2.2682667513753674,2.316871812763245,2.363368764554981,2.4079990007742453,2.4509761435126327,2.4924878494437532,2.532698213389572,2.5717504092735792,2.609769326252737,2.646864049674477,2.683130104587583,2.7186514273369036,2.7535020623209387,2.7877476001927293,2.8214463840642656,2.8546505144428744,2.8874066838640444,2.9197568700993504,2.9517389135423495,2.983387000663563,3.0147320717478157,3.045802167750359,3.0766227281586223,3.107216849262924,3.1376055102057,3.1678077725495903,3.197840957823802,3.2277208065152116,3.2574616212109198,3.2870763960227647,3.3165769339906634,3.345973953836596,3.375277187197422,3.4044954672820102,3.4336368097595598,3.4627084865802544,3.4917170933465336,3.5206686107875953,3.5495684608360683,3.5784215577606777,3.607232354770114,3.6360048864693204,3.6647428075189192,3.693449427820799,3.722127744527573,3.7507804711500947,3.7794100640152815,3.808018746306552,3.8366085298998835
"('Transportation', 'Road – Light-duty vehicles')",0.007849929217706185,0.007776437873016537,0.007679491909892069,0.007583194556458205,0.00758172985403717,0.007586567653844847,0.007605436496876655,0.00755618184143423,0.0074535349915201745,0.007541314452303242,0.00759617292350244,0.010238939052999923,0.01323392860517689,0.016647936133559124,0.020345993008680816,0.024109483821908997,0.028423444522372356,0.03278542722229673,0.03573108633685728,0.040026038222807696,0.04393252959438428,0.04580495070156947,0.04785833704302336,0.05155629862248275,0.05797950212378638,0.07234339080020101,0.08769545730900292,0.09899845969490947,0.11650309824022508,0.13644146232090593,0.15057436101225372,0.1617801467194222,0.3299427354099534,0.533860480126181,0.7788876321595525,1.0706327773426114,1.3904622718287405,1.7509639552584202,2.1539836679878124,2.6003397025467576,3.089539610704908,3.6339967562602937,4.216175047457918,4.8306750390895505,5.470513326898517,6.127432660322444,6.801181535141376,7.474103532486047,8.137193592057992,8.782296401183379,9.40252851982446,10.009040456051853,10.58352094613114,11.12366445459273,11.628589804743491,12.098611895044364,12.52667979125567,12.9231216785268,13.290340513088047,13.63095163892638,13.947622825823093,14.255816424996878,14.535945438835993,14.7993324048443,15.048029229593249,15.283869326932919,15.508472974142409,15.72326037197572,15.929469012565587,16.128172903393477,16.320301974376825,16.506660603179412,16.687944646122922,16.864756682876312,17.037619399113236,17.20698716771428,17.373255967563956,17.536771817185468,17.697837911999663,17.856720648991423,18.013654708196682,18.168847341571848,18.322481999636516,18.474721406712693,18.625710177664814,18.77557705326221,18.924436817753353,19.07239195086515,19.21953405701756,19.36594510681661,19.511698519603172,19.65686011074251,19.801488923226795,19.945637959841378,20.089354829460696,20.232682318864217,20.37565889969048,20.518319178700942,20.660694298332185,20.80281229353038,20.944698410039607,21.086375388627147,21.22786371914679,21.36918186784787,21.510346480914997,21.65137256686114,21.792273660084405,21.933061967626927,22.07374850093853,22.214343194242613,22.354855010919916
"('Transportation', 'Road – Trucks')",0.006206708155768972,0.00615094829233074,0.00608288586659094,0.00602625248406277,0.006022793829654102,0.006019926334979253,0.006031439436623335,0.005999542894162684,0.005946184185799313,0.006000936372906085,0.00603759816609824,0.008760130047355721,0.011777161120522227,0.015231513462247133,0.019001474918274457,0.02282621886323722,0.027246876841124014,0.0317809958393564,0.034662448605845775,0.03916696525710078,0.043125676375029294,0.04493873667136883,0.046828527781425246,0.05019114068328175,0.05581468469614446,0.06876504330093705,0.08262976610033117,0.09383642071716343,0.10971338803217846,0.12762556219525045,0.14170109660785365,0.15112975473507737,0.281517950670698,0.4397688804428471,0.6300777354702791,0.8568454042521677,1.1073190754398692,1.3906722925804706,1.7085854038094164,2.061950110760205,2.450637670160355,2.8840025289829425,3.3489443563725394,3.8414073658511043,4.356047284746782,4.88646317547429,5.429283082568253,5.973392956060118,6.511632344345193,7.03746661205038,7.545328814707787,8.040381972759777,8.511197115384864,8.95582378286802,9.373438899985038,9.76417027725131,10.11854693704151,10.448250755100322,10.755119210301615,11.041162633183257,11.308437207442754,11.57581303102488,11.816495846531225,12.04398692295126,12.259864581814607,12.465539538505794,12.662259028966957,12.851117013738945,13.033067749920116,13.208940778815577,13.37945600291308,13.54523801471702,13.70682920318728,13.864701420286016,14.019266161887451,14.17088332446629,14.31986865926815,14.466500073519143,14.611022934825016,14.753654528516446,14.894587804173193,15.033994530862294,15.17202796328308,15.308825104528296,15.444508636330594,15.579188574796953,15.712963698771635,15.845922788980882,15.978145708790393,16.10970435150422,16.240663474418533,16.37108143609323,16.501010850332165,16.630499168007297,16.759589195991968,16.888319560979603,17.016725124769312,17.144837356637847,17.272684667631925,17.400292710970998,17.527684652215466,17.654881412406535,17.781901887003933,17.908763143123334,18.0354805972948,18.16206817572058,18.288538458798367,18.4149028114888,18.541171500940905,18.667353802643735,18.793458096241057
"('Transportation', 'Transport not elsewhere specified')",0.40823494579288155,0.3886691204348196,0.3594275496561999,0.1827584020438021,0.15391039940087953,0.15190744618792515,0.1508591998559125,0.1518100185980608,0.14934334654437384,0.1405365785494041,0.11740908107321699,0.13771556461460846,0.14315549288573595,0.14819795270487793,0.12963452389537475,0.14028966804310095,0.14991588044805768,0.14889696466772429,0.1268453120024867,0.11817069418140434,0.1191371574323431,0.13792525950602497,0.13231722790054293,0.1227341327574447,0.1130269112729854,0.0942280102510111,0.1017152461221818,0.06584350010978385,0.07363135162083158,0.07490081280849141,0.07074046197589495,0.07493800218962494,0.08004494696592637,0.0853581200023445,0.09090815909172632,0.0967272167384894,0.10528176095996036,0.11407186708907824,0.12310874346947694,0.13239795817164898,0.14193784941465498,0.1552656637913574,0.16883944363916611,0.18263182777743125,0.19660591419801604,0.21071679659807713,0.22666000602353684,0.24259326446648138,0.25846619495836953,0.2742334314094299,0.2898568740473198,0.30566584561419247,0.3212856112368452,0.33670404914965785,0.35191677190853177,0.3669257889381227,0.38062087374170434,0.39413021770616447,0.40746658123736257,0.42064375665734716,0.4336757482571547,0.4484004291182916,0.46173835133738056,0.47496890438599204,0.4881029619562389,0.5011503459160571,0.5141198688868512,0.5270194081834975,0.539855994349473,0.5526359029825365,0.5653647428376416,0.5780475363593596,0.5906887909896135,0.6032925610118285,0.615862500523892,0.6284019085506529,0.6409137674513901,0.653400775755393,0.6658653764454406,0.6783097815562916,0.6907359937958745,0.7031458257487423,0.7155409170939887,0.7279227501657419,0.7402926641026479,0.7526518677712247,0.7650014516027261,0.777342398450879,0.7896755935557005,0.8020018336833672,0.814321835502127,0.8266362432477322,0.838945635727362,0.851250532708109,0.8635514007338282,0.8758486584122002,0.8881426812122268,0.9004338058104898,0.9127223340228183,0.925008536356031,0.9372926552124615,0.9495749077779493,0.9618554886219806,0.9741345720364968,0.986412314138057,0.9986888547559195,1.0109643191268556,1.0232388194156934,1.0355124560788938,1.047785319086884,1.0600574890194943
"('Commercial', 'Electricity', 'Commercial and public services')",8.016410398849793,8.262081157547463,8.438564574550956,8.59788139180081,8.97434668822209,9.236295948534877,9.418640931226834,9.825127529074216,10.325589342740644,10.483100394268144,10.990888080703268,11.266946142141975,11.4647419293537,11.457901001813543,11.797401770688195,12.239308159863974,12.604469421860266,13.032852092429662,13.252241474662481,13.39173925221228,13.537460571419743,13.713721546974982,14.078606264626684,13.955711879197777,14.103307967538084,14.373182133553627,14.492710756638003,14.46904102476149,14.465305563868894,14.583761831453787,13.952964723580545,14.182494626520093,14.52283584375292,14.87776796011768,15.249933872332885,15.642129828630457,15.910834856115338,16.206544242492658,16.531886721473743,16.889228660867634,17.280492908951437,17.727245137558462,18.20913448541139,18.725515805065747,19.27457458629799,19.853283826211705,20.45373029485799,21.073035567081174,21.70529028130878,22.34424779151202,22.983679880889465,23.620641314703956,24.245506624324285,24.853693938669657,25.441482752029863,26.006002393648526,26.5337826017503,27.035578959839242,27.510515082878033,27.958137040436487,28.37831739145427,28.786583612969057,29.15636446937801,29.499295728317502,29.81602227024806,30.10731234579385,30.374044692396122,30.617196642820833,30.837831439812863,31.037083971023094,31.216144898787153,31.376243655017934,31.518631025688258,31.644562111645346,31.75528038110238,31.852003379348737,31.93591047858303,32.00813286857711,32.0697458283358,32.12176319099329,32.16513382214229,32.20073987371166,32.22939654652868,32.251853088674444,32.26879476742347,32.280845574301466,32.2885714509011,32.292483853924765,32.2930435088348,32.29066423071418,32.285716717402956,32.278532243138436,32.2694062006339,32.258601455878214,32.24635149318516,32.2328633385115,32.21832025716379,32.20288422811044,32.18669820154864,32.16988814946613,32.152564920963925,32.13482591529434,32.116756586127885,32.09843179064041,32.0799169967518,32.06126936133862,32.04253869157933,32.02376830082524,32.00499576957349,31.986253621286032,31.96756992197321
"('Commercial', 'Geothermal', 'Commercial and public services')",0.04352820084330926,0.04360796393335407,0.043954227693007365,0.04268784007314426,0.0434612836886725,0.04472804863215033,0.046081449943561795,0.04796104118650303,0.04963749656924719,0.05016318742352298,0.0521811021630239,0.05101097421454081,0.05455351191372035,0.05807329278255663,0.058214803131280954,0.060012173258939115,0.06276700009289257,0.06469969561127735,0.0564923753350262,0.060070175508483606,0.047597291499038005,0.05746215308552055,0.06665372334356477,0.07414285023120727,0.08107825116413496,0.07677123672236899,0.09469930504466327,0.1122418787806875,0.1274027634855155,0.14489184072344757,0.16260725583650834,0.16427948471436474,0.166907976850115,0.16966619320220164,0.1725763782289718,0.17566193382167586,0.1764197280532866,0.17741043545843782,0.17864955213529266,0.18014965516278184,0.1819189751801548,0.18402168168241057,0.18638660355701328,0.18899982336784032,0.19183836633657247,0.19487034212062687,0.19787304471296732,0.20097393089584364,0.2041232927062079,0.2072710687212162,0.21036964530324717,0.2133033153723635,0.21609827137915177,0.2187257869521156,0.22116489523614843,0.22340186063788087,0.2256568460501625,0.22770696678878752,0.22955278396242285,0.2311977278628422,0.2326472446312309,0.23351200376880438,0.23446709354102394,0.23524865190460484,0.23586582605866108,0.23632799501197752,0.23664468650112885,0.2368255142550738,0.23688012041685672,0.23681811527404945,0.23664901193499202,0.23638215715742145,0.23602666143229242,0.23559133203417018,0.23508461248552934,0.23451453111789614,0.23388866044287895,0.23321408807789437,0.23249739913155312,0.23174466930386087,0.23096146751126193,0.23015286659069642,0.22932346053873842,0.22847738676406545,0.22761835193724228,0.22674966017894047,0.22587424251043478,0.22499468667896144,0.22411326665219908,0.2232319712419464,0.22235253146270637,0.22147644635458993,0.22060500710191483,0.21973931936061444,0.21888032377126426,0.21802881468264748,0.21718545714574608,0.2163508022623549,0.21552530098816444,0.21470931649911085,0.21390313523359114,0.21310697672308498,0.21232100232091328,0.2115453229341486,0.2107800058576686,0.2100250808026562,0.20928054520475498,0.20854636888994943,0.20782249816923365,0.20710885942640347,0.20640536225694692
"('Commercial', 'Municipal waste (renewable)', 'Commercial and public services')",0.011418030154819818,0.01133618716815523,0.011552131574169792,0.011420930593711043,0.011841989643538702,0.012043767103776921,0.013588286354845885,0.015290892018212685,0.01558345191064077,0.01920798691230596,0.02156706951814471,0.024691814482636337,0.027657736776165523,0.032833976020028806,0.035073112758310626,0.026334170369123586,0.03046627840709671,0.02813424500129983,0.031353991326809175,0.034241564694491806,0.031468393442702955,0.028477819795480953,0.030203762005172892,0.026628061811858596,0.024487574552552453,0.02678150528078975,0.02699414135168027,0.027094473757010937,0.025602971386595872,0.022027511645639982,0.022146037862504873,0.02400143966445244,0.02561902724673786,0.02713116497754861,0.028524417129726882,0.029783337194553675,0.02877017966793784,0.027709998474306535,0.026598385370414566,0.025432095682224366,0.024209550635914324,0.02296819781948735,0.02167028338401202,0.02032188390578773,0.018932406764850036,0.017514514539127515,0.016066763442084245,0.014626507934689328,0.013212327729473346,0.011842540861818242,0.010533987725528401,0.009282825210384876,0.008122289894845904,0.007059447796524613,0.0060976626457831425,0.005236923975249567,0.004488958671475582,0.0038300642019479148,0.0032543785318748953,0.0027550452843055156,0.0023247133226794265,0.0019451484938934384,0.0016295678402925926,0.0013620873922507726,0.0011362312788668672,0.0009461506189619229,0.0007866393558296606,0.0006531184579253371,0.0005415997228446936,0.00044863775408690993,0.00037127634434835064,0.00030699359172395486,0.0002536485955865841,0.00020943147785837073,0.00017281768566686735,0.000142526985076656,0.00011748719246375593,9.680246058562632e-05,7.972580167691267e-05,6.563546062756454e-05,5.401472589215507e-05,4.443476870783002e-05,3.6540121511172874e-05,3.003643656887802e-05,2.4680200646637686e-05,2.027011766480345e-05,1.6639906584813088e-05,1.365229495840431e-05,1.1194018954216695e-05,9.171667954125942e-06,7.50823593817854e-06,6.140262967435535e-06,5.015468337566421e-06,4.090792669574044e-06,3.330779603136668e-06,2.70623913662047e-06,2.193144277427885e-06,1.7717207660627923e-06,1.425696436813682e-06,1.1416824677064679e-06,9.086635233734902e-07,7.175777528692637e-07,5.609708957694966e-07,4.3271148361530855e-07,3.2775638992518613e-07,2.419578592164371e-07,1.7190469872929716e-07,1.1479160018706736e-07,6.8311619834628e-08,3.056772028148227e-08,0.0
